REC_YEAR	ORG_CODE	SCHOOL	SAT_STU_GROUP_CODE	LABEL_STU	SAT_TAKEN	SAT_READ	SAT_WRITE	SAT_MATH	SORT
2008	00350000	00350530	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350530	WH	White	50	449	465	451	13
2008	00350000	00350535	ALL	All Students	84	368	368	397	1
2008	00350000	00350535	LEP	Lim. English Prof.	10	274	297	356	2
2008	00350000	00350535	LOWINC	Low Income	58	362	363	397	3
2008	00350000	00350535	SPED	Special Education	10	321	358	327	4
2008	00350000	00350535	F	Female	46	380	387	382	5
2008	00350000	00350535	M	Male	38	353	344	415	6
2008	00350000	00350535	BL	Black or Afr. Amer.	43	383	382	407	9
2008	00350000	00350535	HS	Hispanic	34	351	351	380	10
2008	00350000	00350535	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350535	WH	White	6				13
2008	00350000	00350537	ALL	All Students	114	360	354	366	1
2008	00350000	00350537	LEP	Lim. English Prof.	13	289	275	312	2
2008	00350000	00350537	LOWINC	Low Income	59	352	356	373	3
2008	00350000	00350537	SPED	Special Education	12	298	305	318	4
2008	00350000	00350537	F	Female	73	361	359	352	5
2008	00350000	00350537	M	Male	41	359	346	389	6
2008	00350000	00350537	AS	Asian	3				8
2008	00350000	00350537	BL	Black or Afr. Amer.	52	370	358	353	9
2008	00350000	00350537	HS	Hispanic	50	356	352	369	10
2008	00350000	00350537	MR	Multi-race, Non-Hisp.	2				11
2008	00350000	00350537	WH	White	7				13
2008	00350000	00350538	ALL	All Students	50	378	375	384	1
2008	00350000	00350538	LOWINC	Low Income	28	370	363	383	3
2008	00350000	00350538	SPED	Special Education	10	297	275	291	4
2008	00350000	00350538	F	Female	33	371	375	367	5
2008	00350000	00350538	M	Male	17	394	375	418	6
2008	00350000	00350538	AS	Asian	1				8
2008	00350000	00350538	BL	Black or Afr. Amer.	23	380	373	366	9
2008	00350000	00350538	HS	Hispanic	14	365	359	391	10
2008	00350000	00350538	WH	White	12	383	397	408	13
2008	00350000	00350539	ALL	All Students	60	397	390	417	1
2008	00350000	00350539	LOWINC	Low Income	43	399	400	422	3
2008	00350000	00350539	SPED	Special Education	7				4
2008	00350000	00350539	F	Female	22	383	395	395	5
2008	00350000	00350539	M	Male	38	404	388	430	6
2008	00350000	00350539	AS	Asian	3				8
2008	00350000	00350539	BL	Black or Afr. Amer.	35	400	389	409	9
2008	00350000	00350539	HS	Hispanic	14	371	364	385	10
2008	00350000	00350539	WH	White	8				13
2008	00350000	00350540	ALL	All Students	51	430	422	444	1
2008	00350000	00350540	LEP	Lim. English Prof.	1				2
2008	00350000	00350540	LOWINC	Low Income	24	407	403	415	3
2008	00350000	00350540	SPED	Special Education	8				4
2008	00350000	00350540	F	Female	28	432	426	445	5
2008	00350000	00350540	M	Male	23	427	417	443	6
2008	00350000	00350540	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350540	AS	Asian	1				8
2008	00350000	00350540	BL	Black or Afr. Amer.	22	377	372	388	9
2008	00350000	00350540	HS	Hispanic	18	453	448	481	10
2008	00350000	00350540	WH	White	9				13
2008	00350000	00350541	ALL	All Students	31	449	456	466	1
2008	00350000	00350541	LOWINC	Low Income	19	409	428	439	3
2008	00350000	00350541	SPED	Special Education	5				4
2008	00350000	00350541	F	Female	15	457	455	442	5
2008	00350000	00350541	M	Male	16	441	458	489	6
2008	00350000	00350541	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350541	AS	Asian	3				8
2008	00350000	00350541	BL	Black or Afr. Amer.	10	377	400	414	9
2008	00350000	00350541	HS	Hispanic	8				10
2008	00350000	00350541	WH	White	9				13
2008	00350000	00350542	ALL	All Students	49	409	410	411	1
2008	00350000	00350542	LOWINC	Low Income	27	399	396	403	3
2008	00350000	00350542	SPED	Special Education	4				4
2008	00350000	00350542	F	Female	31	411	432	417	5
2008	00350000	00350542	M	Male	18	406	372	399	6
2008	00350000	00350542	AS	Asian	1				8
2008	00350000	00350542	BL	Black or Afr. Amer.	30	424	424	417	9
2008	00350000	00350542	HS	Hispanic	18	382	387	403	10
2008	00350000	00350543	ALL	All Students	14	336	346	324	1
2008	00350000	00350543	LOWINC	Low Income	10	331	334	304	3
2008	00350000	00350543	SPED	Special Education	3				4
2008	00350000	00350543	F	Female	12	334	357	321	5
2008	00350000	00350543	M	Male	2				6
2008	00350000	00350543	BL	Black or Afr. Amer.	7				9
2008	00350000	00350543	HS	Hispanic	6				10
2008	00350000	00350543	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350545	ALL	All Students	226	545	545	561	1
2008	00350000	00350545	LEP	Lim. English Prof.	2				2
2008	00350000	00350545	LOWINC	Low Income	94	539	543	575	3
2008	00350000	00350545	SPED	Special Education	4				4
2008	00350000	00350545	F	Female	138	542	548	540	5
2008	00350000	00350545	M	Male	88	550	539	594	6
2008	00350000	00350545	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350545	AS	Asian	43	526	525	607	8
2008	00350000	00350545	BL	Black or Afr. Amer.	62	552	548	532	9
2008	00350000	00350545	HS	Hispanic	26	524	528	553	10
2008	00350000	00350545	MR	Multi-race, Non-Hisp.	3				11
2008	00350000	00350545	WH	White	91	554	555	562	13
2008	00350000	00350546	ALL	All Students	79	434	427	422	1
2008	00350000	00350546	LEP	Lim. English Prof.	2				2
2008	00350000	00350546	LOWINC	Low Income	41	397	393	392	3
2008	00350000	00350546	SPED	Special Education	7				4
2008	00350000	00350546	F	Female	44	454	455	435	5
2008	00350000	00350546	M	Male	35	409	392	407	6
2008	00350000	00350546	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350546	AS	Asian	2				8
2008	00350000	00350546	BL	Black or Afr. Amer.	29	398	381	379	9
2008	00350000	00350546	HS	Hispanic	25	404	396	402	10
2008	00350000	00350546	MR	Multi-race, Non-Hisp.	4				11
2008	00350000	00350546	WH	White	18	516	521	491	13
2008	00350000	00350548	ALL	All Students	8				1
2008	00350000	00350548	LEP	Lim. English Prof.	3				2
2008	00350000	00350548	LOWINC	Low Income	2				3
2008	00350000	00350548	F	Female	5				5
2008	00350000	00350548	M	Male	3				6
2008	00350000	00350548	AS	Asian	1				8
2008	00350000	00350548	BL	Black or Afr. Amer.	5				9
2008	00350000	00350548	HS	Hispanic	2				10
2008	00350000	00350558	ALL	All Students	82	362	369	389	1
2008	00350000	00350558	LEP	Lim. English Prof.	17	309	314	385	2
2008	00350000	00350558	LOWINC	Low Income	54	350	356	375	3
2008	00350000	00350558	SPED	Special Education	7				4
2008	00350000	00350558	F	Female	55	354	368	372	5
2008	00350000	00350558	M	Male	27	380	371	423	6
2008	00350000	00350558	AS	Asian	3				8
2008	00350000	00350558	BL	Black or Afr. Amer.	46	357	373	380	9
2008	00350000	00350558	HS	Hispanic	25	366	358	376	10
2008	00350000	00350558	WH	White	8				13
2008	00350000	00350560	ALL	All Students	375	626	625	637	1
2008	00350000	00350560	LEP	Lim. English Prof.	1				2
2008	00350000	00350560	LOWINC	Low Income	94	592	591	631	3
2008	00350000	00350560	SPED	Special Education	3				4
2008	00350000	00350560	F	Female	218	624	632	619	5
2008	00350000	00350560	M	Male	157	629	615	662	6
2008	00350000	00350560	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350560	AS	Asian	108	622	612	670	8
2008	00350000	00350560	BL	Black or Afr. Amer.	34	599	606	585	9
2008	00350000	00350560	HS	Hispanic	18	603	595	613	10
2008	00350000	00350560	MR	Multi-race, Non-Hisp.	5				11
2008	00350000	00350560	HP	Nat. Haw. or Pac. Isl.	1				12
2008	00350000	00350560	WH	White	208	635	639	631	13
2008	00350000	00350565	ALL	All Students	44	420	405	468	1
2008	00350000	00350565	LOWINC	Low Income	34	411	401	466	3
2008	00350000	00350565	F	Female	21	419	414	454	5
2008	00350000	00350565	M	Male	23	420	397	480	6
2008	00350000	00350565	AS	Asian	27	423	396	493	8
2008	00350000	00350565	BL	Black or Afr. Amer.	12	378	398	393	9
2008	00350000	00350565	HS	Hispanic	4				10
2008	00350000	00350565	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350574	ALL	All Students	50	370	366	390	1
2008	00350000	00350574	LEP	Lim. English Prof.	1				2
2008	00350000	00350574	LOWINC	Low Income	29	359	363	390	3
2008	00350000	00350574	SPED	Special Education	5				4
2008	00350000	00350574	F	Female	31	372	364	377	5
2008	00350000	00350574	M	Male	19	367	371	412	6
2008	00350000	00350574	AS	Asian	1				8
2008	00350000	00350574	BL	Black or Afr. Amer.	24	389	368	388	9
2008	00350000	00350574	HS	Hispanic	21	349	359	387	10
2008	00350000	00350574	WH	White	4				13
2008	00350000	00350575	ALL	All Students	193	472	473	520	1
2008	00350000	00350575	LEP	Lim. English Prof.	8				2
2008	00350000	00350575	LOWINC	Low Income	112	465	467	523	3
2008	00350000	00350575	SPED	Special Education	4				4
2008	00350000	00350575	F	Female	130	474	478	508	5
2008	00350000	00350575	M	Male	63	467	464	544	6
2008	00350000	00350575	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350575	AS	Asian	54	442	424	536	8
2008	00350000	00350575	BL	Black or Afr. Amer.	86	488	494	511	9
2008	00350000	00350575	HS	Hispanic	32	464	465	512	10
2008	00350000	00350575	MR	Multi-race, Non-Hisp.	2				11
2008	00350000	00350575	WH	White	18	489	526	532	13
2008	00350000	00350576	ALL	All Students	49	396	379	403	1
2008	00350000	00350576	LOWINC	Low Income	27	377	359	393	3
2008	00350000	00350576	SPED	Special Education	8				4
2008	00350000	00350576	F	Female	25	384	378	401	5
2008	00350000	00350576	M	Male	24	408	380	405	6
2008	00350000	00350576	AS	Asian	1				8
2008	00350000	00350576	BL	Black or Afr. Amer.	20	351	339	346	9
2008	00350000	00350576	HS	Hispanic	17	410	401	436	10
2008	00350000	00350576	WH	White	11	454	415	450	13
2008	00350000	00350577	ALL	All Students	43	402	376	408	1
2008	00350000	00350577	LOWINC	Low Income	21	423	402	439	3
2008	00350000	00350577	SPED	Special Education	7				4
2008	00350000	00350577	F	Female	26	403	382	414	5
2008	00350000	00350577	M	Male	17	399	367	400	6
2008	00350000	00350577	AS	Asian	4				8
2008	00350000	00350577	BL	Black or Afr. Amer.	17	409	369	385	9
2008	00350000	00350577	HS	Hispanic	12	368	375	424	10
2008	00350000	00350577	WH	White	10	429	394	426	13
2008	00350000	00350578	ALL	All Students	83	359	343	379	1
2008	00350000	00350578	LEP	Lim. English Prof.	17	311	289	328	2
2008	00350000	00350578	LOWINC	Low Income	49	354	349	374	3
2008	00350000	00350578	SPED	Special Education	9				4
2008	00350000	00350578	F	Female	36	341	334	358	5
2008	00350000	00350578	M	Male	47	373	351	395	6
2008	00350000	00350578	AS	Asian	1				8
2008	00350000	00350578	BL	Black or Afr. Amer.	49	344	326	359	9
2008	00350000	00350578	HS	Hispanic	25	382	374	408	10
2008	00350000	00350578	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350578	WH	White	7				13
2008	00350000	00350579	ALL	All Students	42	385	372	400	1
2008	00350000	00350579	LEP	Lim. English Prof.	2				2
2008	00350000	00350579	LOWINC	Low Income	24	388	358	395	3
2008	00350000	00350579	SPED	Special Education	6				4
2008	00350000	00350579	F	Female	19	393	386	401	5
2008	00350000	00350579	M	Male	23	378	361	400	6
2008	00350000	00350579	AS	Asian	1				8
2008	00350000	00350579	BL	Black or Afr. Amer.	25	378	360	377	9
2008	00350000	00350579	HS	Hispanic	9				10
2008	00350000	00350579	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350579	WH	White	6				13
2008	00350000	00350581	ALL	All Students	55	354	345	381	1
2008	00350000	00350581	LEP	Lim. English Prof.	25	308	301	362	2
2008	00350000	00350581	LOWINC	Low Income	35	351	357	392	3
2008	00350000	00350581	SPED	Special Education	3				4
2008	00350000	00350581	F	Female	36	354	345	357	5
2008	00350000	00350581	M	Male	19	353	344	425	6
2008	00350000	00350581	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00350000	00350581	BL	Black or Afr. Amer.	47	349	342	381	9
2008	00350000	00350581	HS	Hispanic	7				10
2008	00350000	00350582	ALL	All Students	23	413	411	443	1
2008	00350000	00350582	LOWINC	Low Income	8				3
2008	00350000	00350582	SPED	Special Education	1				4
2008	00350000	00350582	F	Female	11	442	427	458	5
2008	00350000	00350582	M	Male	12	387	396	429	6
2008	00350000	00350582	AS	Asian	1				8
2008	00350000	00350582	BL	Black or Afr. Amer.	8				9
2008	00350000	00350582	HS	Hispanic	12	401	409	443	10
2008	00350000	00350582	MR	Multi-race, Non-Hisp.	1				11
2008	00350000	00350582	WH	White	1				13
2008	00350000	00350583	ALL	All Students	17	371	371	402	1
2008	00350000	00350583	LEP	Lim. English Prof.	1				2
2008	00350000	00350583	LOWINC	Low Income	9				3
2008	00350000	00350583	F	Female	11	343	360	394	5
2008	00350000	00350583	M	Male	6				6
2008	00350000	00350583	BL	Black or Afr. Amer.	13	374	360	406	9
2008	00350000	00350583	HS	Hispanic	4				10
2008	00350000	00350690	ALL	All Students	51	402	403	411	1
2008	00350000	00350690	LOWINC	Low Income	32	389	394	420	3
2008	00350000	00350690	SPED	Special Education	5				4
2008	00350000	00350690	F	Female	32	420	413	403	5
2008	00350000	00350690	M	Male	19	371	387	423	6
2008	00350000	00350690	AS	Asian	8				8
2008	00350000	00350690	BL	Black or Afr. Amer.	26	403	398	414	9
2008	00350000	00350690	HS	Hispanic	14	428	424	391	10
2008	00350000	00350690	WH	White	3				13
2008	00350000		ALL	All Students	2521	441	439	461	1
2008	00350000		LEP	Lim. English Prof.	202	317	324	393	2
2008	00350000		LOWINC	Low Income	1408	410	411	439	3
2008	00350000		SPED	Special Education	171	336	328	342	4
2008	00350000		F	Female	1477	443	447	451	5
2008	00350000		M	Male	1044	440	429	475	6
2008	00350000		AI	Amer. Ind. or Alaska Nat.	9				7
2008	00350000		AS	Asian	347	487	482	569	8
2008	00350000		BL	Black or Afr. Amer.	1014	403	399	409	9
2008	00350000		HS	Hispanic	609	396	394	416	10
2008	00350000		MR	Multi-race, Non-Hisp.	28	474	468	465	11
2008	00350000		HP	Nat. Haw. or Pac. Isl.	2				12
2008	00350000		WH	White	512	539	543	545	13
2008	00360000	00360505	ALL	All Students	145	509	501	531	1
2008	00360000	00360505	LOWINC	Low Income	15	454	440	476	3
2008	00360000	00360505	SPED	Special Education	2				4
2008	00360000	00360505	F	Female	75	518	517	519	5
2008	00360000	00360505	M	Male	70	500	483	543	6
2008	00360000	00360505	AS	Asian	3				8
2008	00360000	00360505	HS	Hispanic	9				10
2008	00360000	00360505	MR	Multi-race, Non-Hisp.	8				11
2008	00360000	00360505	WH	White	125	518	511	539	13
2008	00360000		ALL	All Students	145	509	501	531	1
2008	00360000		LOWINC	Low Income	15	454	440	476	3
2008	00360000		SPED	Special Education	2				4
2008	00360000		F	Female	75	518	517	519	5
2008	00360000		M	Male	70	500	483	543	6
2008	00360000		AS	Asian	3				8
2008	00360000		HS	Hispanic	9				10
2008	00360000		MR	Multi-race, Non-Hisp.	8				11
2008	00360000		WH	White	125	518	511	539	13
2008	00400000	00400505	ALL	All Students	312	521	530	540	1
2008	00400000	00400505	LEP	Lim. English Prof.	1				2
2008	00400000	00400505	LOWINC	Low Income	17	444	456	508	3
2008	00400000	00400505	SPED	Special Education	25	428	439	442	4
2008	00400000	00400505	F	Female	171	520	540	529	5
2008	00400000	00400505	M	Male	141	521	518	553	6
2008	00400000	00400505	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00400000	00400505	AS	Asian	20	531	531	600	8
2008	00400000	00400505	BL	Black or Afr. Amer.	9				9
2008	00400000	00400505	HS	Hispanic	1				10
2008	00400000	00400505	WH	White	281	524	535	540	13
2008	00400000		ALL	All Students	312	521	530	540	1
2008	00400000		LEP	Lim. English Prof.	1				2
2008	00400000		LOWINC	Low Income	17	444	456	508	3
2008	00400000		SPED	Special Education	25	428	439	442	4
2008	00400000		F	Female	171	520	540	529	5
2008	00400000		M	Male	141	521	518	553	6
2008	00400000		AI	Amer. Ind. or Alaska Nat.	1				7
2008	00400000		AS	Asian	20	531	531	600	8
2008	00400000		BL	Black or Afr. Amer.	9				9
2008	00400000		HS	Hispanic	1				10
2008	00400000		WH	White	281	524	535	540	13
2008	00440000	00440400	ALL	All Students	1				1
2008	00440000	00440400	SPED	Special Education	1				4
2008	00440000	00440400	M	Male	1				6
2008	00440000	00440400	WH	White	1				13
2008	00440000	00440505	ALL	All Students	580	447	445	455	1
2008	00440000	00440505	LEP	Lim. English Prof.	31	339	323	372	2
2008	00440000	00440505	LOWINC	Low Income	336	421	416	424	3
2008	00440000	00440505	SPED	Special Education	16	366	368	381	4
2008	00440000	00440505	F	Female	310	446	451	436	5
2008	00440000	00440505	M	Male	270	447	437	477	6
2008	00440000	00440505	AI	Amer. Ind. or Alaska Nat.	5				7
2008	00440000	00440505	AS	Asian	29	481	479	536	8
2008	00440000	00440505	BL	Black or Afr. Amer.	258	401	400	408	9
2008	00440000	00440505	HS	Hispanic	66	435	425	435	10
2008	00440000	00440505	MR	Multi-race, Non-Hisp.	19	453	449	457	11
2008	00440000	00440505	WH	White	203	502	503	509	13
2008	00440000		ALL	All Students	581	447	445	455	1
2008	00440000		LEP	Lim. English Prof.	31	339	323	372	2
2008	00440000		LOWINC	Low Income	336	421	416	424	3
2008	00440000		SPED	Special Education	17	374	376	394	4
2008	00440000		F	Female	310	446	451	436	5
2008	00440000		M	Male	271	447	437	477	6
2008	00440000		AI	Amer. Ind. or Alaska Nat.	5				7
2008	00440000		AS	Asian	29	481	479	536	8
2008	00440000		BL	Black or Afr. Amer.	258	401	400	408	9
2008	00440000		HS	Hispanic	66	435	425	435	10
2008	00440000		MR	Multi-race, Non-Hisp.	19	453	449	457	11
2008	00440000		WH	White	204	502	503	509	13
2008	00460000	00460505	ALL	All Students	436	579	585	598	1
2008	00460000	00460505	LEP	Lim. English Prof.	5				2
2008	00460000	00460505	LOWINC	Low Income	45	466	478	495	3
2008	00460000	00460505	SPED	Special Education	66	479	481	478	4
2008	00460000	00460505	F	Female	233	568	581	577	5
2008	00460000	00460505	M	Male	203	591	589	622	6
2008	00460000	00460505	AI	Amer. Ind. or Alaska Nat.	1				7
2008	00460000	00460505	AS	Asian	58	551	564	642	8
2008	00460000	00460505	BL	Black or Afr. Amer.	38	438	437	448	9
2008	00460000	00460505	HS	Hispanic	37	527	528	515	10
2008	00460000	00460505	MR	Multi-race, Non-Hisp.	12	579	593	609	11
2008	00460000	00460505	WH	White	290	610	616	619	13
2008	00460000		ALL	All Students	436	579	585	598	1
2008	00460000		LEP	Lim. English Prof.	5				2
2008	00460000		LOWINC	Low Income	45	466	478	495	3
2008	00460000		SPED	Special Education	66	479	481	478	4
2008	00460000		F	Female	233	568	581	577	5
2008	00460000		M	Male	203	591	589	622	6
2008	00460000		AI	Amer. Ind. or Alaska Nat.	1				7
2008	00460000		AS	Asian	58	551	564	642	8
2008	00460000		BL	Black or Afr. Amer.	38	438	437	448	9
2008	00460000		HS	Hispanic	37	527	528	515	10
2008	00460000		MR	Multi-race, Non-Hisp.	12	579	593	609	11
2008	00460000		WH	White	290	610	616	619	13
2008	00480000	00480505	ALL	All Students	233	526	528	546	1
2008	00480000	00480505	LOWINC	Low Income	12	423	434	464	3
2008	00480000	00480505	SPED	Special Education	11	424	415	395	4
2008	00480000	00480505	F	Female	113	532	545	535	5
2008	00480000	00480505	M	Male	120	520	511	556	6
2008	00480000	00480505	AS	Asian	36	517	552	600	8
2008	00480000	00480505	BL	Black or Afr. Amer.	4				9
2008	00480000	00480505	MR	Multi-race, Non-Hisp.	4				11
2008	00480000	00480505	WH	White	189	525	522	537	13
2008	00480000		ALL	All Students	234	526	527	545	1
2008	00480000		LOWINC	Low Income	12	423	434	464	3
2008	00480000		SPED	Special Education	12	430	417	392	4
2008	00480000		F	Female	114	531	544	534	5
2008	00480000		M	Male	120	520	511	556	6
2008	00480000		AS	Asian	36	517	552	600	8
