Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2012,00950000,"Fall River",District,CHE,Male,1,8,2,15,2,15,8,62,13
2012,00950000,"Fall River",District,CHE,"High Needs",1,7,0,0,4,29,9,64,14
2012,00950000,"Fall River",District,CHE,White,0,0,1,10,3,30,6,60,10
2012,00950000,"Fall River",District,CHE,"Non-Title I",1,5,2,10,4,20,13,65,20
2012,00950325,"Fall River","Resiliency Preparatory School",BIO,"All Students",0,0,5,26,10,53,4,21,19
2012,00950325,"Fall River","Resiliency Preparatory School",BIO,"Low Income",0,0,5,29,9,53,3,18,17
2012,00950325,"Fall River","Resiliency Preparatory School",BIO,Male,0,0,5,36,5,36,4,29,14
2012,00950325,"Fall River","Resiliency Preparatory School",BIO,"High Needs",0,0,5,29,9,53,3,18,17
2012,00950325,"Fall River","Resiliency Preparatory School",BIO,White,0,0,4,40,4,40,2,20,10
2012,00950325,"Fall River","Resiliency Preparatory School",BIO,"Title I",0,0,5,28,9,50,4,22,18
2012,00950505,"Fall River","B M C Durfee High",BIO,"All Students",57,11,217,42,155,30,91,18,520
2012,00950505,"Fall River","B M C Durfee High",BIO,"Non-Low Income",26,19,72,52,34,24,7,5,139
2012,00950505,"Fall River","B M C Durfee High",BIO,"Low Income",31,8,145,38,121,32,84,22,381
2012,00950505,"Fall River","B M C Durfee High",BIO,Male,21,8,112,42,84,32,47,18,264
2012,00950505,"Fall River","B M C Durfee High",BIO,Female,36,14,105,41,71,28,44,17,256
2012,00950505,"Fall River","B M C Durfee High",BIO,"High Needs",32,8,147,37,130,33,90,23,399
2012,00950505,"Fall River","B M C Durfee High",BIO,"African American",3,7,15,37,15,37,8,20,41
2012,00950505,"Fall River","B M C Durfee High",BIO,Asian,4,15,14,54,5,19,3,12,26
2012,00950505,"Fall River","B M C Durfee High",BIO,Hispanic/Latino,2,2,21,25,28,33,34,40,85
2012,00950505,"Fall River","B M C Durfee High",BIO,White,46,13,157,44,106,30,45,13,354
2012,00950505,"Fall River","B M C Durfee High",BIO,"Multi-Race (non-Hispanic/Latino)",1,10,8,80,1,10,0,0,10
2012,00950505,"Fall River","B M C Durfee High",BIO,"English Language Learner (ELL)",0,0,1,4,5,20,19,76,25
2012,00950505,"Fall River","B M C Durfee High",BIO,"ELL and Former ELL",1,3,2,6,9,26,22,65,34
2012,00950505,"Fall River","B M C Durfee High",BIO,"Students with Disabilities",3,3,12,11,42,39,52,48,109
2012,00950505,"Fall River","B M C Durfee High",BIO,"Non-Title I",57,11,217,42,155,30,91,18,520
2012,00950505,"Fall River","B M C Durfee High",CHE,"All Students",1,5,1,5,4,21,13,68,19
2012,00950505,"Fall River","B M C Durfee High",CHE,"Low Income",1,7,0,0,4,29,9,64,14
2012,00950505,"Fall River","B M C Durfee High",CHE,Male,1,8,1,8,2,17,8,67,12
2012,00950505,"Fall River","B M C Durfee High",CHE,"High Needs",1,7,0,0,4,29,9,64,14
2012,00950505,"Fall River","B M C Durfee High",CHE,White,0,0,1,10,3,30,6,60,10
2012,00950505,"Fall River","B M C Durfee High",CHE,"Non-Title I",1,5,1,5,4,21,13,68,19
2012,00960000,Falmouth,District,BIO,"All Students",62,26,121,51,42,18,12,5,237
2012,00960000,Falmouth,District,BIO,"Non-Low Income",55,31,93,53,23,13,6,3,177
2012,00960000,Falmouth,District,BIO,"Low Income",7,12,28,47,19,32,6,10,60
2012,00960000,Falmouth,District,BIO,Male,28,23,63,51,24,19,9,7,124
2012,00960000,Falmouth,District,BIO,Female,34,30,58,51,18,16,3,3,113
2012,00960000,Falmouth,District,BIO,"High Needs",7,9,32,40,30,37,12,15,81
2012,00960000,Falmouth,District,BIO,Asian,6,60,2,20,1,10,1,10,10
2012,00960000,Falmouth,District,BIO,White,53,26,112,56,27,13,9,4,201
2012,00960000,Falmouth,District,BIO,"Students with Disabilities",1,3,11,28,18,45,10,25,40
2012,00960000,Falmouth,District,BIO,"Non-Title I",62,26,121,51,41,17,12,5,236
2012,00960505,Falmouth,"Falmouth High",BIO,"All Students",59,27,115,52,37,17,9,4,220
2012,00960505,Falmouth,"Falmouth High",BIO,"Non-Low Income",53,32,92,55,19,11,3,2,167
2012,00960505,Falmouth,"Falmouth High",BIO,"Low Income",6,11,23,43,18,34,6,11,53
2012,00960505,Falmouth,"Falmouth High",BIO,Male,27,23,60,52,22,19,6,5,115
2012,00960505,Falmouth,"Falmouth High",BIO,Female,32,30,55,52,15,14,3,3,105
2012,00960505,Falmouth,"Falmouth High",BIO,"High Needs",6,9,27,39,27,39,9,13,69
2012,00960505,Falmouth,"Falmouth High",BIO,Asian,6,60,2,20,1,10,1,10,10
2012,00960505,Falmouth,"Falmouth High",BIO,White,50,27,107,58,23,12,6,3,186
2012,00960505,Falmouth,"Falmouth High",BIO,"Students with Disabilities",1,3,9,28,15,47,7,22,32
2012,00960505,Falmouth,"Falmouth High",BIO,"Non-Title I",59,27,115,52,37,17,9,4,220
2012,00970000,Fitchburg,District,BIO,"All Students",6,5,40,31,54,41,31,24,131
2012,00970000,Fitchburg,District,BIO,"Non-Low Income",3,10,10,34,10,34,6,21,29
2012,00970000,Fitchburg,District,BIO,"Low Income",3,3,30,29,44,43,25,25,102
2012,00970000,Fitchburg,District,BIO,Male,4,6,18,27,27,41,17,26,66
2012,00970000,Fitchburg,District,BIO,Female,2,3,22,34,27,42,14,22,65
2012,00970000,Fitchburg,District,BIO,"High Needs",3,3,30,28,46,42,30,28,109
2012,00970000,Fitchburg,District,BIO,"African American",0,0,5,29,9,53,3,18,17
2012,00970000,Fitchburg,District,BIO,Hispanic/Latino,0,0,17,32,20,38,16,30,53
2012,00970000,Fitchburg,District,BIO,White,4,8,15,31,19,39,11,22,49
2012,00970000,Fitchburg,District,BIO,"Former ELL",0,0,3,27,7,64,1,9,11
2012,00970000,Fitchburg,District,BIO,"ELL and Former ELL",0,0,8,40,9,45,3,15,20
2012,00970000,Fitchburg,District,BIO,"Students with Disabilities",0,0,11,25,11,25,22,50,44
2012,00970000,Fitchburg,District,BIO,"Non-Title I",6,6,34,33,40,38,24,23,104
2012,00970000,Fitchburg,District,BIO,"Title I",0,0,6,22,14,52,7,26,27
2012,00970505,Fitchburg,"Fitchburg High",BIO,"All Students",6,6,33,33,42,42,20,20,101
2012,00970505,Fitchburg,"Fitchburg High",BIO,"Non-Low Income",3,14,8,38,8,38,2,10,21
2012,00970505,Fitchburg,"Fitchburg High",BIO,"Low Income",3,4,25,31,34,43,18,23,80
2012,00970505,Fitchburg,"Fitchburg High",BIO,Male,4,8,16,31,19,37,12,24,51
2012,00970505,Fitchburg,"Fitchburg High",BIO,Female,2,4,17,34,23,46,8,16,50
2012,00970505,Fitchburg,"Fitchburg High",BIO,"High Needs",3,4,25,30,35,42,20,24,83
2012,00970505,Fitchburg,"Fitchburg High",BIO,"African American",0,0,5,33,7,47,3,20,15
2012,00970505,Fitchburg,"Fitchburg High",BIO,Hispanic/Latino,0,0,13,33,15,38,11,28,39
2012,00970505,Fitchburg,"Fitchburg High",BIO,White,4,11,12,33,15,42,5,14,36
2012,00970505,Fitchburg,"Fitchburg High",BIO,"ELL and Former ELL",0,0,7,44,7,44,2,13,16
2012,00970505,Fitchburg,"Fitchburg High",BIO,"Students with Disabilities",0,0,9,26,8,24,17,50,34
2012,00970505,Fitchburg,"Fitchburg High",BIO,"Non-Title I",6,8,28,37,29,38,13,17,76
2012,00970505,Fitchburg,"Fitchburg High",BIO,"Title I",0,0,5,20,13,52,7,28,25
2012,00990000,Foxborough,District,BIO,"All Students",51,27,102,54,27,14,9,5,189
2012,00990000,Foxborough,District,BIO,"Non-Low Income",47,29,90,56,19,12,5,3,161
2012,00990000,Foxborough,District,BIO,"Low Income",4,14,12,43,8,29,4,14,28
2012,00990000,Foxborough,District,BIO,Male,30,32,48,51,12,13,5,5,95
2012,00990000,Foxborough,District,BIO,Female,21,22,54,57,15,16,4,4,94
2012,00990000,Foxborough,District,BIO,"High Needs",5,10,20,42,14,29,9,19,48
2012,00990000,Foxborough,District,BIO,"African American",0,0,6,50,4,33,2,17,12
2012,00990000,Foxborough,District,BIO,White,50,30,91,54,21,12,7,4,169
2012,00990000,Foxborough,District,BIO,"Students with Disabilities",1,3,10,33,10,33,9,30,30
2012,00990000,Foxborough,District,BIO,"Non-Title I",51,27,102,54,27,14,9,5,189
2012,00990505,Foxborough,"Foxborough High",BIO,"All Students",49,26,102,55,26,14,9,5,186
2012,00990505,Foxborough,"Foxborough High",BIO,"Non-Low Income",45,28,90,57,19,12,5,3,159
2012,00990505,Foxborough,"Foxborough High",BIO,"Low Income",4,15,12,44,7,26,4,15,27
2012,00990505,Foxborough,"Foxborough High",BIO,Male,29,31,48,52,11,12,5,5,93
2012,00990505,Foxborough,"Foxborough High",BIO,Female,20,22,54,58,15,16,4,4,93
2012,00990505,Foxborough,"Foxborough High",BIO,"High Needs",5,11,20,43,13,28,9,19,47
2012,00990505,Foxborough,"Foxborough High",BIO,"African American",0,0,6,55,3,27,2,18,11
2012,00990505,Foxborough,"Foxborough High",BIO,White,48,29,91,54,21,13,7,4,167
2012,00990505,Foxborough,"Foxborough High",BIO,"Students with Disabilities",1,3,10,33,10,33,9,30,30
2012,00990505,Foxborough,"Foxborough High",BIO,"Non-Title I",49,26,102,55,26,14,9,5,186
2012,01000000,Framingham,District,BIO,"All Students",203,43,195,41,63,13,13,3,474
2012,01000000,Framingham,District,BIO,"Non-Low Income",166,52,131,41,17,5,7,2,321
2012,01000000,Framingham,District,BIO,"Low Income",37,24,64,42,46,30,6,4,153
2012,01000000,Framingham,District,BIO,Male,111,44,96,38,34,14,10,4,251
2012,01000000,Framingham,District,BIO,Female,92,41,99,44,29,13,3,1,223
2012,01000000,Framingham,District,BIO,"High Needs",45,21,92,44,61,29,13,6,211
2012,01000000,Framingham,District,BIO,"African American",9,25,15,42,11,31,1,3,36
2012,01000000,Framingham,District,BIO,Asian,11,38,15,52,3,10,0,0,29
2012,01000000,Framingham,District,BIO,Hispanic/Latino,12,16,29,40,25,34,7,10,73
2012,01000000,Framingham,District,BIO,White,171,51,136,40,24,7,5,1,336
2012,01000000,Framingham,District,BIO,"Former ELL",8,36,12,55,2,9,0,0,22
2012,01000000,Framingham,District,BIO,"English Language Learner (ELL)",1,3,7,23,18,60,4,13,30
2012,01000000,Framingham,District,BIO,"ELL and Former ELL",9,17,19,37,20,38,4,8,52
2012,01000000,Framingham,District,BIO,"Students with Disabilities",8,9,37,42,33,37,11,12,89
2012,01000000,Framingham,District,BIO,"Non-Title I",203,43,195,41,63,13,13,3,474
2012,01000515,Framingham,"Framingham High School",BIO,"All Students",200,45,189,43,48,11,4,1,441
2012,01000515,Framingham,"Framingham High School",BIO,"Non-Low Income",165,54,130,42,11,4,1,0,307
2012,01000515,Framingham,"Framingham High School",BIO,"Low Income",35,26,59,44,37,28,3,2,134
2012,01000515,Framingham,"Framingham High School",BIO,Male,110,47,94,40,26,11,3,1,233
2012,01000515,Framingham,"Framingham High School",BIO,Female,90,43,95,46,22,11,1,0,208
2012,01000515,Framingham,"Framingham High School",BIO,"High Needs",43,24,86,48,46,26,4,2,179
2012,01000515,Framingham,"Framingham High School",BIO,"African American",9,31,13,45,7,24,0,0,29
2012,01000515,Framingham,"Framingham High School",BIO,Asian,11,39,14,50,3,11,0,0,28
2012,01000515,Framingham,"Framingham High School",BIO,Hispanic/Latino,12,19,27,43,21,33,3,5,63
2012,01000515,Framingham,"Framingham High School",BIO,White,168,52,135,42,17,5,1,0,321
2012,01000515,Framingham,"Framingham High School",BIO,"Former ELL",8,36,12,55,2,9,0,0,22
2012,01000515,Framingham,"Framingham High School",BIO,"English Language Learner (ELL)",0,0,7,28,16,64,2,8,25
2012,01000515,Framingham,"Framingham High School",BIO,"ELL and Former ELL",8,17,19,40,18,38,2,4,47
2012,01000515,Framingham,"Framingham High School",BIO,"Students with Disabilities",8,12,35,51,24,35,2,3,69
2012,01000515,Framingham,"Framingham High School",BIO,"Non-Title I",200,45,189,43,48,11,4,1,441
2012,01010000,Franklin,District,BIO,"All Students",166,40,204,50,34,8,7,2,411
2012,01010000,Franklin,District,BIO,"Non-Low Income",161,43,179,48,28,7,6,2,374
2012,01010000,Franklin,District,BIO,"Low Income",5,14,25,68,6,16,1,3,37
2012,01010000,Franklin,District,BIO,Male,87,45,89,46,14,7,5,3,195
2012,01010000,Franklin,District,BIO,Female,79,37,115,53,20,9,2,1,216
2012,01010000,Franklin,District,BIO,"High Needs",9,10,55,59,22,24,7,8,93
2012,01010000,Franklin,District,BIO,Asian,10,63,6,38,0,0,0,0,16
2012,01010000,Franklin,District,BIO,White,151,40,189,50,32,8,7,2,379
2012,01010000,Franklin,District,BIO,"Students with Disabilities",4,6,33,52,19,30,7,11,63
2012,01010000,Franklin,District,BIO,"Non-Title I",166,40,204,50,34,8,7,2,411
2012,01010505,Franklin,"Franklin High",BIO,"All Students",165,41,201,50,33,8,6,1,405
2012,01010505,Franklin,"Franklin High",BIO,"Non-Low Income",160,43,178,48,28,8,5,1,371
2012,01010505,Franklin,"Franklin High",BIO,"Low Income",5,15,23,68,5,15,1,3,34
2012,01010505,Franklin,"Franklin High",BIO,Male,87,45,87,45,13,7,5,3,192
2012,01010505,Franklin,"Franklin High",BIO,Female,78,37,114,54,20,9,1,0,213
2012,01010505,Franklin,"Franklin High",BIO,"High Needs",9,10,52,59,21,24,6,7,88
2012,01010505,Franklin,"Franklin High",BIO,Asian,9,64,5,36,0,0,0,0,14
2012,01010505,Franklin,"Franklin High",BIO,White,151,40,187,50,32,9,6,2,376
2012,01010505,Franklin,"Franklin High",BIO,"Students with Disabilities",4,7,33,54,18,30,6,10,61
2012,01010505,Franklin,"Franklin High",BIO,"Non-Title I",165,41,201,50,33,8,6,1,405
2012,01030000,Gardner,District,BIO,"All Students",30,20,74,50,28,19,15,10,147
2012,01030000,Gardner,District,BIO,"Non-Low Income",18,20,53,60,11,13,6,7,88
2012,01030000,Gardner,District,BIO,"Low Income",12,20,21,36,17,29,9,15,59
2012,01030000,Gardner,District,BIO,Male,13,21,31,51,10,16,7,11,61
2012,01030000,Gardner,District,BIO,Female,17,20,43,50,18,21,8,9,86
2012,01030000,Gardner,District,BIO,"High Needs",12,17,24,35,20,29,13,19,69
2012,01030000,Gardner,District,BIO,Hispanic/Latino,2,11,8,44,5,28,3,17,18
2012,01030000,Gardner,District,BIO,White,26,22,60,50,22,18,11,9,119
2012,01030000,Gardner,District,BIO,"Students with Disabilities",0,0,4,22,6,33,8,44,18
2012,01030000,Gardner,District,BIO,"Non-Title I",30,20,74,50,28,19,15,10,147
2012,01030000,Gardner,District,TEC,"All Students",2,3,24,32,42,56,7,9,75
2012,01030000,Gardner,District,TEC,"Non-Low Income",0,0,14,54,11,42,1,4,26
2012,01030000,Gardner,District,TEC,"Low Income",2,4,10,20,31,63,6,12,49
2012,01030000,Gardner,District,TEC,Male,2,3,22,38,29,50,5,9,58
2012,01030000,Gardner,District,TEC,Female,0,0,2,12,13,76,2,12,17
2012,01030000,Gardner,District,TEC,"High Needs",2,3,13,22,36,62,7,12,58
2012,01030000,Gardner,District,TEC,White,2,3,21,34,33,54,5,8,61
2012,01030000,Gardner,District,TEC,"Students with Disabilities",0,0,4,17,13,57,6,26,23
2012,01030000,Gardner,District,TEC,"Non-Title I",2,3,24,32,42,56,7,9,75
2012,01030505,Gardner,"Gardner High",BIO,"All Students",29,23,69,54,20,16,10,8,128
2012,01030505,Gardner,"Gardner High",BIO,"Non-Low Income",18,22,50,61,9,11,5,6,82
2012,01030505,Gardner,"Gardner High",BIO,"Low Income",11,24,19,41,11,24,5,11,46
2012,01030505,Gardner,"Gardner High",BIO,Male,12,24,28,57,5,10,4,8,49
2012,01030505,Gardner,"Gardner High",BIO,Female,17,22,41,52,15,19,6,8,79
2012,01030505,Gardner,"Gardner High",BIO,"High Needs",11,21,22,42,12,23,8,15,53
2012,01030505,Gardner,"Gardner High",BIO,Hispanic/Latino,2,11,8,44,5,28,3,17,18
2012,01030505,Gardner,"Gardner High",BIO,White,25,25,56,55,15,15,6,6,102
2012,01030505,Gardner,"Gardner High",BIO,"Students with Disabilities",0,0,4,36,2,18,5,45,11
2012,01030505,Gardner,"Gardner High",BIO,"Non-Title I",29,23,69,54,20,16,10,8,128
2012,01030505,Gardner,"Gardner High",TEC,"All Students",2,3,24,35,39,57,4,6,69
2012,01030505,Gardner,"Gardner High",TEC,"Non-Low Income",0,0,14,58,10,42,0,0,24
2012,01030505,Gardner,"Gardner High",TEC,"Low Income",2,4,10,22,29,64,4,9,45
2012,01030505,Gardner,"Gardner High",TEC,Male,2,4,22,40,27,49,4,7,55
2012,01030505,Gardner,"Gardner High",TEC,Female,0,0,2,14,12,86,0,0,14
2012,01030505,Gardner,"Gardner High",TEC,"High Needs",2,4,13,25,33,63,4,8,52
2012,01030505,Gardner,"Gardner High",TEC,White,2,4,21,38,31,55,2,4,56
2012,01030505,Gardner,"Gardner High",TEC,"Students with Disabilities",0,0,4,20,12,60,4,20,20
2012,01030505,Gardner,"Gardner High",TEC,"Non-Title I",2,3,24,35,39,57,4,6,69
2012,01050000,Georgetown,District,BIO,"All Students",23,26,50,56,15,17,2,2,90
2012,01050000,Georgetown,District,BIO,"Non-Low Income",22,27,44,54,14,17,2,2,82
2012,01050000,Georgetown,District,BIO,Male,10,24,26,62,6,14,0,0,42
2012,01050000,Georgetown,District,BIO,Female,13,27,24,50,9,19,2,4,48
2012,01050000,Georgetown,District,BIO,"High Needs",1,5,11,50,8,36,2,9,22
2012,01050000,Georgetown,District,BIO,White,22,26,48,56,14,16,2,2,86
2012,01050000,Georgetown,District,BIO,"Students with Disabilities",0,0,6,40,7,47,2,13,15
2012,01050000,Georgetown,District,BIO,"Non-Title I",23,26,50,56,15,17,2,2,90
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,"All Students",23,26,49,55,15,17,2,2,89
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,"Non-Low Income",22,27,43,53,14,17,2,2,81
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,Male,10,24,26,62,6,14,0,0,42
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,Female,13,28,23,49,9,19,2,4,47
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,"High Needs",1,5,11,50,8,36,2,9,22
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,White,22,26,48,56,14,16,2,2,86
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,"Students with Disabilities",0,0,6,40,7,47,2,13,15
2012,01050505,Georgetown,"Georgetown Middle/High",BIO,"Non-Title I",23,26,49,55,15,17,2,2,89
2012,01070000,Gloucester,District,BIO,"All Students",39,20,109,55,43,22,9,5,200
2012,01070000,Gloucester,District,BIO,"Non-Low Income",30,21,82,58,25,18,5,4,142
2012,01070000,Gloucester,District,BIO,"Low Income",9,16,27,47,18,31,4,7,58
2012,01070000,Gloucester,District,BIO,Male,19,22,51,59,13,15,4,5,87
2012,01070000,Gloucester,District,BIO,Female,20,18,58,51,30,27,5,4,113
2012,01070000,Gloucester,District,BIO,"High Needs",11,15,33,45,20,27,9,12,73
2012,01070000,Gloucester,District,BIO,White,38,20,104,55,39,21,7,4,188
2012,01070000,Gloucester,District,BIO,"Students with Disabilities",2,6,15,44,10,29,7,21,34
2012,01070000,Gloucester,District,BIO,"Non-Title I",39,20,109,55,43,22,9,5,200
2012,01070000,Gloucester,District,TEC,"All Students",0,0,12,38,15,47,5,16,32
2012,01070000,Gloucester,District,TEC,"Non-Low Income",0,0,4,31,7,54,2,15,13
2012,01070000,Gloucester,District,TEC,"Low Income",0,0,8,42,8,42,3,16,19
2012,01070000,Gloucester,District,TEC,Male,0,0,10,42,10,42,4,17,24
2012,01070000,Gloucester,District,TEC,"High Needs",0,0,11,38,13,45,5,17,29
2012,01070000,Gloucester,District,TEC,White,0,0,12,39,15,48,4,13,31
2012,01070000,Gloucester,District,TEC,"Students with Disabilities",0,0,8,32,12,48,5,20,25
2012,01070000,Gloucester,District,TEC,"Non-Title I",0,0,12,38,15,47,5,16,32
2012,01070505,Gloucester,"Gloucester High",BIO,"All Students",38,20,106,55,40,21,7,4,191
2012,01070505,Gloucester,"Gloucester High",BIO,"Non-Low Income",29,21,81,58,25,18,4,3,139
2012,01070505,Gloucester,"Gloucester High",BIO,"Low Income",9,17,25,48,15,29,3,6,52
2012,01070505,Gloucester,"Gloucester High",BIO,Male,19,23,49,60,11,14,2,2,81
2012,01070505,Gloucester,"Gloucester High",BIO,Female,19,17,57,52,29,26,5,5,110
2012,01070505,Gloucester,"Gloucester High",BIO,"High Needs",11,17,31,47,17,26,7,11,66
2012,01070505,Gloucester,"Gloucester High",BIO,White,37,21,101,56,36,20,6,3,180
2012,01070505,Gloucester,"Gloucester High",BIO,"Students with Disabilities",2,7,13,48,7,26,5,19,27
2012,01070505,Gloucester,"Gloucester High",BIO,"Non-Title I",38,20,106,55,40,21,7,4,191
2012,01070505,Gloucester,"Gloucester High",TEC,"All Students",0,0,12,38,15,47,5,16,32
2012,01070505,Gloucester,"Gloucester High",TEC,"Non-Low Income",0,0,4,31,7,54,2,15,13
2012,01070505,Gloucester,"Gloucester High",TEC,"Low Income",0,0,8,42,8,42,3,16,19
2012,01070505,Gloucester,"Gloucester High",TEC,Male,0,0,10,42,10,42,4,17,24
2012,01070505,Gloucester,"Gloucester High",TEC,"High Needs",0,0,11,38,13,45,5,17,29
2012,01070505,Gloucester,"Gloucester High",TEC,White,0,0,12,39,15,48,4,13,31
2012,01070505,Gloucester,"Gloucester High",TEC,"Students with Disabilities",0,0,8,32,12,48,5,20,25
2012,01070505,Gloucester,"Gloucester High",TEC,"Non-Title I",0,0,12,38,15,47,5,16,32
2012,01100000,Grafton,District,BIO,"All Students",70,39,77,43,24,13,8,4,179
2012,01100000,Grafton,District,BIO,"Non-Low Income",66,46,64,44,12,8,3,2,145
2012,01100000,Grafton,District,BIO,"Low Income",4,12,13,38,12,35,5,15,34
2012,01100000,Grafton,District,BIO,Male,35,42,36,43,10,12,2,2,83
2012,01100000,Grafton,District,BIO,Female,35,36,41,43,14,15,6,6,96
2012,01100000,Grafton,District,BIO,"High Needs",5,10,19,37,20,38,8,15,52
2012,01100000,Grafton,District,BIO,White,61,40,66,43,19,12,7,5,153
2012,01100000,Grafton,District,BIO,"Students with Disabilities",1,3,7,23,15,48,8,26,31
2012,01100000,Grafton,District,BIO,"Non-Title I",70,39,77,43,24,13,8,4,179
2012,01100505,Grafton,"Grafton High School",BIO,"All Students",70,41,75,44,22,13,4,2,171
2012,01100505,Grafton,"Grafton High School",BIO,"Non-Low Income",66,47,63,45,11,8,1,1,141
2012,01100505,Grafton,"Grafton High School",BIO,"Low Income",4,13,12,40,11,37,3,10,30
2012,01100505,Grafton,"Grafton High School",BIO,Male,35,43,36,44,9,11,1,1,81
2012,01100505,Grafton,"Grafton High School",BIO,Female,35,39,39,43,13,14,3,3,90
2012,01100505,Grafton,"Grafton High School",BIO,"High Needs",5,11,18,40,18,40,4,9,45
2012,01100505,Grafton,"Grafton High School",BIO,White,61,41,65,44,18,12,3,2,147
2012,01100505,Grafton,"Grafton High School",BIO,"Students with Disabilities",1,4,7,27,14,54,4,15,26
2012,01100505,Grafton,"Grafton High School",BIO,"Non-Title I",70,41,75,44,22,13,4,2,171
2012,01140000,Greenfield,District,BIO,"All Students",0,0,3,21,4,29,7,50,14
2012,01140000,Greenfield,District,BIO,"Low Income",0,0,2,20,4,40,4,40,10
2012,01140000,Greenfield,District,BIO,"High Needs",0,0,3,23,4,31,6,46,13
