adminyear,org_code,DistrictName,SchoolName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,00770505,Douglas,"Douglas High School",BIO,"Non-Low Income",15,21,43,60,10,14,4,6,72
2013,00770505,Douglas,"Douglas High School",BIO,Male,6,19,19,59,4,13,3,9,32
2013,00770505,Douglas,"Douglas High School",BIO,Female,9,18,31,63,8,16,1,2,49
2013,00770505,Douglas,"Douglas High School",BIO,"High Needs",2,10,10,48,5,24,4,19,21
2013,00770505,Douglas,"Douglas High School",BIO,White,15,19,49,61,12,15,4,5,80
2013,00770505,Douglas,"Douglas High School",BIO,"Students with Disabilities",2,17,3,25,3,25,4,33,12
2013,00770505,Douglas,"Douglas High School",BIO,"Non-Title I",15,19,50,62,12,15,4,5,81
2013,00770505,Douglas,"Douglas High School",TEC,"All Students",3,11,12,43,11,39,2,7,28
2013,00770505,Douglas,"Douglas High School",TEC,"Non-Low Income",3,14,12,57,5,24,1,5,21
2013,00770505,Douglas,"Douglas High School",TEC,Male,3,14,10,45,8,36,1,5,22
2013,00770505,Douglas,"Douglas High School",TEC,"High Needs",0,0,5,36,7,50,2,14,14
2013,00770505,Douglas,"Douglas High School",TEC,White,3,11,12,43,11,39,2,7,28
2013,00770505,Douglas,"Douglas High School",TEC,"Students with Disabilities",0,0,5,50,3,30,2,20,10
2013,00770505,Douglas,"Douglas High School",TEC,"Non-Title I",3,11,12,43,11,39,2,7,28
2013,00790505,Dracut,"Dracut Senior High",BIO,"All Students",68,28,119,48,52,21,7,3,246
2013,00790505,Dracut,"Dracut Senior High",BIO,"Non-Low Income",64,31,100,49,39,19,3,1,206
2013,00790505,Dracut,"Dracut Senior High",BIO,"Low Income",4,10,19,48,13,33,4,10,40
2013,00790505,Dracut,"Dracut Senior High",BIO,Male,37,28,64,48,25,19,6,5,132
2013,00790505,Dracut,"Dracut Senior High",BIO,Female,31,27,55,48,27,24,1,1,114
2013,00790505,Dracut,"Dracut Senior High",BIO,"High Needs",5,10,21,40,20,38,6,12,52
2013,00790505,Dracut,"Dracut Senior High",BIO,White,58,26,111,50,47,21,4,2,220
2013,00790505,Dracut,"Dracut Senior High",BIO,everELL,5,38,4,31,4,31,0,0,13
2013,00790505,Dracut,"Dracut Senior High",BIO,"Students with Disabilities",1,6,2,13,8,50,5,31,16
2013,00790505,Dracut,"Dracut Senior High",BIO,"Non-Title I",68,28,119,48,52,21,7,3,246
2013,00820505,Duxbury,"Duxbury High",BIO,"All Students",158,58,102,37,11,4,2,1,273
2013,00820505,Duxbury,"Duxbury High",BIO,"Non-Low Income",154,59,95,36,10,4,2,1,261
2013,00820505,Duxbury,"Duxbury High",BIO,"Low Income",4,33,7,58,1,8,0,0,12
2013,00820505,Duxbury,"Duxbury High",BIO,Male,83,57,52,36,11,8,0,0,146
2013,00820505,Duxbury,"Duxbury High",BIO,Female,75,59,50,39,0,0,2,2,127
2013,00820505,Duxbury,"Duxbury High",BIO,"High Needs",9,20,26,57,9,20,2,4,46
2013,00820505,Duxbury,"Duxbury High",BIO,White,153,59,96,37,9,3,2,1,260
2013,00820505,Duxbury,"Duxbury High",BIO,"Students with Disabilities",5,14,20,56,9,25,2,6,36
2013,00820505,Duxbury,"Duxbury High",BIO,"Non-Title I",158,58,102,37,11,4,2,1,273
2013,00830505,"East Bridgewater","East Bridgewater High",BIO,"All Students",15,26,41,71,2,3,0,0,58
2013,00830505,"East Bridgewater","East Bridgewater High",BIO,"Non-Low Income",14,25,39,71,2,4,0,0,55
2013,00830505,"East Bridgewater","East Bridgewater High",BIO,Male,9,38,13,54,2,8,0,0,24
2013,00830505,"East Bridgewater","East Bridgewater High",BIO,Female,6,18,28,82,0,0,0,0,34
2013,00830505,"East Bridgewater","East Bridgewater High",BIO,White,15,27,38,69,2,4,0,0,55
2013,00830505,"East Bridgewater","East Bridgewater High",BIO,"Non-Title I",15,26,41,71,2,3,0,0,58
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,"All Students",5,7,41,57,26,36,0,0,72
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,"Non-Low Income",2,4,33,62,18,34,0,0,53
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,"Low Income",3,16,8,42,8,42,0,0,19
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,Male,3,8,21,58,12,33,0,0,36
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,Female,2,6,20,56,14,39,0,0,36
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,"High Needs",3,12,10,40,12,48,0,0,25
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,White,5,7,40,60,22,33,0,0,67
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,"Students with Disabilities",3,25,2,17,7,58,0,0,12
2013,00830505,"East Bridgewater","East Bridgewater High",PHY,"Non-Title I",5,7,41,57,26,36,0,0,72
2013,00860505,Easthampton,"Easthampton High",BIO,"All Students",19,25,35,46,15,20,7,9,76
2013,00860505,Easthampton,"Easthampton High",BIO,"Non-Low Income",19,37,21,41,9,18,2,4,51
2013,00860505,Easthampton,"Easthampton High",BIO,"Low Income",0,0,14,56,6,24,5,20,25
2013,00860505,Easthampton,"Easthampton High",BIO,Male,10,25,18,45,8,20,4,10,40
2013,00860505,Easthampton,"Easthampton High",BIO,Female,9,25,17,47,7,19,3,8,36
2013,00860505,Easthampton,"Easthampton High",BIO,"High Needs",0,0,14,50,9,32,5,18,28
2013,00860505,Easthampton,"Easthampton High",BIO,White,16,24,32,48,13,19,6,9,67
2013,00860505,Easthampton,"Easthampton High",BIO,"Non-Title I",19,25,35,46,15,20,7,9,76
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,"All Students",34,37,40,44,12,13,5,5,91
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,"Non-Low Income",33,41,34,42,9,11,5,6,81
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,"Low Income",1,10,6,60,3,30,0,0,10
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,Male,14,41,14,41,3,9,3,9,34
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,Female,20,35,26,46,9,16,2,4,57
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,"High Needs",3,10,15,48,8,26,5,16,31
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,White,34,39,39,45,9,10,5,6,87
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,"Students with Disabilities",2,9,10,43,6,26,5,22,23
2013,00870505,"East Longmeadow","East Longmeadow High",BIO,"Non-Title I",34,37,40,44,12,13,5,5,91
2013,00880505,Easton,"Oliver Ames High",PHY,"All Students",80,30,109,41,66,25,10,4,265
2013,00880505,Easton,"Oliver Ames High",PHY,"Non-Low Income",79,32,103,42,54,22,8,3,244
2013,00880505,Easton,"Oliver Ames High",PHY,"Low Income",1,5,6,29,12,57,2,10,21
2013,00880505,Easton,"Oliver Ames High",PHY,Male,45,34,56,42,30,23,2,2,133
2013,00880505,Easton,"Oliver Ames High",PHY,Female,35,27,53,40,36,27,8,6,132
2013,00880505,Easton,"Oliver Ames High",PHY,"High Needs",2,4,12,24,31,61,6,12,51
2013,00880505,Easton,"Oliver Ames High",PHY,"African American",1,8,3,23,5,38,4,31,13
2013,00880505,Easton,"Oliver Ames High",PHY,White,71,31,97,42,57,25,6,3,231
2013,00880505,Easton,"Oliver Ames High",PHY,"Students with Disabilities",1,2,7,17,28,67,6,14,42
2013,00880505,Easton,"Oliver Ames High",PHY,"Non-Title I",80,30,109,41,66,25,10,4,265
2013,00930505,Everett,"Everett High",BIO,"All Students",38,9,162,38,153,36,70,17,423
2013,00930505,Everett,"Everett High",BIO,"Non-Low Income",12,11,58,54,31,29,7,6,108
2013,00930505,Everett,"Everett High",BIO,"Low Income",26,8,104,33,122,39,63,20,315
2013,00930505,Everett,"Everett High",BIO,Male,25,11,91,39,74,32,43,18,233
2013,00930505,Everett,"Everett High",BIO,Female,13,7,71,37,79,42,27,14,190
2013,00930505,Everett,"Everett High",BIO,"High Needs",26,8,108,32,131,39,69,21,334
2013,00930505,Everett,"Everett High",BIO,"African American",0,0,34,37,39,42,20,22,93
2013,00930505,Everett,"Everett High",BIO,Asian,5,17,13,43,11,37,1,3,30
2013,00930505,Everett,"Everett High",BIO,Hispanic/Latino,9,7,35,27,47,37,37,29,128
2013,00930505,Everett,"Everett High",BIO,White,24,14,78,47,54,33,10,6,166
2013,00930505,Everett,"Everett High",BIO,"Former ELL",0,0,7,23,14,45,10,32,31
2013,00930505,Everett,"Everett High",BIO,"English Language Learner (ELL)",0,0,2,6,12,34,21,60,35
2013,00930505,Everett,"Everett High",BIO,"ELL and Former ELL",0,0,9,14,26,39,31,47,66
2013,00930505,Everett,"Everett High",BIO,everELL,9,5,48,29,65,39,46,27,168
2013,00930505,Everett,"Everett High",BIO,"Students with Disabilities",0,0,7,11,27,42,30,47,64
2013,00930505,Everett,"Everett High",BIO,"Non-Title I",38,9,162,38,153,36,70,17,423
2013,00940505,Fairhaven,"Fairhaven High",BIO,"All Students",37,48,36,47,4,5,0,0,77
2013,00940505,Fairhaven,"Fairhaven High",BIO,"Non-Low Income",32,50,29,45,3,5,0,0,64
2013,00940505,Fairhaven,"Fairhaven High",BIO,"Low Income",5,38,7,54,1,8,0,0,13
2013,00940505,Fairhaven,"Fairhaven High",BIO,Male,20,50,17,43,3,8,0,0,40
2013,00940505,Fairhaven,"Fairhaven High",BIO,Female,17,46,19,51,1,3,0,0,37
2013,00940505,Fairhaven,"Fairhaven High",BIO,"High Needs",5,33,8,53,2,13,0,0,15
2013,00940505,Fairhaven,"Fairhaven High",BIO,White,35,49,34,47,3,4,0,0,72
2013,00940505,Fairhaven,"Fairhaven High",BIO,"Non-Title I",37,48,36,47,4,5,0,0,77
2013,00940505,Fairhaven,"Fairhaven High",PHY,"All Students",5,5,47,48,41,42,5,5,98
2013,00940505,Fairhaven,"Fairhaven High",PHY,"Non-Low Income",4,7,34,57,20,33,2,3,60
2013,00940505,Fairhaven,"Fairhaven High",PHY,"Low Income",1,3,13,34,21,55,3,8,38
2013,00940505,Fairhaven,"Fairhaven High",PHY,Male,2,4,29,53,22,40,2,4,55
2013,00940505,Fairhaven,"Fairhaven High",PHY,Female,3,7,18,42,19,44,3,7,43
2013,00940505,Fairhaven,"Fairhaven High",PHY,"High Needs",2,4,17,36,24,51,4,9,47
2013,00940505,Fairhaven,"Fairhaven High",PHY,White,4,5,44,50,35,40,5,6,88
2013,00940505,Fairhaven,"Fairhaven High",PHY,"Students with Disabilities",1,5,6,32,9,47,3,16,19
2013,00940505,Fairhaven,"Fairhaven High",PHY,"Non-Title I",5,5,47,48,41,42,5,5,98
2013,00950325,"Fall River","Resiliency Preparatory School",BIO,"All Students",1,8,0,0,6,50,5,42,12
2013,00950325,"Fall River","Resiliency Preparatory School",BIO,"Low Income",1,10,0,0,5,50,4,40,10
2013,00950325,"Fall River","Resiliency Preparatory School",BIO,"High Needs",1,10,0,0,5,50,4,40,10
2013,00950325,"Fall River","Resiliency Preparatory School",BIO,"Title I",1,10,0,0,5,50,4,40,10
2013,00950505,"Fall River","B M C Durfee High",BIO,"All Students",63,15,171,42,115,28,59,14,408
2013,00950505,"Fall River","B M C Durfee High",BIO,"Non-Low Income",39,30,57,44,27,21,6,5,129
2013,00950505,"Fall River","B M C Durfee High",BIO,"Low Income",24,9,114,41,88,32,53,19,279
2013,00950505,"Fall River","B M C Durfee High",BIO,Male,25,14,70,39,47,26,37,21,179
2013,00950505,"Fall River","B M C Durfee High",BIO,Female,38,17,101,44,68,30,22,10,229
2013,00950505,"Fall River","B M C Durfee High",BIO,"High Needs",26,9,116,40,93,32,57,20,292
2013,00950505,"Fall River","B M C Durfee High",BIO,"African American",3,10,11,37,10,33,6,20,30
2013,00950505,"Fall River","B M C Durfee High",BIO,Asian,3,19,6,38,5,31,2,13,16
2013,00950505,"Fall River","B M C Durfee High",BIO,Hispanic/Latino,3,4,28,39,24,33,17,24,72
2013,00950505,"Fall River","B M C Durfee High",BIO,White,52,19,116,43,72,26,32,12,272
2013,00950505,"Fall River","B M C Durfee High",BIO,"Multi-Race (non-Hispanic/Latino)",2,13,8,53,3,20,2,13,15
2013,00950505,"Fall River","B M C Durfee High",BIO,everELL,7,10,20,29,24,35,18,26,69
2013,00950505,"Fall River","B M C Durfee High",BIO,"Students with Disabilities",3,4,6,7,33,39,43,51,85
2013,00950505,"Fall River","B M C Durfee High",BIO,"Non-Title I",63,15,171,42,115,28,59,14,408
2013,00950505,"Fall River","B M C Durfee High",CHE,"All Students",3,15,9,45,7,35,1,5,20
2013,00950505,"Fall River","B M C Durfee High",CHE,"Low Income",2,15,3,23,7,54,1,8,13
2013,00950505,"Fall River","B M C Durfee High",CHE,Female,1,8,6,46,6,46,0,0,13
2013,00950505,"Fall River","B M C Durfee High",CHE,"High Needs",2,15,3,23,7,54,1,8,13
2013,00950505,"Fall River","B M C Durfee High",CHE,White,2,15,8,62,2,15,1,8,13
2013,00950505,"Fall River","B M C Durfee High",CHE,"Non-Title I",3,15,9,45,7,35,1,5,20
2013,00950505,"Fall River","B M C Durfee High",TEC,"All Students",0,0,17,13,57,43,58,44,132
2013,00950505,"Fall River","B M C Durfee High",TEC,"Non-Low Income",0,0,5,31,6,38,5,31,16
2013,00950505,"Fall River","B M C Durfee High",TEC,"Low Income",0,0,12,10,51,44,53,46,116
2013,00950505,"Fall River","B M C Durfee High",TEC,Male,0,0,13,19,37,53,20,29,70
2013,00950505,"Fall River","B M C Durfee High",TEC,Female,0,0,4,6,20,32,38,61,62
2013,00950505,"Fall River","B M C Durfee High",TEC,"High Needs",0,0,12,10,54,45,55,45,121
2013,00950505,"Fall River","B M C Durfee High",TEC,"African American",0,0,2,12,12,71,3,18,17
2013,00950505,"Fall River","B M C Durfee High",TEC,Hispanic/Latino,0,0,2,6,8,23,25,71,35
2013,00950505,"Fall River","B M C Durfee High",TEC,White,0,0,12,17,34,47,26,36,72
2013,00950505,"Fall River","B M C Durfee High",TEC,"English Language Learner (ELL)",0,0,1,6,3,18,13,76,17
2013,00950505,"Fall River","B M C Durfee High",TEC,"ELL and Former ELL",0,0,1,6,4,22,13,72,18
2013,00950505,"Fall River","B M C Durfee High",TEC,everELL,0,0,3,7,14,33,25,60,42
2013,00950505,"Fall River","B M C Durfee High",TEC,"Students with Disabilities",0,0,1,4,9,36,15,60,25
2013,00950505,"Fall River","B M C Durfee High",TEC,"Non-Title I",0,0,17,13,57,43,58,44,132
2013,00960505,Falmouth,"Falmouth High",BIO,"All Students",78,40,82,42,25,13,9,5,194
2013,00960505,Falmouth,"Falmouth High",BIO,"Non-Low Income",67,49,53,39,16,12,1,1,137
2013,00960505,Falmouth,"Falmouth High",BIO,"Low Income",11,19,29,51,9,16,8,14,57
2013,00960505,Falmouth,"Falmouth High",BIO,Male,36,36,46,46,13,13,6,6,101
2013,00960505,Falmouth,"Falmouth High",BIO,Female,42,45,36,39,12,13,3,3,93
2013,00960505,Falmouth,"Falmouth High",BIO,"High Needs",12,17,35,49,16,22,9,13,72
2013,00960505,Falmouth,"Falmouth High",BIO,White,69,42,69,42,20,12,6,4,164
2013,00960505,Falmouth,"Falmouth High",BIO,"Students with Disabilities",1,3,14,40,13,37,7,20,35
2013,00960505,Falmouth,"Falmouth High",BIO,"Non-Title I",78,40,82,42,25,13,9,5,194
2013,00970505,Fitchburg,"Fitchburg High",BIO,"All Students",9,6,56,40,57,41,18,13,140
2013,00970505,Fitchburg,"Fitchburg High",BIO,"Non-Low Income",6,19,14,45,11,35,0,0,31
2013,00970505,Fitchburg,"Fitchburg High",BIO,"Low Income",3,3,42,39,46,42,18,17,109
2013,00970505,Fitchburg,"Fitchburg High",BIO,Male,4,6,26,36,34,47,8,11,72
2013,00970505,Fitchburg,"Fitchburg High",BIO,Female,5,7,30,44,23,34,10,15,68
2013,00970505,Fitchburg,"Fitchburg High",BIO,"High Needs",3,3,46,41,46,41,18,16,113
2013,00970505,Fitchburg,"Fitchburg High",BIO,Hispanic/Latino,3,5,23,36,26,41,12,19,64
2013,00970505,Fitchburg,"Fitchburg High",BIO,White,5,9,23,43,22,42,3,6,53
2013,00970505,Fitchburg,"Fitchburg High",BIO,"English Language Learner (ELL)",0,0,5,33,6,40,4,27,15
2013,00970505,Fitchburg,"Fitchburg High",BIO,"ELL and Former ELL",0,0,9,43,7,33,5,24,21
2013,00970505,Fitchburg,"Fitchburg High",BIO,everELL,2,4,26,47,18,33,9,16,55
2013,00970505,Fitchburg,"Fitchburg High",BIO,"Students with Disabilities",0,0,7,28,5,20,13,52,25
2013,00970505,Fitchburg,"Fitchburg High",BIO,"Non-Title I",9,7,51,42,48,40,13,11,121
2013,00970505,Fitchburg,"Fitchburg High",BIO,"Title I",0,0,5,26,9,47,5,26,19
2013,00970505,Fitchburg,"Fitchburg High",TEC,"All Students",0,0,4,9,20,43,23,49,47
2013,00970505,Fitchburg,"Fitchburg High",TEC,"Low Income",0,0,3,7,18,42,22,51,43
2013,00970505,Fitchburg,"Fitchburg High",TEC,Male,0,0,4,13,15,48,12,39,31
2013,00970505,Fitchburg,"Fitchburg High",TEC,Female,0,0,0,0,5,31,11,69,16
2013,00970505,Fitchburg,"Fitchburg High",TEC,"High Needs",0,0,3,7,18,41,23,52,44
2013,00970505,Fitchburg,"Fitchburg High",TEC,Hispanic/Latino,0,0,1,4,8,31,17,65,26
2013,00970505,Fitchburg,"Fitchburg High",TEC,White,0,0,3,19,10,63,3,19,16
2013,00970505,Fitchburg,"Fitchburg High",TEC,everELL,0,0,0,0,4,22,14,78,18
2013,00970505,Fitchburg,"Fitchburg High",TEC,"Students with Disabilities",0,0,2,10,5,25,13,65,20
2013,00970505,Fitchburg,"Fitchburg High",TEC,"Non-Title I",0,0,2,10,12,57,7,33,21
2013,00970505,Fitchburg,"Fitchburg High",TEC,"Title I",0,0,2,8,8,31,16,62,26
2013,00990505,Foxborough,"Foxborough High",BIO,"All Students",102,47,94,43,19,9,2,1,217
2013,00990505,Foxborough,"Foxborough High",BIO,"Non-Low Income",92,47,86,44,17,9,1,1,196
2013,00990505,Foxborough,"Foxborough High",BIO,"Low Income",10,48,8,38,2,10,1,5,21
2013,00990505,Foxborough,"Foxborough High",BIO,Male,50,46,42,39,15,14,1,1,108
2013,00990505,Foxborough,"Foxborough High",BIO,Female,52,48,52,48,4,4,1,1,109
2013,00990505,Foxborough,"Foxborough High",BIO,"High Needs",11,24,17,37,16,35,2,4,46
2013,00990505,Foxborough,"Foxborough High",BIO,"African American",4,36,4,36,3,27,0,0,11
2013,00990505,Foxborough,"Foxborough High",BIO,White,93,47,86,44,15,8,2,1,196
2013,00990505,Foxborough,"Foxborough High",BIO,"Students with Disabilities",1,3,12,41,14,48,2,7,29
2013,00990505,Foxborough,"Foxborough High",BIO,"Non-Title I",102,47,94,43,19,9,2,1,217
2013,01000515,Framingham,"Framingham High School",BIO,"All Students",203,49,164,39,45,11,5,1,417
2013,01000515,Framingham,"Framingham High School",BIO,"Non-Low Income",158,57,100,36,16,6,2,1,276
2013,01000515,Framingham,"Framingham High School",BIO,"Low Income",45,32,64,45,29,21,3,2,141
2013,01000515,Framingham,"Framingham High School",BIO,Male,104,50,82,39,20,10,3,1,209
2013,01000515,Framingham,"Framingham High School",BIO,Female,99,48,82,39,25,12,2,1,208
2013,01000515,Framingham,"Framingham High School",BIO,"High Needs",54,30,86,48,36,20,5,3,181
2013,01000515,Framingham,"Framingham High School",BIO,"African American",9,36,10,40,6,24,0,0,25
2013,01000515,Framingham,"Framingham High School",BIO,Asian,19,49,19,49,1,3,0,0,39
2013,01000515,Framingham,"Framingham High School",BIO,Hispanic/Latino,18,30,27,45,13,22,2,3,60
2013,01000515,Framingham,"Framingham High School",BIO,White,154,53,106,37,25,9,3,1,288
2013,01000515,Framingham,"Framingham High School",BIO,"Former ELL",6,21,15,54,7,25,0,0,28
2013,01000515,Framingham,"Framingham High School",BIO,"English Language Learner (ELL)",1,8,5,42,5,42,1,8,12
2013,01000515,Framingham,"Framingham High School",BIO,"ELL and Former ELL",7,18,20,50,12,30,1,3,40
2013,01000515,Framingham,"Framingham High School",BIO,everELL,32,31,50,48,20,19,2,2,104
2013,01000515,Framingham,"Framingham High School",BIO,"Students with Disabilities",13,18,34,47,20,28,5,7,72
2013,01000515,Framingham,"Framingham High School",BIO,"Non-Title I",203,49,164,39,45,11,5,1,417
2013,01000515,Framingham,"Framingham High School",TEC,"All Students",7,24,16,55,4,14,2,7,29
2013,01000515,Framingham,"Framingham High School",TEC,"Non-Low Income",5,28,12,67,1,6,0,0,18
2013,01000515,Framingham,"Framingham High School",TEC,"Low Income",2,18,4,36,3,27,2,18,11
2013,01000515,Framingham,"Framingham High School",TEC,Male,5,25,9,45,4,20,2,10,20
2013,01000515,Framingham,"Framingham High School",TEC,"High Needs",2,14,7,50,3,21,2,14,14
2013,01000515,Framingham,"Framingham High School",TEC,White,6,27,14,64,1,5,1,5,22
2013,01000515,Framingham,"Framingham High School",TEC,everELL,0,0,6,60,4,40,0,0,10
2013,01000515,Framingham,"Framingham High School",TEC,"Non-Title I",7,24,16,55,4,14,2,7,29
2013,01010505,Franklin,"Franklin High",BIO,"All Students",225,55,159,39,22,5,4,1,410
2013,01010505,Franklin,"Franklin High",BIO,"Non-Low Income",217,57,145,38,16,4,2,1,380
2013,01010505,Franklin,"Franklin High",BIO,"Low Income",8,27,14,47,6,20,2,7,30
2013,01010505,Franklin,"Franklin High",BIO,Male,92,53,69,40,11,6,2,1,174
2013,01010505,Franklin,"Franklin High",BIO,Female,133,56,90,38,11,5,2,1,236
2013,01010505,Franklin,"Franklin High",BIO,"High Needs",16,21,40,51,18,23,4,5,78
2013,01010505,Franklin,"Franklin High",BIO,Asian,16,76,5,24,0,0,0,0,21
2013,01010505,Franklin,"Franklin High",BIO,White,202,55,140,38,19,5,4,1,365
2013,01010505,Franklin,"Franklin High",BIO,"Students with Disabilities",8,14,29,51,16,28,4,7,57
2013,01010505,Franklin,"Franklin High",BIO,"Non-Title I",225,55,159,39,22,5,4,1,410
2013,01030505,Gardner,"Gardner High",BIO,"All Students",10,10,49,51,30,31,8,8,97
2013,01030505,Gardner,"Gardner High",BIO,"Non-Low Income",8,13,32,52,18,30,3,5,61
2013,01030505,Gardner,"Gardner High",BIO,"Low Income",2,6,17,47,12,33,5,14,36
2013,01030505,Gardner,"Gardner High",BIO,Male,6,14,23,55,12,29,1,2,42
2013,01030505,Gardner,"Gardner High",BIO,Female,4,7,26,47,18,33,7,13,55
2013,01030505,Gardner,"Gardner High",BIO,"High Needs",2,6,17,47,12,33,5,14,36
2013,01030505,Gardner,"Gardner High",BIO,White,10,12,41,50,24,29,7,9,82
2013,01030505,Gardner,"Gardner High",BIO,"Non-Title I",10,10,49,51,30,31,8,8,97
2013,01030505,Gardner,"Gardner High",TEC,"All Students",2,4,16,35,22,48,6,13,46
2013,01030505,Gardner,"Gardner High",TEC,"Non-Low Income",1,6,6,33,8,44,3,17,18
2013,01030505,Gardner,"Gardner High",TEC,"Low Income",1,4,10,36,14,50,3,11,28
2013,01030505,Gardner,"Gardner High",TEC,Male,2,5,14,38,19,51,2,5,37
2013,01030505,Gardner,"Gardner High",TEC,"High Needs",1,3,10,31,16,50,5,16,32
2013,01030505,Gardner,"Gardner High",TEC,White,2,5,14,36,18,46,5,13,39
2013,01030505,Gardner,"Gardner High",TEC,"Students with Disabilities",1,8,2,15,8,62,2,15,13
2013,01030505,Gardner,"Gardner High",TEC,"Non-Title I",2,4,16,35,22,48,6,13,46
2013,01030515,Gardner,"Gardner Academy for Learning and Technology",BIO,"All Students",0,0,5,45,4,36,2,18,11
2013,01030515,Gardner,"Gardner Academy for Learning and Technology",BIO,"Low Income",0,0,5,50,3,30,2,20,10
2013,01030515,Gardner,"Gardner Academy for Learning and Technology",BIO,"High Needs",0,0,5,45,4,36,2,18,11
