adminyear,org_code,DistrictName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,01890000,Milton,BIO,"Non-Title I",114,50,94,41,17,7,4,2,229
2013,01910000,Monson,PHY,"All Students",9,9,47,48,36,37,6,6,98
2013,01910000,Monson,PHY,"Non-Low Income",7,9,40,51,28,35,4,5,79
2013,01910000,Monson,PHY,"Low Income",2,11,7,39,8,44,1,6,18
2013,01910000,Monson,PHY,Male,6,15,21,51,10,24,4,10,41
2013,01910000,Monson,PHY,Female,3,5,26,46,26,46,1,2,56
2013,01910000,Monson,PHY,"High Needs",2,8,10,38,10,38,4,15,26
2013,01910000,Monson,PHY,White,9,10,43,48,32,36,5,6,89
2013,01910000,Monson,PHY,"Students with Disabilities",0,0,4,36,3,27,4,36,11
2013,01910000,Monson,PHY,"Non-Title I",9,9,47,48,36,37,5,5,97
2013,01970000,Nantucket,BIO,"All Students",32,28,51,44,26,22,7,6,116
2013,01970000,Nantucket,BIO,"Non-Low Income",30,29,46,45,21,20,6,6,103
2013,01970000,Nantucket,BIO,"Low Income",2,15,5,38,5,38,1,8,13
2013,01970000,Nantucket,BIO,Male,15,30,18,36,12,24,5,10,50
2013,01970000,Nantucket,BIO,Female,17,26,33,50,14,21,2,3,66
2013,01970000,Nantucket,BIO,"High Needs",4,13,11,34,13,41,4,13,32
2013,01970000,Nantucket,BIO,"African American",0,0,8,40,6,30,6,30,20
2013,01970000,Nantucket,BIO,Hispanic/Latino,0,0,6,60,4,40,0,0,10
2013,01970000,Nantucket,BIO,White,31,39,35,44,13,16,1,1,80
2013,01970000,Nantucket,BIO,"Students with Disabilities",2,9,7,30,10,43,4,17,23
2013,01970000,Nantucket,BIO,"Non-Title I",32,28,51,44,26,22,7,6,116
2013,01980000,Natick,PHY,"All Students",199,52,147,38,32,8,6,2,384
2013,01980000,Natick,PHY,"Non-Low Income",189,54,131,37,28,8,3,1,351
2013,01980000,Natick,PHY,"Low Income",10,30,16,48,4,12,3,9,33
2013,01980000,Natick,PHY,Male,107,55,71,37,12,6,3,2,193
2013,01980000,Natick,PHY,Female,92,48,76,40,20,10,3,2,191
2013,01980000,Natick,PHY,"High Needs",22,25,45,51,16,18,6,7,89
2013,01980000,Natick,PHY,Asian,18,72,5,20,1,4,1,4,25
2013,01980000,Natick,PHY,Hispanic/Latino,5,42,5,42,1,8,1,8,12
2013,01980000,Natick,PHY,White,166,51,125,39,29,9,3,1,323
2013,01980000,Natick,PHY,"Multi-Race (non-Hispanic/Latino)",9,53,8,47,0,0,0,0,17
2013,01980000,Natick,PHY,everELL,7,39,6,33,3,17,2,11,18
2013,01980000,Natick,PHY,"Students with Disabilities",11,18,31,51,15,25,4,7,61
2013,01980000,Natick,PHY,"Non-Title I",199,52,147,38,32,8,6,2,384
2013,01990000,Needham,BIO,"All Students",205,49,183,43,30,7,3,1,421
2013,01990000,Needham,BIO,"Non-Low Income",201,51,165,42,26,7,2,1,394
2013,01990000,Needham,BIO,"Low Income",4,15,18,67,4,15,1,4,27
2013,01990000,Needham,BIO,Male,103,50,87,42,15,7,1,0,206
2013,01990000,Needham,BIO,Female,102,47,96,45,15,7,2,1,215
2013,01990000,Needham,BIO,"High Needs",21,23,47,51,22,24,3,3,93
2013,01990000,Needham,BIO,Asian,17,63,7,26,3,11,0,0,27
2013,01990000,Needham,BIO,Hispanic/Latino,5,38,5,38,2,15,1,8,13
2013,01990000,Needham,BIO,White,178,49,161,44,23,6,2,1,364
2013,01990000,Needham,BIO,everELL,6,33,10,56,2,11,0,0,18
2013,01990000,Needham,BIO,"Students with Disabilities",18,24,35,47,18,24,3,4,74
2013,01990000,Needham,BIO,"Non-Title I",205,49,183,43,30,7,3,1,421
2013,02010000,"New Bedford",BIO,"All Students",23,4,184,31,217,37,165,28,589
2013,02010000,"New Bedford",BIO,"Non-Low Income",15,10,69,47,48,33,14,10,146
2013,02010000,"New Bedford",BIO,"Low Income",8,2,115,26,167,38,150,34,440
2013,02010000,"New Bedford",BIO,Male,13,4,101,31,121,37,92,28,327
2013,02010000,"New Bedford",BIO,Female,10,4,83,32,96,37,73,28,262
2013,02010000,"New Bedford",BIO,"High Needs",8,2,115,25,178,39,160,35,461
2013,02010000,"New Bedford",BIO,"African American",1,1,14,19,27,37,31,42,73
2013,02010000,"New Bedford",BIO,Hispanic/Latino,5,3,39,22,69,38,67,37,180
2013,02010000,"New Bedford",BIO,White,15,5,112,40,104,37,47,17,278
2013,02010000,"New Bedford",BIO,"Multi-Race (non-Hispanic/Latino)",2,4,13,29,13,29,17,38,45
2013,02010000,"New Bedford",BIO,"Former ELL",0,0,2,10,6,30,12,60,20
2013,02010000,"New Bedford",BIO,"English Language Learner (ELL)",0,0,0,0,8,24,25,76,33
2013,02010000,"New Bedford",BIO,"ELL and Former ELL",0,0,2,4,14,26,37,70,53
2013,02010000,"New Bedford",BIO,everELL,0,0,14,13,33,29,65,58,112
2013,02010000,"New Bedford",BIO,"Students with Disabilities",0,0,9,8,39,33,72,60,120
2013,02010000,"New Bedford",BIO,"Title I",23,4,184,32,213,37,161,28,581
2013,02010000,"New Bedford",TEC,"All Students",0,0,2,10,12,57,7,33,21
2013,02010000,"New Bedford",TEC,"Low Income",0,0,1,7,8,57,5,36,14
2013,02010000,"New Bedford",TEC,Male,0,0,2,10,12,60,6,30,20
2013,02010000,"New Bedford",TEC,"High Needs",0,0,1,6,8,50,7,44,16
2013,02010000,"New Bedford",TEC,White,0,0,2,20,5,50,3,30,10
2013,02010000,"New Bedford",TEC,"Title I",0,0,2,10,12,57,7,33,21
2013,02040000,Newburyport,BIO,"All Students",60,32,89,47,34,18,5,3,188
2013,02040000,Newburyport,BIO,"Non-Low Income",59,33,87,49,28,16,3,2,177
2013,02040000,Newburyport,BIO,"Low Income",1,9,2,18,6,55,2,18,11
2013,02040000,Newburyport,BIO,Male,29,33,41,47,13,15,4,5,87
2013,02040000,Newburyport,BIO,Female,31,31,48,48,21,21,1,1,101
2013,02040000,Newburyport,BIO,"High Needs",4,11,11,31,15,43,5,14,35
2013,02040000,Newburyport,BIO,White,55,32,83,49,28,16,4,2,170
2013,02040000,Newburyport,BIO,"Students with Disabilities",3,10,9,30,13,43,5,17,30
2013,02040000,Newburyport,BIO,"Non-Title I",60,32,89,47,34,18,5,3,188
2013,02070000,Newton,BIO,"All Students",2,14,3,21,5,36,4,29,14
2013,02070000,Newton,BIO,"Non-Low Income",2,15,2,15,5,38,4,31,13
2013,02070000,Newton,BIO,Male,1,10,3,30,2,20,4,40,10
2013,02070000,Newton,BIO,"High Needs",0,0,3,25,5,42,4,33,12
2013,02070000,Newton,BIO,White,1,9,2,18,5,45,3,27,11
2013,02070000,Newton,BIO,"Students with Disabilities",0,0,2,18,5,45,4,36,11
2013,02070000,Newton,BIO,"Non-Title I",2,14,3,21,5,36,4,29,14
2013,02070000,Newton,CHE,"All Students",9,50,4,22,5,28,0,0,18
2013,02070000,Newton,CHE,"Non-Low Income",9,53,4,24,4,24,0,0,17
2013,02070000,Newton,CHE,Male,6,60,4,40,0,0,0,0,10
2013,02070000,Newton,CHE,White,6,50,3,25,3,25,0,0,12
2013,02070000,Newton,CHE,"Non-Title I",9,50,4,22,5,28,0,0,18
2013,02070000,Newton,PHY,"All Students",518,55,317,34,91,10,19,2,945
2013,02070000,Newton,PHY,"Non-Low Income",491,59,271,32,67,8,8,1,837
2013,02070000,Newton,PHY,"Low Income",27,25,46,43,24,22,11,10,108
2013,02070000,Newton,PHY,Male,277,58,154,32,37,8,8,2,476
2013,02070000,Newton,PHY,Female,241,51,163,35,54,12,11,2,469
2013,02070000,Newton,PHY,"High Needs",73,24,144,47,70,23,19,6,306
2013,02070000,Newton,PHY,"African American",8,15,27,51,15,28,3,6,53
2013,02070000,Newton,PHY,Asian,93,73,28,22,5,4,1,1,127
2013,02070000,Newton,PHY,Hispanic/Latino,19,26,31,42,17,23,6,8,73
2013,02070000,Newton,PHY,White,377,59,210,33,49,8,7,1,643
2013,02070000,Newton,PHY,"Multi-Race (non-Hispanic/Latino)",21,46,18,39,5,11,2,4,46
2013,02070000,Newton,PHY,"Former ELL",10,48,6,29,4,19,1,5,21
2013,02070000,Newton,PHY,"English Language Learner (ELL)",11,32,17,50,4,12,2,6,34
2013,02070000,Newton,PHY,"ELL and Former ELL",21,38,23,42,8,15,3,5,55
2013,02070000,Newton,PHY,everELL,71,51,46,33,16,12,5,4,138
2013,02070000,Newton,PHY,"Students with Disabilities",33,15,103,48,62,29,17,8,215
2013,02070000,Newton,PHY,"Non-Title I",518,55,317,34,90,10,19,2,944
2013,02090000,"North Adams",BIO,"All Students",29,19,66,43,46,30,14,9,155
2013,02090000,"North Adams",BIO,"Non-Low Income",19,23,47,57,14,17,2,2,82
2013,02090000,"North Adams",BIO,"Low Income",10,14,19,26,32,44,12,16,73
2013,02090000,"North Adams",BIO,Male,10,18,26,46,16,28,5,9,57
2013,02090000,"North Adams",BIO,Female,19,19,40,41,30,31,9,9,98
2013,02090000,"North Adams",BIO,"High Needs",10,13,22,28,35,44,13,16,80
2013,02090000,"North Adams",BIO,"African American",3,27,4,36,3,27,1,9,11
2013,02090000,"North Adams",BIO,White,24,19,55,43,37,29,11,9,127
2013,02090000,"North Adams",BIO,"Multi-Race (non-Hispanic/Latino)",1,10,4,40,4,40,1,10,10
2013,02090000,"North Adams",BIO,"Students with Disabilities",0,0,5,19,13,50,8,31,26
2013,02090000,"North Adams",BIO,"Non-Title I",29,19,66,43,46,30,14,9,155
2013,02090000,"North Adams",TEC,"All Students",4,17,8,33,8,33,4,17,24
2013,02090000,"North Adams",TEC,"Low Income",1,5,7,37,7,37,4,21,19
2013,02090000,"North Adams",TEC,Male,4,19,8,38,7,33,2,10,21
2013,02090000,"North Adams",TEC,"High Needs",1,5,7,37,7,37,4,21,19
2013,02090000,"North Adams",TEC,White,4,20,6,30,6,30,4,20,20
2013,02090000,"North Adams",TEC,"Non-Title I",4,17,8,33,8,33,4,17,24
2013,02100000,Northampton,BIO,"All Students",58,41,51,36,24,17,8,6,141
2013,02100000,Northampton,BIO,"Non-Low Income",50,49,35,34,12,12,5,5,102
2013,02100000,Northampton,BIO,"Low Income",8,21,16,41,12,31,3,8,39
2013,02100000,Northampton,BIO,Male,28,37,34,45,8,11,6,8,76
2013,02100000,Northampton,BIO,Female,30,46,17,26,16,25,2,3,65
2013,02100000,Northampton,BIO,"High Needs",9,15,24,40,19,32,8,13,60
2013,02100000,Northampton,BIO,Hispanic/Latino,5,23,7,32,7,32,3,14,22
2013,02100000,Northampton,BIO,White,50,47,40,37,13,12,4,4,107
2013,02100000,Northampton,BIO,"Students with Disabilities",2,6,11,34,12,38,7,22,32
2013,02100000,Northampton,BIO,"Non-Title I",58,41,51,36,24,17,8,6,141
2013,02110000,"North Andover",BIO,"All Students",138,40,158,45,42,12,11,3,349
2013,02110000,"North Andover",BIO,"Non-Low Income",130,42,139,45,27,9,10,3,306
2013,02110000,"North Andover",BIO,"Low Income",8,19,19,44,15,35,1,2,43
2013,02110000,"North Andover",BIO,Male,70,40,80,45,19,11,8,5,177
2013,02110000,"North Andover",BIO,Female,68,40,78,45,23,13,3,2,172
2013,02110000,"North Andover",BIO,"High Needs",11,13,34,41,28,34,9,11,82
2013,02110000,"North Andover",BIO,Asian,16,73,3,14,3,14,0,0,22
2013,02110000,"North Andover",BIO,Hispanic/Latino,4,18,14,64,4,18,0,0,22
2013,02110000,"North Andover",BIO,White,114,39,138,47,30,10,10,3,292
2013,02110000,"North Andover",BIO,everELL,5,29,7,41,5,29,0,0,17
2013,02110000,"North Andover",BIO,"Students with Disabilities",3,7,15,35,16,37,9,21,43
2013,02110000,"North Andover",BIO,"Non-Title I",138,40,158,45,42,12,11,3,349
2013,02110000,"North Andover",CHE,"All Students",2,20,4,40,3,30,1,10,10
2013,02110000,"North Andover",CHE,"Non-Low Income",2,20,4,40,3,30,1,10,10
2013,02110000,"North Andover",CHE,"Non-Title I",2,20,4,40,3,30,1,10,10
2013,02120000,"North Attleborough",BIO,"All Students",127,42,150,49,20,7,7,2,304
2013,02120000,"North Attleborough",BIO,"Non-Low Income",115,44,126,48,14,5,6,2,261
2013,02120000,"North Attleborough",BIO,"Low Income",12,28,24,56,6,14,1,2,43
2013,02120000,"North Attleborough",BIO,Male,60,42,69,49,8,6,5,4,142
2013,02120000,"North Attleborough",BIO,Female,67,41,81,50,12,7,2,1,162
2013,02120000,"North Attleborough",BIO,"High Needs",17,24,35,49,14,19,6,8,72
2013,02120000,"North Attleborough",BIO,Asian,8,53,6,40,1,7,0,0,15
2013,02120000,"North Attleborough",BIO,White,114,41,138,50,17,6,7,3,276
2013,02120000,"North Attleborough",BIO,"Students with Disabilities",6,18,13,39,9,27,5,15,33
2013,02120000,"North Attleborough",BIO,"Non-Title I",127,42,150,49,20,7,7,2,304
2013,02140000,Northbridge,BIO,"All Students",18,13,70,52,35,26,11,8,134
2013,02140000,Northbridge,BIO,"Non-Low Income",16,17,53,57,22,24,2,2,93
2013,02140000,Northbridge,BIO,"Low Income",2,5,17,41,13,32,9,22,41
2013,02140000,Northbridge,BIO,Male,9,14,34,52,16,25,6,9,65
2013,02140000,Northbridge,BIO,Female,9,13,36,52,19,28,5,7,69
2013,02140000,Northbridge,BIO,"High Needs",3,6,19,37,18,35,11,22,51
2013,02140000,Northbridge,BIO,White,18,14,68,53,32,25,10,8,128
2013,02140000,Northbridge,BIO,"Students with Disabilities",1,4,4,15,11,42,10,38,26
2013,02140000,Northbridge,BIO,"Non-Title I",18,13,70,52,35,26,11,8,134
2013,02140000,Northbridge,TEC,"All Students",15,60,10,40,0,0,0,0,25
2013,02140000,Northbridge,TEC,"Non-Low Income",15,60,10,40,0,0,0,0,25
2013,02140000,Northbridge,TEC,Male,12,67,6,33,0,0,0,0,18
2013,02140000,Northbridge,TEC,White,15,63,9,38,0,0,0,0,24
2013,02140000,Northbridge,TEC,"Non-Title I",15,60,10,40,0,0,0,0,25
2013,02150000,"North Brookfield",BIO,"All Students",10,13,40,53,24,32,2,3,76
2013,02150000,"North Brookfield",BIO,"Non-Low Income",9,19,27,56,11,23,1,2,48
2013,02150000,"North Brookfield",BIO,"Low Income",1,4,13,46,13,46,1,4,28
2013,02150000,"North Brookfield",BIO,Male,1,3,21,62,12,35,0,0,34
2013,02150000,"North Brookfield",BIO,Female,9,21,19,45,12,29,2,5,42
2013,02150000,"North Brookfield",BIO,"High Needs",1,3,15,45,15,45,2,6,33
2013,02150000,"North Brookfield",BIO,White,10,14,37,53,21,30,2,3,70
2013,02150000,"North Brookfield",BIO,"Students with Disabilities",0,0,2,15,9,69,2,15,13
2013,02150000,"North Brookfield",BIO,"Non-Title I",10,13,40,53,24,32,2,3,76
2013,02170000,"North Reading",BIO,"All Students",95,49,79,41,17,9,4,2,195
2013,02170000,"North Reading",BIO,"Non-Low Income",91,51,72,40,12,7,4,2,179
2013,02170000,"North Reading",BIO,"Low Income",4,25,7,44,5,31,0,0,16
2013,02170000,"North Reading",BIO,Male,50,50,44,44,5,5,2,2,101
2013,02170000,"North Reading",BIO,Female,45,48,35,37,12,13,2,2,94
2013,02170000,"North Reading",BIO,"High Needs",8,19,18,43,12,29,4,10,42
2013,02170000,"North Reading",BIO,White,88,48,76,41,16,9,4,2,184
2013,02170000,"North Reading",BIO,"Students with Disabilities",4,13,11,35,12,39,4,13,31
2013,02170000,"North Reading",BIO,"Non-Title I",95,49,79,41,17,9,4,2,195
2013,02180000,Norton,BIO,"All Students",75,49,61,40,12,8,5,3,153
2013,02180000,Norton,BIO,"Non-Low Income",68,53,50,39,9,7,1,1,128
2013,02180000,Norton,BIO,"Low Income",7,28,11,44,3,12,4,16,25
2013,02180000,Norton,BIO,Male,47,52,33,37,7,8,3,3,90
2013,02180000,Norton,BIO,Female,28,44,28,44,5,8,2,3,63
2013,02180000,Norton,BIO,"High Needs",8,21,17,45,8,21,5,13,38
2013,02180000,Norton,BIO,White,71,50,54,38,11,8,5,4,141
2013,02180000,Norton,BIO,"Students with Disabilities",1,5,8,36,8,36,5,23,22
2013,02180000,Norton,BIO,"Non-Title I",75,49,61,40,12,8,5,3,153
2013,02190000,Norwell,BIO,"All Students",82,47,74,43,16,9,1,1,173
2013,02190000,Norwell,BIO,"Non-Low Income",79,49,67,42,14,9,1,1,161
2013,02190000,Norwell,BIO,"Low Income",3,25,7,58,2,17,0,0,12
2013,02190000,Norwell,BIO,Male,39,45,42,49,5,6,0,0,86
2013,02190000,Norwell,BIO,Female,43,49,32,37,11,13,1,1,87
2013,02190000,Norwell,BIO,"High Needs",4,11,20,54,12,32,1,3,37
2013,02190000,Norwell,BIO,White,78,47,72,43,16,10,1,1,167
2013,02190000,Norwell,BIO,"Students with Disabilities",1,4,13,50,11,42,1,4,26
2013,02190000,Norwell,BIO,"Non-Title I",82,47,74,43,16,9,1,1,173
2013,02200000,Norwood,BIO,"All Students",74,63,37,32,2,2,4,3,117
2013,02200000,Norwood,BIO,"Non-Low Income",64,66,29,30,1,1,3,3,97
2013,02200000,Norwood,BIO,"Low Income",10,50,8,40,1,5,1,5,20
2013,02200000,Norwood,BIO,Male,33,60,19,35,1,2,2,4,55
2013,02200000,Norwood,BIO,Female,41,66,18,29,1,2,2,3,62
2013,02200000,Norwood,BIO,"High Needs",10,38,12,46,1,4,3,12,26
2013,02200000,Norwood,BIO,White,64,68,28,30,1,1,1,1,94
2013,02200000,Norwood,BIO,everELL,9,64,2,14,2,14,1,7,14
2013,02200000,Norwood,BIO,"Non-Title I",74,63,37,32,2,2,4,3,117
2013,02260000,Oxford,BIO,"All Students",0,0,2,15,8,62,3,23,13
2013,02260000,Oxford,BIO,"Low Income",0,0,1,10,6,60,3,30,10
2013,02260000,Oxford,BIO,Male,0,0,2,18,7,64,2,18,11
2013,02260000,Oxford,BIO,"High Needs",0,0,1,9,7,64,3,27,11
2013,02260000,Oxford,BIO,White,0,0,2,18,7,64,2,18,11
2013,02260000,Oxford,BIO,"Students with Disabilities",0,0,1,10,6,60,3,30,10
2013,02260000,Oxford,BIO,"Non-Title I",0,0,2,15,8,62,3,23,13
2013,02260000,Oxford,PHY,"All Students",26,23,38,33,40,35,11,10,115
2013,02260000,Oxford,PHY,"Non-Low Income",26,31,30,36,23,28,4,5,83
2013,02260000,Oxford,PHY,"Low Income",0,0,8,26,17,55,6,19,31
2013,02260000,Oxford,PHY,Male,13,20,28,42,20,30,5,8,66
2013,02260000,Oxford,PHY,Female,13,27,10,21,20,42,5,10,48
2013,02260000,Oxford,PHY,"High Needs",1,3,8,24,19,56,6,18,34
2013,02260000,Oxford,PHY,Hispanic/Latino,0,0,3,30,4,40,3,30,10
2013,02260000,Oxford,PHY,White,26,25,34,33,36,35,7,7,103
2013,02260000,Oxford,PHY,"Non-Title I",26,23,38,33,40,35,10,9,114
2013,02270000,Palmer,PHY,"All Students",24,24,47,47,20,20,8,8,99
2013,02270000,Palmer,PHY,"Non-Low Income",21,28,38,50,13,17,4,5,76
2013,02270000,Palmer,PHY,"Low Income",3,13,9,39,7,30,4,17,23
2013,02270000,Palmer,PHY,Male,8,19,23,55,5,12,6,14,42
2013,02270000,Palmer,PHY,Female,16,28,24,42,15,26,2,4,57
2013,02270000,Palmer,PHY,"High Needs",4,13,10,32,10,32,7,23,31
2013,02270000,Palmer,PHY,White,23,27,41,48,13,15,8,9,85
2013,02270000,Palmer,PHY,"Students with Disabilities",1,9,1,9,4,36,5,45,11
2013,02270000,Palmer,PHY,"Non-Title I",24,24,47,47,20,20,8,8,99
2013,02290000,Peabody,BIO,"All Students",88,20,199,46,122,28,26,6,435
2013,02290000,Peabody,BIO,"Non-Low Income",75,25,153,50,67,22,11,4,306
2013,02290000,Peabody,BIO,"Low Income",13,10,46,36,55,43,15,12,129
2013,02290000,Peabody,BIO,Male,48,22,92,42,64,29,16,7,220
2013,02290000,Peabody,BIO,Female,40,19,107,50,58,27,10,5,215
2013,02290000,Peabody,BIO,"High Needs",16,9,62,33,84,45,25,13,187
2013,02290000,Peabody,BIO,"African American",1,8,2,17,8,67,1,8,12
2013,02290000,Peabody,BIO,Hispanic/Latino,9,16,20,36,17,31,9,16,55
2013,02290000,Peabody,BIO,White,76,21,171,48,92,26,16,5,355
2013,02290000,Peabody,BIO,"Former ELL",1,9,3,27,5,45,2,18,11
2013,02290000,Peabody,BIO,"ELL and Former ELL",1,6,4,25,7,44,4,25,16
2013,02290000,Peabody,BIO,everELL,5,13,13,34,13,34,7,18,38
2013,02290000,Peabody,BIO,"Students with Disabilities",3,3,22,22,55,54,21,21,101
2013,02290000,Peabody,BIO,"Non-Title I",88,20,199,46,122,28,26,6,435
2013,02290000,Peabody,CHE,"All Students",0,0,0,0,0,0,10,100,10
2013,02290000,Peabody,CHE,"High Needs",0,0,0,0,0,0,10,100,10
2013,02290000,Peabody,CHE,"Non-Title I",0,0,0,0,0,0,10,100,10
2013,02310000,Pembroke,BIO,"All Students",82,34,114,48,34,14,8,3,238
2013,02310000,Pembroke,BIO,"Non-Low Income",72,36,96,48,25,13,7,4,200
2013,02310000,Pembroke,BIO,"Low Income",10,26,18,47,9,24,1,3,38
2013,02310000,Pembroke,BIO,Male,35,30,61,53,13,11,6,5,115
2013,02310000,Pembroke,BIO,Female,47,38,53,43,21,17,2,2,123
2013,02310000,Pembroke,BIO,"High Needs",10,17,25,42,19,32,6,10,60
2013,02310000,Pembroke,BIO,White,81,35,110,47,33,14,8,3,232
2013,02310000,Pembroke,BIO,"Students with Disabilities",0,0,12,39,13,42,6,19,31
2013,02310000,Pembroke,BIO,"Non-Title I",82,34,114,48,34,14,8,3,238
2013,02360000,Pittsfield,BIO,"All Students",40,12,119,37,120,37,43,13,322
2013,02360000,Pittsfield,BIO,"Non-Low Income",30,21,61,42,41,28,12,8,144
2013,02360000,Pittsfield,BIO,"Low Income",10,6,58,33,79,44,31,17,178
2013,02360000,Pittsfield,BIO,Male,18,12,58,38,57,37,20,13,153
2013,02360000,Pittsfield,BIO,Female,22,13,61,36,63,37,23,14,169
2013,02360000,Pittsfield,BIO,"High Needs",10,5,61,30,91,45,39,19,201
2013,02360000,Pittsfield,BIO,"African American",2,5,11,27,18,44,10,24,41
2013,02360000,Pittsfield,BIO,Hispanic/Latino,1,5,5,23,12,55,4,18,22
2013,02360000,Pittsfield,BIO,White,35,14,99,41,82,34,27,11,243
2013,02360000,Pittsfield,BIO,"Multi-Race (non-Hispanic/Latino)",1,7,4,27,8,53,2,13,15
2013,02360000,Pittsfield,BIO,"English Language Learner (ELL)",0,0,0,0,5,50,5,50,10
2013,02360000,Pittsfield,BIO,"ELL and Former ELL",0,0,0,0,7,58,5,42,12
2013,02360000,Pittsfield,BIO,everELL,1,5,3,16,10,53,5,26,19
2013,02360000,Pittsfield,BIO,"Students with Disabilities",0,0,8,12,31,46,28,42,67
2013,02360000,Pittsfield,BIO,"Non-Title I",40,12,119,37,120,37,43,13,322
2013,02360000,Pittsfield,PHY,"All Students",19,22,30,34,38,43,1,1,88
2013,02360000,Pittsfield,PHY,"Non-Low Income",14,27,21,41,15,29,1,2,51
2013,02360000,Pittsfield,PHY,"Low Income",5,14,9,24,23,62,0,0,37
2013,02360000,Pittsfield,PHY,Male,12,21,19,33,26,45,1,2,58
2013,02360000,Pittsfield,PHY,Female,7,23,11,37,12,40,0,0,30
2013,02360000,Pittsfield,PHY,"High Needs",5,12,10,24,25,61,1,2,41
2013,02360000,Pittsfield,PHY,White,16,23,26,38,27,39,0,0,69
2013,02360000,Pittsfield,PHY,"Students with Disabilities",1,10,1,10,7,70,1,10,10
2013,02360000,Pittsfield,PHY,"Non-Title I",19,22,30,34,38,43,1,1,88
2013,02390000,Plymouth,BIO,"All Students",162,29,279,50,97,17,20,4,558
2013,02390000,Plymouth,BIO,"Non-Low Income",131,32,207,51,62,15,9,2,409
2013,02390000,Plymouth,BIO,"Low Income",31,21,72,48,35,23,11,7,149
2013,02390000,Plymouth,BIO,Male,86,30,133,47,54,19,9,3,282
2013,02390000,Plymouth,BIO,Female,76,28,146,53,43,16,11,4,276
2013,02390000,Plymouth,BIO,"High Needs",32,16,97,47,60,29,17,8,206
2013,02390000,Plymouth,BIO,"African American",0,0,7,44,7,44,2,13,16
2013,02390000,Plymouth,BIO,Hispanic/Latino,0,0,4,36,5,45,2,18,11
2013,02390000,Plymouth,BIO,White,155,31,260,51,78,15,14,3,507
2013,02390000,Plymouth,BIO,"Multi-Race (non-Hispanic/Latino)",5,29,4,24,6,35,2,12,17
2013,02390000,Plymouth,BIO,"Students with Disabilities",2,2,39,40,42,43,15,15,98
2013,02390000,Plymouth,BIO,"Non-Title I",162,29,279,50,97,17,20,4,558
2013,02430000,Quincy,BIO,"All Students",220,34,235,37,140,22,45,7,640
2013,02430000,Quincy,BIO,"Non-Low Income",111,38,107,36,65,22,11,4,294
2013,02430000,Quincy,BIO,"Low Income",109,32,128,37,75,22,34,10,346
2013,02430000,Quincy,BIO,Male,95,30,120,37,73,23,34,11,322
2013,02430000,Quincy,BIO,Female,125,39,115,36,67,21,11,3,318
2013,02430000,Quincy,BIO,"High Needs",113,29,135,34,103,26,44,11,395
2013,02430000,Quincy,BIO,"African American",7,16,13,30,18,42,5,12,43
2013,02430000,Quincy,BIO,Asian,106,49,69,32,29,13,14,6,218
2013,02430000,Quincy,BIO,Hispanic/Latino,6,15,10,25,23,58,1,3,40
2013,02430000,Quincy,BIO,White,98,30,137,42,67,20,25,8,327
2013,02430000,Quincy,BIO,"Former ELL",3,14,9,41,9,41,1,5,22
2013,02430000,Quincy,BIO,"English Language Learner (ELL)",5,10,19,37,16,31,11,22,51
2013,02430000,Quincy,BIO,"ELL and Former ELL",8,11,28,38,25,34,12,16,73
2013,02430000,Quincy,BIO,everELL,92,41,75,33,42,19,15,7,224
2013,02430000,Quincy,BIO,"Students with Disabilities",3,3,16,18,39,44,30,34,88
2013,02430000,Quincy,BIO,"Non-Title I",220,34,235,37,140,22,45,7,640
2013,02430000,Quincy,TEC,"All Students",0,0,11,65,2,12,4,24,17
2013,02430000,Quincy,TEC,Male,0,0,11,85,2,15,0,0,13
2013,02430000,Quincy,TEC,"High Needs",0,0,9,69,1,8,3,23,13
2013,02430000,Quincy,TEC,White,0,0,6,60,1,10,3,30,10
2013,02430000,Quincy,TEC,"Non-Title I",0,0,11,69,2,13,3,19,16
2013,02440000,Randolph,BIO,"All Students",24,14,59,35,55,33,31,18,169
2013,02440000,Randolph,BIO,"Non-Low Income",13,18,31,42,19,26,10,14,73
2013,02440000,Randolph,BIO,"Low Income",11,11,28,29,36,38,21,22,96
2013,02440000,Randolph,BIO,Male,17,17,28,28,33,33,23,23,101
2013,02440000,Randolph,BIO,Female,7,10,31,46,22,32,8,12,68
2013,02440000,Randolph,BIO,"High Needs",11,10,30,27,43,38,28,25,112
2013,02440000,Randolph,BIO,"African American",4,4,34,35,39,40,20,21,97
2013,02440000,Randolph,BIO,Asian,13,48,10,37,2,7,2,7,27
2013,02440000,Randolph,BIO,Hispanic/Latino,0,0,5,31,9,56,2,13,16
2013,02440000,Randolph,BIO,White,6,24,10,40,3,12,6,24,25
2013,02440000,Randolph,BIO,"ELL and Former ELL",0,0,4,31,5,38,4,31,13
2013,02440000,Randolph,BIO,everELL,6,17,12,33,9,25,9,25,36
