Year,org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2010,00350377,Boston,"Higginson/Lewis K-8",03,Black,12,9,1," "," "," ",2,12,9,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",03,Hispanic/Latino,10,9,1," "," "," "," ",10,9,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",04,"All Students",14,13,1," "," "," "," ",14,13,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",04,"Low Income",13,13," "," "," "," "," ",13,13," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",05,"All Students",24,19,3," "," "," ",2,24,19,3," "," "," ",2,24,19,3," "," "," ",2,100,100,100
2010,00350377,Boston,"Higginson/Lewis K-8",05,"Low Income",24,19,3," "," "," ",2,24,19,3," "," "," ",2,24,19,3," "," "," ",2,100,100,100
2010,00350377,Boston,"Higginson/Lewis K-8",05,Black,14,12,2," "," "," "," ",14,12,2," "," "," "," ",14,12,2," "," "," "," ",100,100,100
2010,00350377,Boston,"Higginson/Lewis K-8",06,"All Students",65,50,1," "," "," ",14,64,50,1," "," "," ",13," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",06,"Low Income",56,47," "," "," "," ",9,55,47," "," "," "," ",8," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",06,Black,30,22,1," "," "," ",7,29,22,1," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",06,Hispanic/Latino,27,22," "," "," "," ",5,27,22," "," "," "," ",5," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",06,"Special Ed",17,14,1," "," "," ",2,16,14,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",07,"All Students",57,56," "," "," "," ",1,58,55," ",1," "," ",2," "," "," "," "," "," "," ",100,98," "
2010,00350377,Boston,"Higginson/Lewis K-8",07,"Low Income",50,49," "," "," "," ",1,51,48," ",1," "," ",2," "," "," "," "," "," "," ",100,98," "
2010,00350377,Boston,"Higginson/Lewis K-8",07,Black,36,36," "," "," "," "," ",37,35," ",1," "," ",1," "," "," "," "," "," "," ",100,97," "
2010,00350377,Boston,"Higginson/Lewis K-8",07,Hispanic/Latino,18,17," "," "," "," ",1,18,17," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350377,Boston,"Higginson/Lewis K-8",07,"Special Ed",18,17," "," "," "," ",1,19,16," ",1," "," ",2," "," "," "," "," "," "," ",100,95," "
2010,00350377,Boston,"Higginson/Lewis K-8",08,"All Students",59,51," ",3," "," ",5,59,52," ",3," "," ",4,59,52," ",4," "," ",3,95,95,93
2010,00350377,Boston,"Higginson/Lewis K-8",08,"Low Income",50,44," ",3," "," ",3,50,45," ",3," "," ",2,50,45," ",4," "," ",1,94,94,92
2010,00350377,Boston,"Higginson/Lewis K-8",08,Black,37,32," ",2," "," ",3,37,33," ",1," "," ",3,37,33," ",2," "," ",2,95,97,95
2010,00350377,Boston,"Higginson/Lewis K-8",08,Hispanic/Latino,22,19," ",1," "," ",2,22,19," ",2," "," ",1,22,19," ",2," "," ",1,95,91,91
2010,00350377,Boston,"Higginson/Lewis K-8",08,"Special Ed",15,14," ",1," "," "," ",15,15," "," "," "," "," ",15,14," ",1," "," "," ",93,100,93
2010,00350378,Boston,"Mildred Avenue K-8",03,"All Students",53,46," "," "," "," ",7,53,46," "," "," "," ",7," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",03,"Low Income",49,43," "," "," "," ",6,49,43," "," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",03,Black,36,33," "," "," "," ",3,36,33," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",03,Hispanic/Latino,14,11," "," "," "," ",3,14,11," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",03,"LEP/Formerly LEP",13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",03,"Special Ed",11,8," "," "," "," ",3,11,8," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",04,"All Students",46,42," "," "," "," ",4,46,42," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",04,"Low Income",39,38," "," "," "," ",1,39,38," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",04,Black,38,35," "," "," "," ",3,38,35," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",04,"LEP/Formerly LEP",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",04,"Special Ed",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",05,"All Students",49,44," "," "," "," ",5,49,44," "," "," "," ",5,48,43," "," "," "," ",5,100,100,100
2010,00350378,Boston,"Mildred Avenue K-8",05,"Low Income",44,39," "," "," "," ",5,44,39," "," "," "," ",5,43,38," "," "," "," ",5,100,100,100
2010,00350378,Boston,"Mildred Avenue K-8",05,Black,35,32," "," "," "," ",3,35,32," "," "," "," ",3,34,31," "," "," "," ",3,100,100,100
2010,00350378,Boston,"Mildred Avenue K-8",05,Hispanic/Latino,11,9," "," "," "," ",2,11,9," "," "," "," ",2,11,9," "," "," "," ",2,100,100,100
2010,00350378,Boston,"Mildred Avenue K-8",05,"Special Ed",17,14," "," "," "," ",3,17,14," "," "," "," ",3,16,13," "," "," "," ",3,100,100,100
2010,00350378,Boston,"Mildred Avenue K-8",06,"All Students",164,115,7,5," ",21,16,165,118,7,2," ",21,17," "," "," "," "," "," "," ",91,99," "
2010,00350378,Boston,"Mildred Avenue K-8",06,"Low Income",138,102,6,5," ",16,9,139,105,6,2," ",16,10," "," "," "," "," "," "," ",92,99," "
2010,00350378,Boston,"Mildred Avenue K-8",06,Black,110,90,3,2," ",10,5,113,92,3," "," ",10,8," "," "," "," "," "," "," ",93,100," "
2010,00350378,Boston,"Mildred Avenue K-8",06,Hispanic/Latino,44,21,3,3," ",11,6,44,22,3,2," ",11,6," "," "," "," "," "," "," ",84,95," "
2010,00350378,Boston,"Mildred Avenue K-8",06,"LEP/Formerly LEP",58,27,3,1," ",21,6,61,28,3," "," ",21,9," "," "," "," "," "," "," ",81,100," "
2010,00350378,Boston,"Mildred Avenue K-8",06,"Special Ed",34,23,7,2," "," ",2,34,23,7,2," "," ",2," "," "," "," "," "," "," ",94,94," "
2010,00350378,Boston,"Mildred Avenue K-8",07,"All Students",174,142,14," "," ",15,3,177,142,14," "," ",17,4," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",07,"Low Income",151,124,12," "," ",12,3,154,124,12," "," ",15,3," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",07,Black,138,115,8," "," ",14,1,139,115,8," "," ",14,2," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",07,Hispanic/Latino,30,23,4," "," ",1,2,32,23,4," "," ",3,2," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",07,"LEP/Formerly LEP",55,36,2," "," ",15,2,58,36,2," "," ",17,3," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",07,"Special Ed",50,35,14," "," "," ",1,50,35,14," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350378,Boston,"Mildred Avenue K-8",08,"All Students",202,157,21,4," ",14,6,200,158,21,2," ",14,5,200,156,21,3,1,14,5,97,99,98
2010,00350378,Boston,"Mildred Avenue K-8",08,"Low Income",174,134,18,4," ",13,5,173,135,18,2," ",13,5,173,133,18,3,1,13,5,97,99,98
2010,00350378,Boston,"Mildred Avenue K-8",08,Black,139,113,16," "," ",7,3,140,113,16," "," ",7,4,140,113,16," "," ",7,4,100,100,100
2010,00350378,Boston,"Mildred Avenue K-8",08,Hispanic/Latino,54,39,2,4," ",7,2,52,40,2,2," ",7,1,52,38,2,3,1,7,1,89,96,92
2010,00350378,Boston,"Mildred Avenue K-8",08,"LEP/Formerly LEP",69,46,7,2," ",14," ",69,45,7,2," ",14,1,69,44,7,2,1,14,1,94,97,96
2010,00350378,Boston,"Mildred Avenue K-8",08,"Special Ed",47,26,21," "," "," "," ",47,26,21," "," "," "," ",47,25,21," ",1," "," ",100,100,98
2010,00350380,Boston,"Young Achievers",03,"All Students",41,41," "," "," "," "," ",41,41," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",03,"Low Income",30,30," "," "," "," "," ",30,30," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",03,Black,20,20," "," "," "," "," ",20,20," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",03,Hispanic/Latino,18,18," "," "," "," "," ",18,18," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",03,"Special Ed",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",04,"All Students",42,38," "," "," "," ",4,41,38," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",04,"Low Income",35,31," "," "," "," ",4,34,31," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",04,Black,24,21," "," "," "," ",3,23,21," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",04,Hispanic/Latino,17,16," "," "," "," ",1,17,16," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",04,"Special Ed",13,11," "," "," "," ",2,12,11," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",05,"All Students",41,37," "," "," "," ",4,41,37," "," "," "," ",4,41,37," "," "," "," ",4,100,100,100
2010,00350380,Boston,"Young Achievers",05,"Low Income",32,29," "," "," "," ",3,32,29," "," "," "," ",3,32,29," "," "," "," ",3,100,100,100
2010,00350380,Boston,"Young Achievers",05,Black,22,20," "," "," "," ",2,22,20," "," "," "," ",2,22,20," "," "," "," ",2,100,100,100
2010,00350380,Boston,"Young Achievers",05,Hispanic/Latino,15,13," "," "," "," ",2,15,13," "," "," "," ",2,15,13," "," "," "," ",2,100,100,100
2010,00350380,Boston,"Young Achievers",06,"All Students",47,46," "," "," "," ",1,47,46," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",06,"Low Income",38,37," "," "," "," ",1,38,37," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",06,Black,33,32," "," "," "," ",1,33,32," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",06,"Special Ed",15,15," "," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",07,"All Students",72,70," "," "," "," ",2,72,70," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",07,"Low Income",58,56," "," "," "," ",2,58,56," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",07,Black,48,46," "," "," "," ",2,48,46," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",07,Hispanic/Latino,21,21," "," "," "," "," ",21,21," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",07,"Special Ed",18,18," "," "," "," "," ",18,18," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350380,Boston,"Young Achievers",08,"All Students",107,102," "," ",2," ",3,106,102," "," ",2," ",2,106,102," "," ",2," ",2,98,98,98
2010,00350380,Boston,"Young Achievers",08,"Low Income",84,79," "," ",2," ",3,83,79," "," ",2," ",2,83,79," "," ",2," ",2,98,98,98
2010,00350380,Boston,"Young Achievers",08,Black,70,67," "," ",2," ",1,70,67," "," ",2," ",1,70,67," "," ",2," ",1,97,97,97
2010,00350380,Boston,"Young Achievers",08,Hispanic/Latino,29,27," "," "," "," ",2,28,27," "," "," "," ",1,28,27," "," "," "," ",1,100,100,100
2010,00350380,Boston,"Young Achievers",08,"LEP/Formerly LEP",11,11," "," "," "," "," ",11,11," "," "," "," "," ",11,11," "," "," "," "," ",100,100,100
2010,00350380,Boston,"Young Achievers",08,"Special Ed",38,36," "," ",2," "," ",38,36," "," ",2," "," ",38,36," "," ",2," "," ",95,95,95
2010,00350382,Boston,"Mission Hill School",03,"All Students",22,19," ",2," "," ",1,22,21," "," "," "," ",1," "," "," "," "," "," "," ",91,100," "
2010,00350382,Boston,"Mission Hill School",03,"Low Income",13,11," ",2," "," "," ",13,13," "," "," "," "," "," "," "," "," "," "," "," ",85,100," "
2010,00350382,Boston,"Mission Hill School",03,Black,10,8," ",2," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",80,100," "
2010,00350382,Boston,"Mission Hill School",04,"All Students",19,19," "," "," "," "," ",19,19," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350382,Boston,"Mission Hill School",04,"Low Income",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,00350382,Boston,"Mission Hill School",05,"All Students",18,17," "," "," "," ",1,18,17," "," "," "," ",1,18,17," "," "," "," ",1,100,100,100
2010,00350382,Boston,"Mission Hill School",06,"All Students",16,16," "," "," "," "," ",16,15," ",1," "," "," "," "," "," "," "," "," "," ",100,94," "
2010,00350382,Boston,"Mission Hill School",07,"All Students",13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350382,Boston,"Mission Hill School",08,"All Students",14,13," ",1," "," "," ",14,14," "," "," "," "," ",14,13," ",1," "," "," ",93,100,93
2010,00350383,Boston,"Lilla G. Frederick Middle School",06,"All Students",216,175,12,2," ",6,21,218,177,12," "," ",6,23," "," "," "," "," "," "," ",99,100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",06,"Low Income",197,163,10,2," ",5,17,199,165,10," "," ",5,19," "," "," "," "," "," "," ",99,100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",06,Black,106,89,6,1," "," ",10,107,90,6," "," "," ",11," "," "," "," "," "," "," ",99,100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",06,Hispanic/Latino,93,72,4,1," ",6,10,94,73,4," "," ",6,11," "," "," "," "," "," "," ",99,100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",06,"LEP/Formerly LEP",91,72,4,1," ",6,8,92,73,4," "," ",6,9," "," "," "," "," "," "," ",99,100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",06,"Special Ed",51,33,12,1," "," ",5,51,34,12," "," "," ",5," "," "," "," "," "," "," ",98,100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,"All Students",216,191,9,4,1,2,9,219,193,9,2,1,2,12," "," "," "," "," "," "," ",98,99," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,"Low Income",191,171,8,3," ",2,7,193,172,8,2," ",2,9," "," "," "," "," "," "," ",98,99," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,Black,114,106,2,2,1," ",3,115,108,2," ",1," ",4," "," "," "," "," "," "," ",97,99," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,Hispanic/Latino,89,74,5,2," ",2,6,89,74,5,2," ",2,6," "," "," "," "," "," "," ",98,98," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,White,9," "," "," "," "," "," ",10,7,2," "," "," ",1," "," "," "," "," "," "," "," ",100," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,"LEP/Formerly LEP",86,71,3,3,1,2,6,87,73,3,1,1,2,7," "," "," "," "," "," "," ",95,98," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",07,"Special Ed",53,40,9,2,1," ",1,53,41,9,1,1," ",1," "," "," "," "," "," "," ",94,96," "
2010,00350383,Boston,"Lilla G. Frederick Middle School",08,"All Students",226,200,8,3,2,7,6,225,200,8,4," ",7,6,225,199,8,5," ",7,6,98,98,98
2010,00350383,Boston,"Lilla G. Frederick Middle School",08,"Low Income",197,175,8,3,1,6,4,197,175,8,3," ",6,5,197,174,8,4," ",6,5,98,98,98
2010,00350383,Boston,"Lilla G. Frederick Middle School",08,Black,114,105,3,2,2," ",2,113,107,3,2," "," ",1,113,107,3,2," "," ",1,96,98,98
2010,00350383,Boston,"Lilla G. Frederick Middle School",08,Hispanic/Latino,98,84,4,1," ",7,2,98,82,4,2," ",7,3,98,81,4,3," ",7,3,99,98,97
2010,00350383,Boston,"Lilla G. Frederick Middle School",08,"LEP/Formerly LEP",65,54,3," "," ",7,1,66,53,3," "," ",7,3,66,53,3," "," ",7,3,100,100,100
2010,00350383,Boston,"Lilla G. Frederick Middle School",08,"Special Ed",57,46,8," "," "," ",3,57,46,8," "," "," ",3,57,46,8," "," "," ",3,100,100,100
2010,00350390,Boston,Blackstone,03,"All Students",93,86," "," "," ",1,6," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,03,"Low Income",92,85," "," "," ",1,6," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,03,Black,12,10," "," "," "," ",2," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,03,Hispanic/Latino,78,73," "," "," ",1,4," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,03,"LEP/Formerly LEP",66,62," "," "," ",1,3," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,03,"Special Ed",17,15," "," "," "," ",2," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,04,"All Students",84,77," "," "," ",3,4," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,04,"Low Income",81,74," "," "," ",3,4," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,04,Hispanic/Latino,73,66," "," "," ",3,4," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,04,"LEP/Formerly LEP",58,53," "," "," ",3,2," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,04,"Special Ed",30,27," "," "," "," ",3," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2010,00350390,Boston,Blackstone,05,"All Students",75,71," "," "," ",2,2," "," "," "," "," "," "," ",75,71," "," "," ",2,2,100," ",100
2010,00350390,Boston,Blackstone,05,"Low Income",70,66," "," "," ",2,2," "," "," "," "," "," "," ",70,66," "," "," ",2,2,100," ",100
2010,00350390,Boston,Blackstone,05,Black,10,10," "," "," "," "," "," "," "," "," "," "," "," ",10,10," "," "," "," "," ",100," ",100
2010,00350390,Boston,Blackstone,05,Hispanic/Latino,60,56," "," "," ",2,2," "," "," "," "," "," "," ",60,56," "," "," ",2,2,100," ",100
2010,00350390,Boston,Blackstone,05,"LEP/Formerly LEP",46,42," "," "," ",2,2," "," "," "," "," "," "," ",46,42," "," "," ",2,2,100," ",100
2010,00350390,Boston,Blackstone,05,"Special Ed",22,21," "," "," ",1," "," "," "," "," "," "," "," ",22,21," "," "," ",1," ",100," ",100
2010,00350405,Boston,"Mario Umana Middle School Academy",06,"All Students",152,116,7,1," ",10,18,154,116,7,1," ",14,16," "," "," "," "," "," "," ",99,99," "
2010,00350405,Boston,"Mario Umana Middle School Academy",06,"Low Income",139,104,7,1," ",9,18,140,104,7,1," ",12,16," "," "," "," "," "," "," ",99,99," "
2010,00350405,Boston,"Mario Umana Middle School Academy",06,Black,13,7,2," "," ",1,3,12,7,2," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2010,00350405,Boston,"Mario Umana Middle School Academy",06,Hispanic/Latino,96,72,3,1," ",8,12,99,72,3,1," ",11,12," "," "," "," "," "," "," ",99,99," "
2010,00350405,Boston,"Mario Umana Middle School Academy",06,White,33,29," "," "," ",1,3,32,29," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2010,00350405,Boston,"Mario Umana Middle School Academy",06,"LEP/Formerly LEP",82,61,2,1," ",10,8,85,61,2,1," ",14,7," "," "," "," "," "," "," ",99,99," "
2010,00350405,Boston,"Mario Umana Middle School Academy",06,"Special Ed",32,22,7," "," "," ",3,31,22,7," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,00350405,Boston,"Mario Umana Middle School Academy",07,"All Students",156,130,6,1," ",12,7,162,128,7,3," ",16,8," "," "," "," "," "," "," ",99,98," "
2010,00350405,Boston,"Mario Umana Middle School Academy",07,"Low Income",151,126,6,1," ",12,6,155,124,7,3," ",14,7," "," "," "," "," "," "," ",99,98," "
2010,00350405,Boston,"Mario Umana Middle School Academy",07,Black,10,8,1," "," "," ",1,10,7,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,00350405,Boston,"Mario Umana Middle School Academy",07,Hispanic/Latino,118,99,3," "," ",12,4,124,98,3,2," ",16,5," "," "," "," "," "," "," ",100,98," "
