adminyear,grade,org_code,district,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,08,00670000,Concord,MATH,220,,,0.88,0.71,0.86,0.56,0.52,0.51,0.75,0.64,2.78,0.61,0.87,0.73,0.82,0.83,0.88,0.81,0.83,0.62,0.74,0.68,0.88,2.93,0.88,0.88,0.91,0.73,0.81,2.93,2.58,0.83,0.91,0.83,0.84,0.79,0.85,0.59,0.84,0.71,3.17,,,,,,
2007,08,00670000,Concord,ELA,222,,,0.91,0.94,0.9,0.92,0.91,0.96,0.97,0.9,2.65,0.93,0.91,0.93,0.95,0.82,0.94,0.92,0.91,0.84,0.93,2.49,0.98,0.88,0.88,0.87,0.76,0.98,0.93,2.87,0.99,0.9,0.82,0.95,0.82,0.82,0.77,2.79,0.89,0.91,0.84,0.79,,,,,
2007,08,00670000,Concord,SCI,220,,,0.88,0.88,0.82,0.9,0.77,0.91,0.76,0.61,0.78,0.75,0.55,0.76,0.74,0.93,0.69,0.9,0.78,3.1,2.57,0.96,0.81,0.72,0.54,0.89,0.55,0.71,0.92,0.93,0.79,0.98,0.77,0.68,0.8,0.71,0.78,0.9,2.4,2.42,2.76,,,,,,
2007,03,00680000,Conway,MATH,25,,,0.96,0.92,1,1,0.84,0.96,1.8,0.92,0.96,0.88,0.92,0.92,0.96,0.8,0.92,1.88,1,1,0.96,0.92,1,0.72,1.6,1,0.76,0.92,0.92,0.96,0.96,1.84,0.88,0.88,1,0.96,1.8,,,,,,,,,,
2007,03,00680000,Conway,ELA,25,,,0.96,1,1,0.96,1,0.96,1,0.92,1,0.96,0.84,0.96,0.88,0.8,0.96,0.92,1,0.96,0.96,0.96,2.88,0.96,0.88,0.84,1,1,0.92,0.92,1,0.96,1,0.92,2.4,0.96,0.84,0.92,0.96,0.84,0.96,1,1,1,,,
2007,04,00680000,Conway,MATH,19,,,1,0.89,0.89,0.89,0.84,0.89,0.95,0.84,0.68,3.68,0.89,0.89,3.37,1,0.63,1,3.37,0.84,0.89,0.79,0.95,0.84,1,1,0.89,0.79,2.84,0.89,0.68,0.95,3.37,0.95,0.74,0.79,1,0.95,0.89,1,0.84,,,,,,
2007,04,00680000,Conway,ELA,19,9.05,7.58,1,0.95,0.89,1,0.79,0.79,0.95,3.05,0.95,1,0.95,0.84,0.89,0.74,0.95,0.95,2.79,0.95,1,0.95,0.95,1,0.89,1,0.95,2.53,0.95,0.89,0.95,0.68,0.89,0.74,0.95,0.89,2.95,1,0.89,0.84,0.84,0.84,,,,,
2007,05,00680000,Conway,MATH,21,,,0.86,0.9,0.86,0.71,0.71,0.76,0.81,0.81,0.9,3.52,0.62,0.81,3.19,0.33,0.48,0.76,1.86,0.86,0.9,0.81,0.86,0.43,0.57,0.86,0.43,0.62,3.24,0.71,0.48,0.81,2.43,0.86,0.67,0.1,0.62,0.67,0.71,0.9,0.81,,,,,,
2007,05,00680000,Conway,ELA,21,,,0.71,0.76,0.81,0.86,0.9,0.76,0.9,0.71,2.24,0.81,0.81,0.9,0.71,0.86,0.81,0.62,0.67,2.33,0.86,0.86,0.86,0.71,0.95,0.95,0.76,0.9,2.14,0.95,0.62,0.62,0.81,0.86,0.86,0.62,0.71,1.9,0.67,0.9,0.62,0.62,,,,,
2007,05,00680000,Conway,SCI,21,,,0.71,1,1,0.86,0.67,0.62,0.81,0.95,0.95,0.62,0.9,0.71,0.76,0.71,1,0.95,0.76,1.9,2.29,0.71,0.95,0.76,0.9,0.95,0.81,0.86,0.48,0.71,0.86,0.95,0.9,0.62,1,0.9,0.76,1,2.57,2.52,3.1,,,,,,
2007,06,00680000,Conway,MATH,22,,,1,0.95,0.95,0.77,0.86,0.77,0.86,0.86,0.68,3.5,0.77,0.59,3.64,0.82,0.91,0.82,2.36,0.91,0.91,0.82,0.86,0.95,0.95,0.59,0.86,0.95,3.68,0.91,0.82,0.86,3.18,0.91,0.32,0.91,0.86,0.95,0.82,0.95,0.82,,,,,,
2007,06,00680000,Conway,ELA,20,,,1,0.9,0.95,1,0.95,0.8,0.95,0.95,2.85,0.95,1,1,0.8,1,0.95,0.8,0.75,1.9,0.85,1,0.95,0.85,0.8,0.95,0.95,0.95,2.55,0.85,0.85,0.8,0.85,0.95,0.85,0.95,0.9,2.8,0.9,0.85,0.95,0.8,,,,,
2007,03,00710000,Danvers,MATH,272,,,0.94,0.83,0.86,0.72,0.92,0.82,1.37,0.89,0.9,0.57,0.94,0.74,0.65,0.47,0.77,1.39,0.95,0.9,0.75,0.31,0.93,0.43,1.18,0.93,0.63,0.66,0.75,0.85,0.81,1.76,0.5,0.72,0.82,0.85,1.22,,,,,,,,,,
2007,03,00710000,Danvers,ELA,271,,,0.91,0.97,0.9,0.93,0.9,0.77,0.89,0.89,0.92,0.81,0.78,0.86,0.76,0.63,0.96,0.91,0.77,0.88,0.84,0.84,2.66,0.81,0.82,0.66,0.92,0.95,0.81,0.65,0.97,0.89,0.8,0.76,2.18,0.82,0.76,0.77,0.78,0.88,0.87,0.92,0.7,0.94,,,
2007,04,00710000,Danvers,MATH,310,,,0.9,0.84,0.82,0.64,0.79,0.85,0.7,0.85,0.62,2.38,0.78,0.57,2.85,0.82,0.25,0.84,2.44,0.87,0.7,0.8,0.8,0.38,0.76,0.86,0.71,0.58,2.4,0.93,0.43,0.76,2.99,0.83,0.65,0.68,0.69,0.88,0.65,0.9,0.44,,,,,,
2007,04,00710000,Danvers,ELA,314,7.66,6.94,0.94,0.9,0.91,0.91,0.77,0.61,0.8,2.37,0.88,0.92,0.85,0.89,0.88,0.85,0.83,0.81,2.06,0.94,0.95,0.84,0.88,0.93,0.78,0.92,0.79,1.8,0.73,0.69,0.81,0.76,0.79,0.77,0.83,0.84,2.02,0.96,0.88,0.8,0.77,0.74,,,,,
2007,05,00710000,Danvers,MATH,266,,,0.89,0.79,0.73,0.89,0.69,0.68,0.71,0.83,0.8,3.45,0.67,0.62,2.94,0.48,0.7,0.69,1.74,0.82,0.74,0.79,0.8,0.56,0.63,0.85,0.52,0.56,2,0.52,0.67,0.71,2.13,0.77,0.56,0.67,0.7,0.72,0.73,0.68,0.61,,,,,,
2007,05,00710000,Danvers,ELA,266,,,0.79,0.75,0.82,0.91,0.87,0.83,0.91,0.8,2.24,0.81,0.85,0.84,0.82,0.8,0.84,0.85,0.73,2.71,0.93,0.86,0.94,0.88,0.89,0.91,0.85,0.83,2.43,0.92,0.8,0.76,0.8,0.9,0.73,0.78,0.74,2.08,0.78,0.82,0.77,0.77,,,,,
2007,05,00710000,Danvers,SCI,268,,,0.82,0.9,0.91,0.85,0.64,0.76,0.82,0.8,0.88,0.34,0.41,0.65,0.6,0.72,0.95,0.88,0.51,1.21,2.06,0.24,0.91,0.59,0.61,0.74,0.76,0.78,0.68,0.67,0.82,0.76,0.92,0.49,0.8,0.82,0.88,0.75,1.87,2.31,2.77,,,,,,
2007,06,00710000,Danvers,MATH,284,,,0.95,0.86,0.69,0.58,0.64,0.41,0.55,0.75,0.83,3.15,0.13,0.37,2.44,0.75,0.8,0.5,1.76,0.72,0.94,0.79,0.73,0.6,0.78,0.61,0.72,0.85,3.35,0.61,0.38,0.86,2.46,0.83,0.37,0.69,0.43,0.73,0.65,0.75,0.64,,,,,,
2007,06,00710000,Danvers,ELA,286,,,0.93,0.83,0.91,0.99,0.88,0.69,0.9,0.94,2.26,0.82,0.88,0.93,0.84,0.98,0.81,0.62,0.57,1.71,0.81,0.97,0.8,0.78,0.64,0.92,0.81,0.94,1.9,0.82,0.77,0.76,0.78,0.86,0.81,0.9,0.87,2.4,0.88,0.61,0.81,0.61,,,,,
2007,07,00710000,Danvers,MATH,286,,,0.91,0.8,0.74,0.66,0.73,0.75,0.63,0.76,2.54,0.57,0.82,0.56,0.85,0.76,0.87,0.92,0.71,0.73,0.45,0.92,0.81,2.85,0.83,0.88,0.69,0.55,0.79,2.9,2.27,0.9,0.55,0.73,0.56,0.71,0.67,0.72,0.68,0.56,2.88,,,,,,
2007,07,00710000,Danvers,ELA,286,7.73,6.68,0.92,0.91,0.91,0.95,0.78,0.86,0.83,0.91,2.41,0.95,0.78,0.63,0.78,0.74,0.72,0.92,0.8,2.71,0.94,0.78,0.87,0.94,0.93,0.86,0.83,0.83,2.31,0.77,0.81,0.85,0.95,0.92,0.97,0.93,0.86,2.2,0.72,0.88,0.95,0.96,,,,,
2007,08,00710000,Danvers,MATH,299,,,0.87,0.66,0.79,0.62,0.45,0.63,0.62,0.49,2.17,0.33,0.77,0.5,0.71,0.49,0.47,0.8,0.67,0.48,0.7,0.48,0.85,2.73,0.82,0.8,0.81,0.69,0.72,2.74,2.48,0.75,0.82,0.77,0.64,0.68,0.56,0.39,0.8,0.72,2.74,,,,,,
2007,08,00710000,Danvers,ELA,301,,,0.82,0.88,0.87,0.85,0.86,0.91,0.89,0.86,2.48,0.89,0.86,0.84,0.87,0.78,0.93,0.85,0.89,0.77,0.87,2.37,0.92,0.86,0.79,0.76,0.65,0.96,0.86,2.75,0.92,0.83,0.78,0.92,0.76,0.82,0.67,2.56,0.84,0.84,0.79,0.74,,,,,
2007,08,00710000,Danvers,SCI,299,,,0.91,0.83,0.76,0.79,0.65,0.71,0.67,0.69,0.86,0.66,0.62,0.57,0.76,0.7,0.65,0.88,0.75,2.56,2.06,0.94,0.63,0.59,0.51,0.79,0.48,0.58,0.67,0.91,0.63,0.93,0.73,0.67,0.66,0.62,0.63,0.91,2.06,2.32,2.08,,,,,,
2007,10,00710000,Danvers,MATH,231,,,0.88,0.85,0.45,0.65,0.73,0.83,0.72,0.68,0.64,0.59,0.67,0.86,0.5,0.72,0.76,0.75,2.14,0.71,0.66,3.2,2.14,0.79,0.67,0.84,0.4,0.53,0.59,0.48,0.83,0.64,2.66,0.77,0.65,0.71,0.84,0.81,0.51,0.77,0.35,0.58,2.23,1.97,,,
2007,10,00710000,Danvers,ELA,234,7.78,7.41,0.71,0.72,0.94,0.94,0.86,0.68,0.71,0.86,2.34,0.94,0.74,0.83,0.78,0.79,0.84,0.59,0.94,0.91,2.14,0.67,0.9,0.77,0.74,0.79,0.95,0.7,2.5,0.65,0.98,0.88,0.94,0.92,0.62,0.91,0.91,2.76,0.82,0.9,0.81,0.56,,,,,
2007,HS,00710000,Danvers,BIO,262,,,0.94,0.21,0.7,0.82,0.92,0.8,0.53,0.61,0.36,0.61,2.26,0.79,0.5,0.82,0.73,0.66,0.61,0.82,0.79,0.76,0.67,0.96,0.46,0.82,3.07,2.42,0.85,0.6,0.71,0.51,0.82,1.6,0.89,0.77,0.71,0.53,0.71,0.83,2,0.41,0.45,0.23,0.81,0.69,0.37
2007,HS,00710000,Danvers,CHE,220,,,0.87,0.71,0.76,0.42,0.39,0.42,0.55,0.5,0.46,0.6,1.1,0.59,0.3,0.43,0.45,0.5,0.23,0.29,0.33,0.49,0.3,0.32,0.68,0.45,1.15,0.75,0.59,0.33,0.34,0.64,0.36,0.48,0.46,0.17,0.32,0.64,0.31,0.21,1.38,0.34,0.25,0.25,0.38,0.42,0.33
2007,03,00720000,Dartmouth,MATH,327,,,0.92,0.86,0.87,0.83,0.89,0.86,1.56,0.87,0.91,0.65,0.94,0.8,0.8,0.54,0.83,1.27,0.98,0.92,0.79,0.37,0.92,0.61,1.37,0.94,0.57,0.69,0.89,0.87,0.89,1.71,0.55,0.77,0.89,0.87,1.42,,,,,,,,,,
2007,03,00720000,Dartmouth,ELA,327,,,0.85,0.98,0.85,0.87,0.89,0.79,0.86,0.91,0.95,0.81,0.68,0.89,0.69,0.51,0.94,0.85,0.78,0.87,0.79,0.84,2.57,0.81,0.78,0.76,0.88,0.92,0.77,0.58,0.93,0.87,0.72,0.73,2.08,0.71,0.69,0.75,0.77,0.79,0.82,0.84,0.71,0.9,,,
2007,04,00720000,Dartmouth,MATH,323,,,0.89,0.87,0.88,0.76,0.81,0.8,0.8,0.79,0.62,3.16,0.76,0.76,2.69,0.85,0.4,0.81,2.97,0.92,0.83,0.76,0.89,0.79,0.76,0.88,0.71,0.67,2.47,0.92,0.55,0.85,2.96,0.9,0.76,0.65,0.84,0.85,0.73,0.84,0.84,,,,,,
2007,04,00720000,Dartmouth,ELA,322,7.11,6.61,0.89,0.93,0.9,0.9,0.78,0.61,0.78,2.25,0.91,0.93,0.86,0.86,0.89,0.84,0.79,0.74,1.83,0.91,0.95,0.89,0.87,0.9,0.78,0.93,0.82,1.69,0.72,0.7,0.76,0.71,0.7,0.69,0.78,0.86,1.95,0.95,0.88,0.72,0.75,0.67,,,,,
2007,05,00720000,Dartmouth,MATH,349,,,0.96,0.89,0.71,0.79,0.72,0.79,0.73,0.8,0.78,3.36,0.67,0.75,2.82,0.66,0.66,0.74,1.84,0.86,0.91,0.75,0.77,0.59,0.76,0.87,0.5,0.79,3.19,0.85,0.51,0.79,2.3,0.86,0.56,0.66,0.63,0.73,0.82,0.59,0.6,,,,,,
2007,05,00720000,Dartmouth,ELA,350,,,0.78,0.7,0.8,0.87,0.88,0.81,0.91,0.81,2.23,0.8,0.87,0.83,0.8,0.75,0.82,0.8,0.69,2.62,0.92,0.84,0.94,0.82,0.87,0.89,0.84,0.82,2.39,0.91,0.84,0.75,0.86,0.9,0.77,0.74,0.71,2.08,0.77,0.84,0.75,0.74,,,,,
2007,05,00720000,Dartmouth,SCI,349,,,0.89,0.93,0.95,0.86,0.68,0.74,0.88,0.84,0.91,0.56,0.72,0.72,0.58,0.79,0.92,0.89,0.58,1.57,1.99,0.25,0.92,0.68,0.8,0.79,0.82,0.8,0.68,0.69,0.76,0.82,0.91,0.55,0.91,0.8,0.84,0.87,2.1,2.14,2.8,,,,,,
2007,06,00720000,Dartmouth,MATH,331,,,0.98,0.91,0.85,0.52,0.63,0.47,0.72,0.74,0.77,2.99,0.18,0.18,2.44,0.78,0.78,0.57,2.07,0.75,0.88,0.77,0.7,0.77,0.68,0.53,0.71,0.86,3.36,0.67,0.64,0.82,2.67,0.8,0.53,0.7,0.61,0.79,0.42,0.71,0.77,,,,,,
2007,06,00720000,Dartmouth,ELA,331,,,0.92,0.79,0.89,0.98,0.85,0.69,0.86,0.92,2.22,0.74,0.82,0.88,0.79,0.94,0.77,0.59,0.6,1.58,0.77,0.98,0.81,0.78,0.61,0.96,0.82,0.95,1.84,0.81,0.74,0.69,0.75,0.86,0.8,0.83,0.88,2.15,0.84,0.61,0.76,0.69,,,,,
2007,07,00720000,Dartmouth,MATH,358,,,0.9,0.82,0.72,0.72,0.72,0.79,0.77,0.78,2.54,0.6,0.82,0.65,0.76,0.53,0.85,0.9,0.53,0.74,0.44,0.86,0.85,2.85,0.8,0.79,0.58,0.54,0.68,2.85,1.9,0.82,0.43,0.59,0.46,0.61,0.76,0.69,0.44,0.59,3.01,,,,,,
2007,07,00720000,Dartmouth,ELA,360,6.74,6.26,0.88,0.91,0.88,0.92,0.69,0.75,0.79,0.82,2.18,0.93,0.75,0.55,0.72,0.74,0.71,0.9,0.77,2.44,0.94,0.81,0.81,0.91,0.91,0.81,0.71,0.83,2.12,0.79,0.84,0.81,0.91,0.85,0.91,0.88,0.82,1.98,0.74,0.84,0.9,0.91,,,,,
2007,08,00720000,Dartmouth,MATH,330,,,0.84,0.82,0.85,0.62,0.63,0.64,0.76,0.41,2.62,0.55,0.76,0.52,0.75,0.51,0.76,0.73,0.74,0.68,0.61,0.45,0.85,2.77,0.82,0.69,0.82,0.78,0.81,2.46,1.89,0.62,0.8,0.75,0.84,0.67,0.67,0.3,0.8,0.7,2.41,,,,,,
2007,08,00720000,Dartmouth,ELA,328,,,0.82,0.91,0.79,0.83,0.85,0.91,0.81,0.83,2.23,0.91,0.87,0.77,0.88,0.73,0.85,0.83,0.87,0.69,0.82,2.13,0.95,0.8,0.81,0.75,0.71,0.97,0.86,2.29,0.95,0.74,0.73,0.87,0.71,0.79,0.6,2.12,0.71,0.75,0.75,0.63,,,,,
2007,08,00720000,Dartmouth,SCI,330,,,0.96,0.77,0.8,0.79,0.65,0.8,0.77,0.46,0.83,0.55,0.55,0.59,0.75,0.49,0.61,0.82,0.72,2.49,1.38,0.95,0.74,0.49,0.44,0.72,0.65,0.6,0.61,0.92,0.65,0.92,0.72,0.59,0.63,0.59,0.68,0.87,1.92,1.93,2.17,,,,,,
2007,10,00720000,Dartmouth,MATH,313,,,0.88,0.85,0.56,0.56,0.84,0.84,0.73,0.8,0.64,0.76,0.68,0.86,0.39,0.58,0.77,0.78,2.44,0.8,0.64,3.28,2.19,0.76,0.67,0.88,0.43,0.48,0.75,0.58,0.85,0.65,3.03,0.78,0.75,0.79,0.8,0.74,0.64,0.84,0.49,0.68,2.65,2.45,,,
2007,10,00720000,Dartmouth,ELA,318,7.56,7.35,0.79,0.8,0.93,0.94,0.88,0.69,0.75,0.82,2.25,0.97,0.66,0.79,0.73,0.79,0.84,0.51,0.9,0.94,2.07,0.58,0.92,0.8,0.76,0.83,0.94,0.79,2.41,0.66,0.96,0.86,0.92,0.93,0.53,0.9,0.92,2.55,0.76,0.91,0.75,0.46,,,,,
2007,HS,00720000,Dartmouth,BIO,267,,,0.87,0.13,0.57,0.73,0.86,0.78,0.52,0.61,0.3,0.52,1.59,0.79,0.43,0.59,0.66,0.38,0.3,0.43,0.67,0.7,0.55,0.87,0.39,0.72,2.43,1.37,0.79,0.45,0.66,0.46,0.73,1,0.82,0.65,0.55,0.51,0.55,0.75,0.9,0.32,0.49,0.36,0.76,0.54,0.31
2007,HS,00720000,Dartmouth,CHE,97,,,0.91,0.89,0.77,0.73,0.33,0.59,0.69,0.74,0.47,0.63,1.58,0.69,0.39,0.72,0.59,0.73,0.19,0.46,0.42,0.57,0.45,0.7,0.81,0.79,1.6,1.53,0.74,0.57,0.6,0.81,0.65,1.13,0.81,0.37,0.43,0.75,0.39,0.4,2.48,0.63,0.6,0.53,0.54,0.71,0.49
2007,03,00730000,Dedham,MATH,217,,,0.94,0.79,0.83,0.86,0.88,0.88,1.45,0.88,0.89,0.82,0.91,0.85,0.82,0.51,0.79,1.27,0.96,0.88,0.83,0.24,0.88,0.69,1.16,0.94,0.56,0.72,0.82,0.87,0.81,1.78,0.55,0.81,0.89,0.89,1.34,,,,,,,,,,
2007,03,00730000,Dedham,ELA,217,,,0.84,0.99,0.87,0.91,0.88,0.77,0.85,0.86,0.94,0.81,0.76,0.87,0.71,0.7,0.97,0.88,0.75,0.91,0.84,0.83,2.67,0.82,0.8,0.68,0.9,0.9,0.8,0.65,0.94,0.91,0.76,0.77,2.15,0.71,0.65,0.7,0.71,0.82,0.82,0.91,0.73,0.95,,,
2007,04,00730000,Dedham,MATH,211,,,0.9,0.83,0.81,0.65,0.84,0.82,0.92,0.78,0.62,2.82,0.74,0.77,2.46,0.78,0.32,0.74,2.74,0.88,0.84,0.74,0.79,0.75,0.81,0.86,0.76,0.59,2.41,0.91,0.52,0.82,2.91,0.84,0.62,0.71,0.79,0.83,0.74,0.87,0.74,,,,,,
2007,04,00730000,Dedham,ELA,214,7.21,6.65,0.94,0.91,0.93,0.92,0.81,0.62,0.8,2.18,0.91,0.9,0.84,0.85,0.88,0.85,0.83,0.79,1.89,0.92,0.95,0.87,0.9,0.94,0.71,0.92,0.82,1.67,0.7,0.74,0.77,0.71,0.81,0.7,0.76,0.85,1.93,0.98,0.88,0.71,0.78,0.67,,,,,
2007,05,00730000,Dedham,MATH,257,,,0.92,0.93,0.65,0.79,0.71,0.79,0.77,0.76,0.79,3.44,0.73,0.65,2.81,0.86,0.58,0.72,1.35,0.9,0.93,0.76,0.77,0.56,0.75,0.86,0.65,0.71,2.89,0.8,0.51,0.78,2.14,0.82,0.53,0.71,0.62,0.77,0.84,0.63,0.55,,,,,,
2007,05,00730000,Dedham,ELA,256,,,0.77,0.7,0.84,0.91,0.89,0.83,0.92,0.79,2.28,0.77,0.85,0.84,0.85,0.76,0.85,0.74,0.72,2.63,0.91,0.82,0.93,0.87,0.86,0.91,0.87,0.84,2.43,0.88,0.78,0.74,0.83,0.92,0.77,0.77,0.7,2.06,0.7,0.82,0.74,0.8,,,,,
2007,05,00730000,Dedham,SCI,257,,,0.83,0.92,0.94,0.84,0.66,0.7,0.83,0.86,0.88,0.45,0.6,0.65,0.59,0.8,0.92,0.84,0.57,1.34,1.98,0.24,0.93,0.6,0.79,0.82,0.78,0.81,0.51,0.71,0.77,0.85,0.91,0.55,0.86,0.77,0.79,0.83,1.92,2.31,2.74,,,,,,
2007,06,00730000,Dedham,MATH,223,,,0.97,0.88,0.68,0.54,0.76,0.48,0.78,0.68,0.83,3.17,0.36,0.2,3.18,0.71,0.77,0.55,2.26,0.87,0.89,0.79,0.74,0.89,0.74,0.67,0.72,0.91,3.39,0.78,0.37,0.79,2.74,0.73,0.84,0.7,0.62,0.84,0.41,0.7,0.87,,,,,,
2007,06,00730000,Dedham,ELA,222,,,0.95,0.77,0.9,0.99,0.86,0.73,0.88,0.94,2.45,0.83,0.86,0.91,0.81,0.95,0.77,0.6,0.62,2,0.74,0.98,0.79,0.78,0.68,0.95,0.78,0.99,2.34,0.88,0.8,0.77,0.7,0.83,0.83,0.84,0.88,2.58,0.87,0.71,0.72,0.67,,,,,
2007,07,00730000,Dedham,MATH,220,,,0.88,0.82,0.51,0.64,0.73,0.59,0.76,0.77,2.5,0.52,0.74,0.61,0.79,0.49,0.83,0.87,0.51,0.76,0.42,0.89,0.94,2.74,0.88,0.76,0.52,0.5,0.66,3.19,1.74,0.77,0.42,0.56,0.41,0.55,0.77,0.68,0.46,0.63,3.04,,,,,,
2007,07,00730000,Dedham,ELA,222,6.83,6.21,0.91,0.91,0.9,0.94,0.68,0.76,0.81,0.83,2.13,0.9,0.68,0.54,0.64,0.69,0.68,0.91,0.71,2.46,0.9,0.75,0.8,0.9,0.86,0.77,0.76,0.75,2.01,0.74,0.85,0.77,0.92,0.85,0.94,0.9,0.81,2.01,0.65,0.83,0.92,0.93,,,,,
2007,08,00730000,Dedham,MATH,223,,,0.78,0.51,0.67,0.53,0.4,0.47,0.66,0.41,1.29,0.22,0.66,0.39,0.69,0.39,0.67,0.68,0.48,0.47,0.56,0.31,0.8,2.04,0.8,0.6,0.64,0.65,0.39,2.26,1.72,0.46,0.66,0.64,0.57,0.59,0.55,0.3,0.63,0.67,2.58,,,,,,
2007,08,00730000,Dedham,ELA,227,,,0.78,0.85,0.81,0.8,0.79,0.9,0.84,0.81,2.33,0.91,0.83,0.8,0.85,0.63,0.89,0.74,0.75,0.71,0.81,2.18,0.92,0.82,0.84,0.75,0.66,0.97,0.87,2.37,0.96,0.77,0.73,0.88,0.67,0.7,0.53,2.37,0.8,0.8,0.74,0.7,,,,,
2007,08,00730000,Dedham,SCI,225,,,0.85,0.83,0.56,0.76,0.66,0.74,0.73,0.62,0.8,0.55,0.39,0.31,0.65,0.46,0.44,0.78,0.59,2.29,1.67,0.92,0.56,0.48,0.43,0.63,0.42,0.51,0.6,0.88,0.56,0.88,0.51,0.59,0.53,0.51,0.53,0.8,1.85,1.32,1.69,,,,,,
2007,10,00730000,Dedham,MATH,191,,,0.86,0.88,0.69,0.74,0.82,0.9,0.76,0.71,0.75,0.65,0.63,0.86,0.57,0.73,0.85,0.79,2.03,0.85,0.72,3.37,2.42,0.85,0.79,0.92,0.4,0.52,0.65,0.65,0.85,0.63,3.07,0.76,0.79,0.86,0.77,0.87,0.7,0.8,0.61,0.68,3.09,2.54,,,
2007,10,00730000,Dedham,ELA,192,7.68,7.19,0.77,0.78,0.96,0.95,0.89,0.78,0.77,0.8,2.48,0.95,0.68,0.84,0.81,0.84,0.86,0.54,0.88,0.95,1.97,0.71,0.92,0.75,0.7,0.84,0.94,0.7,2.49,0.64,0.99,0.85,0.92,0.9,0.66,0.91,0.89,2.8,0.84,0.91,0.84,0.59,,,,,
2007,HS,00730000,Dedham,BIO,182,,,0.95,0.54,0.78,0.8,0.89,0.88,0.54,0.65,0.71,0.69,1.91,0.85,0.73,0.69,0.89,0.58,0.48,0.79,0.78,0.8,0.69,0.95,0.48,0.79,2.81,2.09,0.78,0.57,0.77,0.64,0.81,2.04,0.85,0.73,0.79,0.66,0.85,0.87,1.74,0.63,0.64,0.58,0.84,0.69,0.54
2007,HS,00730000,Dedham,CHE,35,,,0.91,0.86,0.83,0.6,0.66,0.6,0.77,0.97,0.63,0.89,2.66,0.74,0.71,0.63,0.8,0.94,0.34,0.74,0.29,0.89,0.49,0.71,0.89,0.46,2.94,1.74,0.6,0.63,0.74,0.86,0.46,2.26,0.74,0.6,0.66,0.83,0.17,0.29,2.83,0.74,0.63,0.49,0.83,0.57,0.71
2007,03,00740000,Deerfield,MATH,66,,,0.92,0.8,0.89,0.76,0.91,0.83,1.45,0.94,0.83,0.68,0.89,0.77,0.67,0.58,0.83,1.35,0.91,0.92,0.83,0.32,0.94,0.58,1.3,0.91,0.7,0.7,0.77,0.73,0.89,1.24,0.48,0.88,0.79,0.85,1.3,,,,,,,,,,
2007,03,00740000,Deerfield,ELA,66,,,0.88,1,0.94,0.92,0.95,0.82,0.95,0.88,0.98,0.86,0.73,0.94,0.76,0.62,1,0.91,0.88,0.91,0.89,0.82,2.89,0.82,0.91,0.74,0.83,0.95,0.8,0.71,0.97,0.88,0.79,0.86,2.12,0.71,0.8,0.82,0.77,0.85,0.88,0.89,0.74,0.95,,,
2007,04,00740000,Deerfield,MATH,59,,,0.97,0.85,0.93,0.71,0.88,0.76,0.88,0.8,0.59,2.88,0.81,0.66,2.53,0.86,0.54,0.76,2.42,0.95,0.85,0.81,0.8,0.47,0.8,0.86,0.71,0.63,2.25,0.92,0.59,0.8,2.97,0.81,0.63,0.75,0.76,0.88,0.59,0.86,0.51,,,,,,
2007,04,00740000,Deerfield,ELA,59,7.12,6.66,0.98,0.93,0.97,0.97,0.86,0.63,0.93,2.49,0.97,0.98,0.88,0.88,0.97,0.95,0.83,0.83,1.92,0.93,0.95,0.92,0.93,0.95,0.76,0.95,0.86,1.69,0.76,0.8,0.81,0.73,0.8,0.8,0.83,0.88,1.98,0.98,0.81,0.85,0.75,0.76,,,,,
2007,05,00740000,Deerfield,MATH,62,,,0.92,0.95,0.77,0.85,0.61,0.74,0.79,0.85,0.81,3.47,0.81,0.69,2.98,0.84,0.76,0.79,1.87,0.82,0.92,0.9,0.9,0.69,0.85,0.9,0.68,0.79,2.73,0.74,0.52,0.82,2.21,0.95,0.61,0.65,0.73,0.85,0.92,0.56,0.69,,,,,,
2007,05,00740000,Deerfield,ELA,62,,,0.84,0.73,0.85,0.9,0.85,0.81,0.94,0.84,2.23,0.9,0.87,0.84,0.9,0.79,0.85,0.74,0.74,2.5,0.94,0.95,0.92,0.97,0.92,0.97,0.85,0.92,2.31,0.85,0.82,0.81,0.94,0.89,0.79,0.77,0.84,2,0.87,0.81,0.81,0.77,,,,,
2007,05,00740000,Deerfield,SCI,62,,,0.92,0.94,0.98,0.68,0.89,0.85,0.89,0.9,0.84,0.65,0.77,0.61,0.82,0.77,0.95,0.94,0.58,1.79,2.11,0.29,0.9,0.66,0.77,0.85,0.84,0.82,0.53,0.76,0.92,0.94,0.92,0.48,0.92,0.84,0.89,0.92,2.35,2.5,2.71,,,,,,
2007,06,00740000,Deerfield,MATH,62,,,0.98,0.95,0.82,0.65,0.82,0.42,0.73,0.76,0.87,3.29,0.48,0.45,3,0.76,0.87,0.58,2.47,0.92,0.9,0.85,0.76,0.89,0.77,0.58,0.74,0.94,3.4,0.79,0.6,0.82,2.79,0.79,0.45,0.77,0.9,0.71,0.53,0.79,0.81,,,,,,
