Year,Org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2011,00240006,Belchertown,"Chestnut Hill Community School",06,"Low Income",43,42," "," "," "," ",1,43,42," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00240006,Belchertown,"Chestnut Hill Community School",06,White,171,170," "," "," "," ",1,171,169," "," ",1," ",1," "," "," "," "," "," "," ",100,99," "
2011,00240006,Belchertown,"Chestnut Hill Community School",06,"Special Ed",25,25," "," "," "," "," ",25,25," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00240018,Belchertown,"Swift River Elem",03,"All Students",192,191," "," "," "," ",1,192,191," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00240018,Belchertown,"Swift River Elem",03,"Low Income",39,39," "," "," "," "," ",39,39," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00240018,Belchertown,"Swift River Elem",03,Hispanic/Latino,11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00240018,Belchertown,"Swift River Elem",03,White,176,175," "," "," "," ",1,176,175," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00240018,Belchertown,"Swift River Elem",03,"Special Ed",35,35," "," "," "," "," ",35,35," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00240025,Belchertown,"Jabish Middle School",07,"All Students",204,195,2," ",1," ",6,204,196,2," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2011,00240025,Belchertown,"Jabish Middle School",07,"Low Income",42,39,2," "," "," ",1,42,39,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00240025,Belchertown,"Jabish Middle School",07,White,188,179,2," ",1," ",6,188,180,2," "," "," ",6," "," "," "," "," "," "," ",99,100," "
2011,00240025,Belchertown,"Jabish Middle School",07,"Special Ed",37,34,2," "," "," ",1,37,34,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00240025,Belchertown,"Jabish Middle School",08,"All Students",223,214,1," ",2," ",6,223,214,1,1,1," ",6,223,214,1,1,1," ",6,99,99,99
2011,00240025,Belchertown,"Jabish Middle School",08,"Low Income",43,41," "," ",1," ",1,43,41," ",1," "," ",1,43,41," ",1," "," ",1,98,98,98
2011,00240025,Belchertown,"Jabish Middle School",08,White,204,196,1," ",1," ",6,204,196,1," ",1," ",6,204,196,1," ",1," ",6,100,100,100
2011,00240025,Belchertown,"Jabish Middle School",08,"Special Ed",32,30,1," ",1," "," ",32,30,1,1," "," "," ",32,30,1,1," "," "," ",97,97,97
2011,00240505,Belchertown,"Belchertown High",10,"All Students",195,193," "," ",1," ",1,199,197," "," "," "," ",2,203,181," "," "," "," ",22,99,100,100
2011,00240505,Belchertown,"Belchertown High",10,"Low Income",18,18," "," "," "," "," ",20,20," "," "," "," "," ",23,17," "," "," "," ",6,100,100,100
2011,00240505,Belchertown,"Belchertown High",10,White,178,176," "," ",1," ",1,181,179," "," "," "," ",2,185,166," "," "," "," ",19,99,100,100
2011,00240505,Belchertown,"Belchertown High",10,"Special Ed",19,19," "," "," "," "," ",19,19," "," "," "," "," ",21,18," "," "," "," ",3,100,100,100
2011,00250009,Bellingham,"Clara Macy Elementary",03,"All Students",47,47," "," "," "," "," ",46,46," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250009,Bellingham,"Clara Macy Elementary",03,White,40,40," "," "," "," "," ",39,39," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250009,Bellingham,"Clara Macy Elementary",04,"All Students",54,54," "," "," "," "," ",55,54," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250009,Bellingham,"Clara Macy Elementary",04,"Low Income",14,14," "," "," "," "," ",15,14," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250009,Bellingham,"Clara Macy Elementary",04,White,45,45," "," "," "," "," ",45,45," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250009,Bellingham,"Clara Macy Elementary",04,"Special Ed",12,12," "," "," "," "," ",13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",03,"All Students",98,97," "," "," "," ",1,98,97," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",03,"Low Income",24,24," "," "," "," "," ",24,24," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",03,White,82,81," "," "," "," ",1,82,81," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",03,"Special Ed",14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",04,"All Students",73,72," "," "," "," ",1,73,72," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",04,"Low Income",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",04,White,67,66," "," "," "," ",1,67,66," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250020,Bellingham,"South Elem",04,"Special Ed",15,15," "," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250025,Bellingham,"Stall Brook",03,"All Students",56,48,4,1," "," ",3,56,48,4,1," "," ",3," "," "," "," "," "," "," ",98,98," "
2011,00250025,Bellingham,"Stall Brook",03,"Low Income",10,8,1,1," "," "," ",10,8,1,1," "," "," "," "," "," "," "," "," "," ",90,90," "
2011,00250025,Bellingham,"Stall Brook",03,White,49,44,4,1," "," "," ",49,44,4,1," "," "," "," "," "," "," "," "," "," ",98,98," "
2011,00250025,Bellingham,"Stall Brook",03,"Special Ed",11,7,4," "," "," "," ",11,7,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250025,Bellingham,"Stall Brook",04,"All Students",54,53,1," "," "," "," ",54,53,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250025,Bellingham,"Stall Brook",04,"Low Income",11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250025,Bellingham,"Stall Brook",04,White,50,49,1," "," "," "," ",50,49,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",05,"All Students",172,166," "," "," "," ",6,172,166," "," "," "," ",6,172,166," "," ",1," ",5,100,100,99
2011,00250315,Bellingham,"Bellingham Memorial Middle School",05,"Low Income",43,39," "," "," "," ",4,43,39," "," "," "," ",4,43,39," "," ",1," ",3,100,100,98
2011,00250315,Bellingham,"Bellingham Memorial Middle School",05,White,153,150," "," "," "," ",3,153,150," "," "," "," ",3,153,150," "," "," "," ",3,100,100,100
2011,00250315,Bellingham,"Bellingham Memorial Middle School",05,"Special Ed",28,25," "," "," "," ",3,28,25," "," "," "," ",3,28,25," "," ",1," ",2,100,100,96
2011,00250315,Bellingham,"Bellingham Memorial Middle School",06,"All Students",189,183,6," "," "," "," ",188,183,5," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",06,"Low Income",39,34,5," "," "," "," ",39,34,5," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",06,Hispanic/Latino,11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",06,White,168,162,6," "," "," "," ",167,162,5," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",06,"Special Ed",35,29,6," "," "," "," ",35,30,5," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",07,"All Students",201,194,5,1," "," ",1,202,195,4,1," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",07,"Low Income",41,38,3," "," "," "," ",42,39,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",07,White,177,172,4,1," "," "," ",178,172,4,1," "," ",1," "," "," "," "," "," "," ",99,99," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",07,"Special Ed",28,22,5,1," "," "," ",28,23,4,1," "," "," "," "," "," "," "," "," "," ",96,96," "
2011,00250315,Bellingham,"Bellingham Memorial Middle School",08,"All Students",221,217,3," "," "," ",1,221,218,2," "," "," ",1,221,219,1," "," "," ",1,100,100,100
2011,00250315,Bellingham,"Bellingham Memorial Middle School",08,"Low Income",53,50,2," "," "," ",1,53,51,1," "," "," ",1,53,51,1," "," "," ",1,100,100,100
2011,00250315,Bellingham,"Bellingham Memorial Middle School",08,White,198,195,3," "," "," "," ",198,196,2," "," "," "," ",198,197,1," "," "," "," ",100,100,100
2011,00250315,Bellingham,"Bellingham Memorial Middle School",08,"Special Ed",23,20,3," "," "," "," ",23,21,2," "," "," "," ",23,22,1," "," "," "," ",100,100,100
2011,00250505,Bellingham,"Bellingham High School",10,"All Students",163,160," ",1," ",1,1,164,160," ",1," ",1,2,164,148," "," "," ",2,14,99,99,100
2011,00250505,Bellingham,"Bellingham High School",10,"Low Income",35,33," ",1," "," ",1,35,33," ",1," "," ",1,36,32," "," "," ",1,3,97,97,100
2011,00250505,Bellingham,"Bellingham High School",10,White,151,149," ",1," "," ",1,151,149," ",1," "," ",1,150,138," "," "," "," ",12,99,99,100
2011,00250505,Bellingham,"Bellingham High School",10,"Special Ed",16,16," "," "," "," "," ",16,16," "," "," "," "," ",15,14," "," "," "," ",1,100,100,100
2011,00260005,Belmont,"Winn Brook",03,"All Students",99,94," "," "," ",3,2,99,94," "," "," ",3,2," "," "," "," "," "," "," ",100,100," "
2011,00260005,Belmont,"Winn Brook",03,Asian,13,10," "," "," ",1,2,13,10," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2011,00260005,Belmont,"Winn Brook",03,White,80,78," "," "," ",2," ",80,78," "," "," ",2," "," "," "," "," "," "," "," ",100,100," "
2011,00260005,Belmont,"Winn Brook",04,"All Students",89,85," "," "," ",3,1,89,85," "," "," ",3,1," "," "," "," "," "," "," ",100,100," "
2011,00260005,Belmont,"Winn Brook",04,Asian,14,11," "," "," ",3," ",14,11," "," "," ",3," "," "," "," "," "," "," "," ",100,100," "
2011,00260005,Belmont,"Winn Brook",04,White,63,62," "," "," "," ",1,63,62," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00260010,Belmont,"Mary Lee Burbank",03,"All Students",72,69," "," "," "," ",3,71,68," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,00260010,Belmont,"Mary Lee Burbank",03,White,56,54," "," "," "," ",2,55,53," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00260010,Belmont,"Mary Lee Burbank",04,"All Students",67,64,1," "," ",1,1,67,64,1," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00260010,Belmont,"Mary Lee Burbank",04,Asian,10,9,1," "," "," "," ",10,9,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260010,Belmont,"Mary Lee Burbank",04,White,54,52," "," "," ",1,1,54,52," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00260015,Belmont,"Daniel Butler",03,"All Students",67,67," "," "," "," "," ",68,66," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00260015,Belmont,"Daniel Butler",03,Asian,10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260015,Belmont,"Daniel Butler",03,White,44,44," "," "," "," "," ",46,44," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00260015,Belmont,"Daniel Butler",04,"All Students",71,67," "," "," ",2,2,72,67," "," "," ",2,3," "," "," "," "," "," "," ",100,100," "
2011,00260015,Belmont,"Daniel Butler",04,Asian,12,11," "," "," ",1," ",12,11," "," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2011,00260015,Belmont,"Daniel Butler",04,White,46,44," "," "," ",1,1,47,44," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2011,00260035,Belmont,"Roger E Wellington",03,"All Students",84,81," "," "," ",1,2,84,81," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2011,00260035,Belmont,"Roger E Wellington",03,Asian,10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260035,Belmont,"Roger E Wellington",03,White,64,62," "," "," ",1,1,64,62," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00260035,Belmont,"Roger E Wellington",04,"All Students",75,72," ",1," ",2," ",73,71," "," "," ",2," "," "," "," "," "," "," "," ",99,100," "
2011,00260035,Belmont,"Roger E Wellington",04,Asian,12,12," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260035,Belmont,"Roger E Wellington",04,White,55,52," ",1," ",2," ",54,52," "," "," ",2," "," "," "," "," "," "," "," ",98,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,"All Students",318,311,1," "," "," ",6,317,310,1," "," "," ",6,317,309,1,1," "," ",6,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,"Low Income",18,17," "," "," "," ",1,18,17," "," "," "," ",1,18,17," "," "," "," ",1,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,Black,10,9," "," "," "," ",1,10,9," "," "," "," ",1,10,9," "," "," "," ",1,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,Asian,39,37," "," "," "," ",2,39,37," "," "," "," ",2,39,37," "," "," "," ",2,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,White,247,243,1," "," "," ",3,246,242,1," "," "," ",3,246,241,1,1," "," ",3,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,Multi-race,12,12," "," "," "," "," ",12,12," "," "," "," "," ",12,12," "," "," "," "," ",100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",05,"Special Ed",33,32,1," "," "," "," ",33,32,1," "," "," "," ",33,32,1," "," "," "," ",100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,"All Students",299,291,1," ",1,4,2,300,293," "," "," ",5,2," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,"Low Income",15,15," "," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,Black,14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,Asian,35,32,1," "," ",2," ",36,33," "," "," ",3," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,Hispanic/Latino,11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,White,214,209," "," ",1,2,2,214,210," "," "," ",2,2," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,Multi-race,25,25," "," "," "," "," ",25,25," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",06,"Special Ed",23,22,1," "," "," "," ",23,23," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,"All Students",305,296," "," "," ",7,2,302,293," "," "," ",7,2," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,"Low Income",23,20," "," "," ",2,1,23,20," "," "," ",2,1," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,Black,11,10," "," "," ",1," ",11,10," "," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,Asian,41,37," "," "," ",4," ",41,37," "," "," ",4," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,Hispanic/Latino,11,9," "," "," ",1,1,11,9," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,White,225,223," "," "," ",1,1,222,220," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,Multi-race,17,17," "," "," "," "," ",17,17," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,"LEP/Formerly LEP",12,4," "," "," ",7,1,12,4," "," "," ",7,1," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",07,"Special Ed",30,29," "," "," "," ",1,30,29," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,"All Students",281,274," "," ",1,2,4,281,274," "," ",1,3,3,281,274," "," ",1,3,3,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,"Low Income",19,19," "," "," "," "," ",19,19," "," "," "," "," ",19,19," "," "," "," "," ",100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,Black,10,10," "," "," "," "," ",10,10," "," "," "," "," ",10,10," "," "," "," "," ",100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,Asian,43,41," "," "," ",1,1,43,41," "," "," ",1,1,43,41," "," "," ",1,1,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,White,202,197," "," ",1,1,3,202,197," "," ",1,2,2,202,197," "," ",1,2,2,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,Multi-race,18,18," "," "," "," "," ",18,18," "," "," "," "," ",18,18," "," "," "," "," ",100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,"LEP/Formerly LEP",13,10," "," "," ",2,1,14,10," "," "," ",3,1,14,10," "," "," ",3,1,100,100,100
2011,00260305,Belmont,"Winthrop L Chenery Middle",08,"Special Ed",19,18," "," "," "," ",1,18,18," "," "," "," "," ",18,18," "," "," "," "," ",100,100,100
2011,00260505,Belmont,"Belmont High",10,"All Students",254,246," ",1,3," ",4,253,246," "," ",2," ",5,255,238," ",1," "," ",16,98,99,100
2011,00260505,Belmont,"Belmont High",10,"Low Income",12,11," "," "," "," ",1,12,11," "," "," "," ",1,12,10," "," "," "," ",2,100,100,100
2011,00260505,Belmont,"Belmont High",10,Black,14,13," "," "," "," ",1,13,12," "," "," "," ",1,14,12," "," "," "," ",2,100,100,100
2011,00260505,Belmont,"Belmont High",10,Asian,35,32," ",1," "," ",2,35,32," "," "," "," ",3,35,26," ",1," "," ",8,97,100,97
2011,00260505,Belmont,"Belmont High",10,Hispanic/Latino,11,11," "," "," "," "," ",11,11," "," "," "," "," ",11,11," "," "," "," "," ",100,100,100
2011,00260505,Belmont,"Belmont High",10,White,184,181," "," ",2," ",1,184,181," "," ",2," ",1,185,179," "," "," "," ",6,99,99,100
2011,00260505,Belmont,"Belmont High",10,Multi-race,10,9," "," ",1," "," ",10,10," "," "," "," "," ",10,10," "," "," "," "," ",90,100,100
2011,00260505,Belmont,"Belmont High",10,"LEP/Formerly LEP",12,11," ",1," "," "," ",12,11," "," "," "," ",1,12,7," "," "," "," ",5,92,100,100
2011,00260505,Belmont,"Belmont High",10,"Special Ed",15,15," "," "," "," "," ",14,14," "," "," "," "," ",15,14," "," "," "," ",1,100,100,100
2011,00270010,Berkley,"Berkley Community School",03,"All Students",87,83,3," "," "," ",1,87,83,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00270010,Berkley,"Berkley Community School",03,"Low Income",15,14," "," "," "," ",1,15,14," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00270010,Berkley,"Berkley Community School",03,White,84,80,3," "," "," ",1,84,80,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00270010,Berkley,"Berkley Community School",03,"Special Ed",16,12,3," "," "," ",1,16,12,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00270010,Berkley,"Berkley Community School",04,"All Students",81,79,1," "," "," ",1,81,79,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00270010,Berkley,"Berkley Community School",04,"Low Income",10,8,1," "," "," ",1,10,8,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00270010,Berkley,"Berkley Community School",04,White,76,74,1," "," "," ",1,76,74,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
