adminyear,grade,org_code,DistrictName,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2013,07,01140000,Greenfield,"All Students",182,168,10,2,2,,,183,172,8,,3,,,,,,,,,,98,98,
2013,07,01140000,Greenfield,"Students with Disabilities",31,19,10,1,1,,,32,23,8,,1,,,,,,,,,,94,97,
2013,07,01140000,Greenfield,"Low Income",101,93,7,1,,,,101,94,6,,1,,,,,,,,,,99,99,
2013,07,01140000,Greenfield,"High Needs",112,100,10,1,1,,,112,102,8,,2,,,,,,,,,,98,98,
2013,07,01140000,Greenfield,"African American",11,11,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,07,01140000,Greenfield,Hispanic/Latino,24,22,2,,,,,24,23,1,,,,,,,,,,,,100,100,
2013,07,01140000,Greenfield,White,139,127,8,2,2,,,139,129,7,,3,,,,,,,,,,97,98,
2013,08,01140000,Greenfield,"All Students",198,191,5,1,,1,,195,185,5,4,,1,,195,184,5,5,,1,,99,98,97
2013,08,01140000,Greenfield,"Students with Disabilities",32,26,5,1,,,,32,26,5,1,,,,32,26,5,1,,,,97,97,97
2013,08,01140000,Greenfield,"Low Income",115,111,2,1,,1,,114,108,2,3,,1,,114,107,2,4,,1,,99,97,96
2013,08,01140000,Greenfield,"High Needs",126,119,5,1,,1,,125,116,5,3,,1,,125,115,5,4,,1,,99,98,97
2013,08,01140000,Greenfield,"African American",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2013,08,01140000,Greenfield,Hispanic/Latino,16,15,1,,,,,16,15,1,,,,,16,15,1,,,,,100,100,100
2013,08,01140000,Greenfield,White,158,153,4,1,,,,155,147,4,4,,,,155,146,4,5,,,,99,97,97
2013,10,01140000,Greenfield,"All Students",102,98,1,3,,,,103,101,1,1,,,,103,84,1,3,,,15,97,99,97
2013,10,01140000,Greenfield,"Students with Disabilities",22,19,1,2,,,,22,20,1,1,,,,22,13,1,,,,8,91,95,100
2013,10,01140000,Greenfield,"Low Income",55,53,1,1,,,,56,55,1,,,,,56,47,1,,,,8,98,100,100
2013,10,01140000,Greenfield,"High Needs",64,60,1,3,,,,65,63,1,1,,,,65,50,1,,,,14,95,98,100
2013,10,01140000,Greenfield,White,89,85,1,3,,,,90,88,1,1,,,,90,73,1,3,,,13,97,99,97
2013,AL,01140000,Greenfield,"All Students",1169,1098,49,19,2,1,,1167,1110,43,9,4,1,,461,424,10,10,1,1,15,98,99,98
2013,AL,01140000,Greenfield,"Students with Disabilities",204,147,49,7,1,,,205,155,43,5,2,,,86,65,10,2,1,,8,96,97,97
2013,AL,01140000,Greenfield,"ELL and Former ELL",53,48,3,1,,1,,53,51,1,,,1,,21,17,1,,,1,2,91,100,100
2013,AL,01140000,Greenfield,"Low Income",670,625,31,13,,1,,671,636,26,7,1,1,,269,248,6,5,1,1,8,97,99,98
2013,AL,01140000,Greenfield,"High Needs",737,670,49,16,1,1,,738,683,43,8,3,1,,299,268,10,5,1,1,14,97,99,98
2013,AL,01140000,Greenfield,"African American",56,53,3,,,,,57,55,2,,,,,20,20,,,,,,100,100,100
2013,AL,01140000,Greenfield,Asian,30,28,1,,,1,,30,28,1,,,1,,8,,,,,,,100,100,
2013,AL,01140000,Greenfield,Hispanic/Latino,145,135,9,1,,,,146,138,7,1,,,,47,43,1,,1,,2,99,99,98
2013,AL,01140000,Greenfield,White,899,845,35,17,2,,,895,851,32,8,4,,,368,337,8,10,,,13,97,99,97
2013,AL,01140000,Greenfield,"Multi-Race (non-Hispanic/Latino)",34,32,1,1,,,,34,33,1,,,,,16,16,,,,,,97,100,100
2013,03,01170000,Hadley,"All Students",43,43,,,,,,43,43,,,,,,,,,,,,,100,100,
2013,03,01170000,Hadley,"High Needs",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2013,03,01170000,Hadley,White,36,36,,,,,,36,36,,,,,,,,,,,,,100,100,
2013,04,01170000,Hadley,"All Students",53,53,,,,,,53,53,,,,,,,,,,,,,100,100,
2013,04,01170000,Hadley,"Low Income",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,04,01170000,Hadley,"High Needs",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,04,01170000,Hadley,White,47,47,,,,,,47,47,,,,,,,,,,,,,100,100,
2013,05,01170000,Hadley,"All Students",40,39,,,,1,,40,39,,,,1,,40,39,,,,1,,100,100,100
2013,05,01170000,Hadley,"High Needs",11,10,,,,1,,11,10,,,,1,,11,10,,,,1,,100,100,100
2013,05,01170000,Hadley,White,34,34,,,,,,34,34,,,,,,34,34,,,,,,100,100,100
2013,06,01170000,Hadley,"All Students",54,52,,1,,1,,54,53,,,,1,,,,,,,,,98,100,
2013,06,01170000,Hadley,"Low Income",17,16,,,,1,,17,16,,,,1,,,,,,,,,100,100,
2013,06,01170000,Hadley,"High Needs",20,19,,,,1,,20,19,,,,1,,,,,,,,,100,100,
2013,06,01170000,Hadley,White,40,39,,1,,,,40,40,,,,,,,,,,,,,98,100,
2013,07,01170000,Hadley,"All Students",50,49,1,,,,,50,48,1,1,,,,,,,,,,,100,98,
2013,07,01170000,Hadley,"Low Income",11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2013,07,01170000,Hadley,"High Needs",16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2013,07,01170000,Hadley,White,43,43,,,,,,43,42,,1,,,,,,,,,,,100,98,
2013,08,01170000,Hadley,"All Students",48,47,,,,1,,48,46,,2,,,,48,47,,,,1,,98,96,100
2013,08,01170000,Hadley,"Low Income",13,12,,,,1,,13,11,,2,,,,13,12,,,,1,,100,85,100
2013,08,01170000,Hadley,"High Needs",15,14,,,,1,,15,13,,2,,,,15,14,,,,1,,93,87,100
2013,08,01170000,Hadley,White,39,39,,,,,,39,38,,1,,,,39,39,,,,,,97,97,100
2013,10,01170000,Hadley,"All Students",40,40,,,,,,40,40,,,,,,40,37,,1,,,2,100,100,98
2013,10,01170000,Hadley,White,35,35,,,,,,35,35,,,,,,35,32,,1,,,2,100,100,97
2013,AL,01170000,Hadley,"All Students",328,323,1,1,,3,,328,322,1,3,,2,,128,123,,1,,2,2,99,99,99
2013,AL,01170000,Hadley,"Students with Disabilities",36,35,1,,,,,36,35,1,,,,,9,,,,,,,100,100,
2013,AL,01170000,Hadley,"ELL and Former ELL",15,11,1,,,3,,15,11,1,1,,2,,7,,,,,,,93,93,
2013,AL,01170000,Hadley,"Low Income",71,67,1,,,3,,71,66,1,2,,2,,24,22,,,,2,,100,97,100
2013,AL,01170000,Hadley,"High Needs",94,90,1,,,3,,94,89,1,2,,2,,32,30,,,,2,,99,98,100
2013,AL,01170000,Hadley,"African American",11,11,,,,,,11,11,,,,,,5,,,,,,,100,100,
2013,AL,01170000,Hadley,Asian,10,8,,,,2,,10,8,,1,,1,,6,,,,,,,100,90,
2013,AL,01170000,Hadley,Hispanic/Latino,16,15,1,,,,,16,15,1,,,,,4,,,,,,,100,100,
2013,AL,01170000,Hadley,White,274,273,,1,,,,274,272,,2,,,,108,105,,1,,,2,99,99,99
2013,AL,01170000,Hadley,"Multi-Race (non-Hispanic/Latino)",12,12,,,,,,12,12,,,,,,3,,,,,,,100,100,
2013,03,01180000,Halifax,"All Students",75,73,2,,,,,75,73,2,,,,,,,,,,,,100,100,
2013,03,01180000,Halifax,"Students with Disabilities",13,11,2,,,,,13,11,2,,,,,,,,,,,,100,100,
2013,03,01180000,Halifax,"Low Income",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,03,01180000,Halifax,"High Needs",22,20,2,,,,,22,20,2,,,,,,,,,,,,100,100,
2013,03,01180000,Halifax,White,72,70,2,,,,,72,70,2,,,,,,,,,,,,100,100,
2013,04,01180000,Halifax,"All Students",94,91,1,1,1,,,94,93,,,1,,,,,,,,,,98,99,
2013,04,01180000,Halifax,"Students with Disabilities",17,16,1,,,,,17,17,,,,,,,,,,,,,100,100,
2013,04,01180000,Halifax,"Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,04,01180000,Halifax,"High Needs",25,24,1,,,,,25,25,,,,,,,,,,,,,100,100,
2013,04,01180000,Halifax,White,89,86,1,1,1,,,89,88,,,1,,,,,,,,,,98,99,
2013,05,01180000,Halifax,"All Students",91,90,1,,,,,90,89,1,,,,,90,88,1,1,,,,100,100,99
2013,05,01180000,Halifax,"Students with Disabilities",17,16,1,,,,,17,16,1,,,,,17,16,1,,,,,100,100,100
2013,05,01180000,Halifax,"Low Income",13,13,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2013,05,01180000,Halifax,"High Needs",28,27,1,,,,,27,26,1,,,,,27,26,1,,,,,100,100,100
2013,05,01180000,Halifax,White,87,86,1,,,,,86,85,1,,,,,86,84,1,1,,,,100,100,99
2013,06,01180000,Halifax,"All Students",92,92,,,,,,92,92,,,,,,,,,,,,,100,100,
2013,06,01180000,Halifax,"Students with Disabilities",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,06,01180000,Halifax,"Low Income",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2013,06,01180000,Halifax,"High Needs",21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2013,06,01180000,Halifax,White,88,88,,,,,,88,88,,,,,,,,,,,,,100,100,
2013,AL,01180000,Halifax,"All Students",354,348,4,1,1,,,353,349,3,,1,,,92,90,1,1,,,,99,100,99
2013,AL,01180000,Halifax,"Students with Disabilities",61,57,4,,,,,61,58,3,,,,,19,18,1,,,,,100,100,100
2013,AL,01180000,Halifax,"Low Income",54,54,,,,,,53,53,,,,,,12,12,,,,,,100,100,100
2013,AL,01180000,Halifax,"High Needs",98,94,4,,,,,97,94,3,,,,,29,28,1,,,,,100,100,100
2013,AL,01180000,Halifax,"African American",10,10,,,,,,10,10,,,,,,4,,,,,,,100,100,
2013,AL,01180000,Halifax,White,337,331,4,1,1,,,336,332,3,,1,,,87,85,1,1,,,,99,100,99
2013,AL,01210000,Hancock,"All Students",22,18,,4,,,,22,18,,4,,,,5,,,,,,,82,82,
2013,AL,01210000,Hancock,White,21,17,,4,,,,21,17,,4,,,,5,,,,,,,81,81,
2013,03,01220000,Hanover,"All Students",210,206,2,,2,,,210,206,3,,1,,,,,,,,,,99,100,
2013,03,01220000,Hanover,"Students with Disabilities",36,34,2,,,,,36,33,3,,,,,,,,,,,,100,100,
2013,03,01220000,Hanover,"Low Income",27,26,1,,,,,27,26,1,,,,,,,,,,,,100,100,
2013,03,01220000,Hanover,"High Needs",56,54,2,,,,,56,53,3,,,,,,,,,,,,100,100,
2013,03,01220000,Hanover,White,203,199,2,,2,,,203,199,3,,1,,,,,,,,,,99,100,
2013,04,01220000,Hanover,"All Students",231,228,1,,2,,,229,227,2,,,,,,,,,,,,99,100,
2013,04,01220000,Hanover,"Students with Disabilities",31,29,1,,1,,,31,29,2,,,,,,,,,,,,97,100,
2013,04,01220000,Hanover,"Low Income",16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2013,04,01220000,Hanover,"High Needs",44,42,1,,1,,,44,42,2,,,,,,,,,,,,98,100,
2013,04,01220000,Hanover,White,219,216,1,,2,,,217,215,2,,,,,,,,,,,,99,100,
2013,05,01220000,Hanover,"All Students",209,206,2,1,,,,209,206,2,1,,,,209,206,2,1,,,,100,100,100
2013,05,01220000,Hanover,"Students with Disabilities",44,41,2,1,,,,44,41,2,1,,,,44,41,2,1,,,,98,98,98
2013,05,01220000,Hanover,"Low Income",19,18,1,,,,,19,18,1,,,,,19,18,1,,,,,100,100,100
2013,05,01220000,Hanover,"High Needs",58,55,2,1,,,,58,55,2,1,,,,58,55,2,1,,,,98,98,98
2013,05,01220000,Hanover,White,204,201,2,1,,,,204,201,2,1,,,,204,201,2,1,,,,100,100,100
2013,06,01220000,Hanover,"All Students",235,234,,,1,,,235,234,,,1,,,,,,,,,,100,100,
2013,06,01220000,Hanover,"Students with Disabilities",41,40,,,1,,,41,40,,,1,,,,,,,,,,98,98,
2013,06,01220000,Hanover,"Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,06,01220000,Hanover,"High Needs",50,49,,,1,,,50,49,,,1,,,,,,,,,,98,98,
2013,06,01220000,Hanover,White,227,226,,,1,,,227,226,,,1,,,,,,,,,,100,100,
2013,07,01220000,Hanover,"All Students",223,219,1,,3,,,223,219,1,,3,,,,,,,,,,99,99,
2013,07,01220000,Hanover,"Students with Disabilities",43,41,1,,1,,,43,41,1,,1,,,,,,,,,,98,98,
2013,07,01220000,Hanover,"Low Income",13,11,1,,1,,,13,11,1,,1,,,,,,,,,,92,92,
2013,07,01220000,Hanover,"High Needs",47,45,1,,1,,,47,45,1,,1,,,,,,,,,,98,98,
2013,07,01220000,Hanover,White,217,214,,,3,,,217,214,,,3,,,,,,,,,,99,99,
2013,08,01220000,Hanover,"All Students",237,235,,,2,,,237,237,,,,,,237,237,,,,,,99,100,100
2013,08,01220000,Hanover,"Students with Disabilities",39,38,,,1,,,39,39,,,,,,39,39,,,,,,97,100,100
2013,08,01220000,Hanover,"Low Income",18,18,,,,,,18,18,,,,,,18,18,,,,,,100,100,100
2013,08,01220000,Hanover,"High Needs",49,48,,,1,,,49,49,,,,,,49,49,,,,,,98,100,100
2013,08,01220000,Hanover,White,230,228,,,2,,,230,230,,,,,,230,230,,,,,,99,100,100
2013,10,01220000,Hanover,"All Students",198,195,,1,2,,,198,194,,2,2,,,198,186,,1,,,11,98,98,99
2013,10,01220000,Hanover,"Students with Disabilities",31,30,,1,,,,31,29,,2,,,,31,29,,1,,,1,97,94,97
2013,10,01220000,Hanover,"Low Income",18,17,,1,,,,18,17,,1,,,,18,14,,,,,4,94,94,100
2013,10,01220000,Hanover,"High Needs",46,45,,1,,,,46,44,,2,,,,46,40,,1,,,5,98,96,98
2013,10,01220000,Hanover,White,191,188,,1,2,,,191,187,,2,2,,,191,180,,1,,,10,98,98,99
2013,AL,01220000,Hanover,"All Students",1543,1523,6,2,12,,,1541,1523,8,3,7,,,644,629,2,2,,,11,99,99,100
2013,AL,01220000,Hanover,"Students with Disabilities",265,253,6,2,4,,,265,252,8,3,2,,,114,109,2,2,,,1,98,98,98
2013,AL,01220000,Hanover,"ELL and Former ELL",13,12,1,,,,,13,12,1,,,,,2,,,,,,,100,100,
2013,AL,01220000,Hanover,"Low Income",121,115,4,1,1,,,121,115,4,1,1,,,55,50,1,,,,4,98,98,100
2013,AL,01220000,Hanover,"High Needs",350,338,6,2,4,,,350,337,8,3,2,,,153,144,2,2,,,5,98,99,99
2013,AL,01220000,Hanover,Asian,27,27,,,,,,27,27,,,,,,8,,,,,,,100,100,
2013,AL,01220000,Hanover,Hispanic/Latino,14,14,,,,,,14,14,,,,,,6,,,,,,,100,100,
2013,AL,01220000,Hanover,White,1491,1472,5,2,12,,,1489,1472,7,3,7,,,625,611,2,2,,,10,99,99,100
2013,03,01250000,Harvard,"All Students",85,83,1,,,1,,85,83,1,,,1,,,,,,,,,100,100,
2013,03,01250000,Harvard,"High Needs",10,8,1,,,1,,10,8,1,,,1,,,,,,,,,100,100,
2013,03,01250000,Harvard,White,69,68,1,,,,,69,68,1,,,,,,,,,,,,100,100,
2013,04,01250000,Harvard,"All Students",91,88,1,,1,1,,91,89,1,,,1,,,,,,,,,99,100,
2013,04,01250000,Harvard,"Students with Disabilities",19,18,1,,,,,19,18,1,,,,,,,,,,,,100,100,
2013,04,01250000,Harvard,"High Needs",21,19,1,,,1,,21,19,1,,,1,,,,,,,,,100,100,
2013,04,01250000,Harvard,White,72,70,1,,1,,,72,71,1,,,,,,,,,,,,99,100,
2013,05,01250000,Harvard,"All Students",93,92,1,,,,,93,91,2,,,,,93,92,1,,,,,100,100,100
2013,05,01250000,Harvard,"Students with Disabilities",13,12,1,,,,,13,11,2,,,,,13,12,1,,,,,100,100,100
2013,05,01250000,Harvard,"High Needs",15,14,1,,,,,15,13,2,,,,,15,14,1,,,,,100,100,100
2013,05,01250000,Harvard,White,81,80,1,,,,,81,79,2,,,,,81,80,1,,,,,100,100,100
2013,06,01250000,Harvard,"All Students",99,98,,,1,,,99,98,,,1,,,,,,,,,,99,99,
2013,06,01250000,Harvard,"Students with Disabilities",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2013,06,01250000,Harvard,"High Needs",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2013,06,01250000,Harvard,White,81,80,,,1,,,81,80,,,1,,,,,,,,,,99,99,
2013,07,01250000,Harvard,"All Students",104,104,,,,,,105,105,,,,,,,,,,,,,100,100,
2013,07,01250000,Harvard,"Students with Disabilities",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,07,01250000,Harvard,"High Needs",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2013,07,01250000,Harvard,Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,07,01250000,Harvard,White,89,89,,,,,,90,90,,,,,,,,,,,,,100,100,
2013,08,01250000,Harvard,"All Students",112,109,2,1,,,,112,109,2,1,,,,112,109,2,1,,,,99,99,99
2013,08,01250000,Harvard,"Students with Disabilities",15,12,2,1,,,,15,12,2,1,,,,15,12,2,1,,,,93,93,93
2013,08,01250000,Harvard,"High Needs",21,18,2,1,,,,21,18,2,1,,,,21,18,2,1,,,,95,95,95
2013,08,01250000,Harvard,Asian,12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2013,08,01250000,Harvard,White,97,94,2,1,,,,97,94,2,1,,,,97,94,2,1,,,,99,99,99
2013,10,01250000,Harvard,"All Students",115,113,,1,1,,,113,113,,,,,,115,110,,,,,5,98,100,100
2013,10,01250000,Harvard,"High Needs",10,9,,1,,,,10,10,,,,,,10,9,,,,,1,90,100,100
2013,10,01250000,Harvard,White,101,99,,1,1,,,100,100,,,,,,101,98,,,,,3,98,100,100
2013,AL,01250000,Harvard,"All Students",699,687,5,2,3,2,,698,688,6,1,1,2,,320,311,3,1,,,5,99,100,100
2013,AL,01250000,Harvard,"Students with Disabilities",90,82,5,2,,1,,90,82,6,1,,1,,37,32,3,1,,,1,98,99,97
2013,AL,01250000,Harvard,"Low Income",21,19,,,,2,,21,19,,,,2,,8,,,,,,,100,100,
2013,AL,01250000,Harvard,"High Needs",107,98,5,2,,2,,107,98,6,1,,2,,46,41,3,1,,,1,98,99,98
2013,AL,01250000,Harvard,"African American",13,13,,,,,,13,13,,,,,,3,,,,,,,100,100,
2013,AL,01250000,Harvard,Asian,63,63,,,,,,63,63,,,,,,26,26,,,,,,100,100,100
2013,AL,01250000,Harvard,Hispanic/Latino,17,15,,,,2,,17,15,,,,2,,4,,,,,,,100,100,
2013,AL,01250000,Harvard,White,590,580,5,2,3,,,590,582,6,1,1,,,279,272,3,1,,,3,99,100,100
2013,AL,01250000,Harvard,"Multi-Race (non-Hispanic/Latino)",14,14,,,,,,14,14,,,,,,6,,,,,,,100,100,
2013,03,01270000,Hatfield,"All Students",42,42,,,,,,44,44,,,,,,,,,,,,,100,100,
2013,03,01270000,Hatfield,"High Needs",8,,,,,,,10,10,,,,,,,,,,,,,,100,
2013,03,01270000,Hatfield,White,38,38,,,,,,40,40,,,,,,,,,,,,,100,100,
2013,04,01270000,Hatfield,"All Students",32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2013,04,01270000,Hatfield,White,32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2013,05,01270000,Hatfield,"All Students",32,31,,,1,,,32,32,,,,,,32,32,,,,,,97,100,100
2013,05,01270000,Hatfield,White,29,28,,,1,,,29,29,,,,,,29,29,,,,,,97,100,100
2013,06,01270000,Hatfield,"All Students",28,28,,,,,,28,28,,,,,,,,,,,,,100,100,
2013,06,01270000,Hatfield,White,27,27,,,,,,27,27,,,,,,,,,,,,,100,100,
2013,07,01270000,Hatfield,"All Students",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2013,07,01270000,Hatfield,White,22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2013,08,01270000,Hatfield,"All Students",31,31,,,,,,31,30,1,,,,,31,31,,,,,,100,100,100
2013,08,01270000,Hatfield,White,28,28,,,,,,28,27,1,,,,,28,28,,,,,,100,100,100
2013,10,01270000,Hatfield,"All Students",41,41,,,,,,41,41,,,,,,41,38,,,,,3,100,100,100
2013,10,01270000,Hatfield,"High Needs",13,13,,,,,,13,13,,,,,,13,12,,,,,1,100,100,100
2013,10,01270000,Hatfield,White,40,40,,,,,,40,40,,,,,,40,37,,,,,3,100,100,100
2013,AL,01270000,Hatfield,"All Students",230,229,,,1,,,232,231,1,,,,,104,101,,,,,3,100,100,100
2013,AL,01270000,Hatfield,"Students with Disabilities",40,40,,,,,,41,40,1,,,,,15,15,,,,,,100,100,100
2013,AL,01270000,Hatfield,"Low Income",28,28,,,,,,29,29,,,,,,15,14,,,,,1,100,100,100
2013,AL,01270000,Hatfield,"High Needs",57,57,,,,,,59,58,1,,,,,25,24,,,,,1,100,100,100
2013,AL,01270000,Hatfield,White,216,215,,,1,,,218,217,1,,,,,97,94,,,,,3,100,100,100
2013,03,01280000,Haverhill,"All Students",485,462,20,,,3,,484,460,20,1,,3,,,,,,,,,100,100,
2013,03,01280000,Haverhill,"Students with Disabilities",93,73,20,,,,,93,73,20,,,,,,,,,,,,100,100,
2013,03,01280000,Haverhill,"ELL and Former ELL",63,56,4,,,3,,62,54,4,1,,3,,,,,,,,,100,98,
2013,03,01280000,Haverhill,"Low Income",275,259,16,,,,,274,257,16,1,,,,,,,,,,,100,100,
2013,03,01280000,Haverhill,"High Needs",313,290,20,,,3,,312,288,20,1,,3,,,,,,,,,100,100,
2013,03,01280000,Haverhill,"African American",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2013,03,01280000,Haverhill,Hispanic/Latino,135,129,5,,,1,,134,127,5,1,,1,,,,,,,,,100,99,
2013,03,01280000,Haverhill,White,314,297,15,,,2,,314,297,15,,,2,,,,,,,,,100,100,
2013,04,01280000,Haverhill,"All Students",535,500,28,1,3,3,,536,504,27,1,1,3,,,,,,,,,99,100,
2013,04,01280000,Haverhill,"Students with Disabilities",123,95,28,,,,,123,95,27,,1,,,,,,,,,,100,99,
2013,04,01280000,Haverhill,"ELL and Former ELL",59,53,3,1,,2,,59,54,3,,,2,,,,,,,,,98,100,
2013,04,01280000,Haverhill,"Low Income",316,296,17,1,1,1,,314,295,16,1,1,1,,,,,,,,,99,99,
2013,04,01280000,Haverhill,"High Needs",358,326,28,1,1,2,,356,325,27,1,1,2,,,,,,,,,99,99,
2013,04,01280000,Haverhill,"African American",22,21,1,,,,,23,22,1,,,,,,,,,,,,100,100,
2013,04,01280000,Haverhill,Hispanic/Latino,141,127,11,1,1,1,,140,127,10,1,1,1,,,,,,,,,99,99,
2013,04,01280000,Haverhill,White,363,343,16,,2,2,,363,345,16,,,2,,,,,,,,,99,100,
2013,05,01280000,Haverhill,"All Students",529,500,19,2,,8,,530,498,21,,3,8,,530,496,20,2,4,8,,100,99,99
2013,05,01280000,Haverhill,"Students with Disabilities",120,99,19,2,,,,120,97,21,,2,,,120,98,20,,2,,,98,98,98
2013,05,01280000,Haverhill,"ELL and Former ELL",58,47,3,,,8,,58,47,3,,,8,,58,47,3,,,8,,100,100,100
2013,05,01280000,Haverhill,"Low Income",288,272,11,2,,3,,288,271,12,,2,3,,288,269,12,1,3,3,,99,99,99
2013,05,01280000,Haverhill,"High Needs",342,313,19,2,,8,,342,311,21,,2,8,,342,310,20,1,3,8,,99,99,99
2013,05,01280000,Haverhill,"African American",25,24,1,,,,,25,23,1,,1,,,25,23,1,,1,,,100,96,96
2013,05,01280000,Haverhill,Hispanic/Latino,147,134,7,1,,5,,148,136,7,,,5,,148,136,7,,,5,,99,100,100
2013,05,01280000,Haverhill,White,344,329,11,1,,3,,344,326,13,,2,3,,344,324,12,2,3,3,,100,99,99
2013,06,01280000,Haverhill,"All Students",603,569,28,2,,4,,602,566,29,3,,4,,,,,,,,,100,100,
2013,06,01280000,Haverhill,"Students with Disabilities",144,115,28,1,,,,144,113,29,2,,,,,,,,,,,99,99,
2013,06,01280000,Haverhill,"ELL and Former ELL",62,53,5,,,4,,61,52,5,,,4,,,,,,,,,100,100,
2013,06,01280000,Haverhill,"Low Income",341,321,17,1,,2,,339,317,18,2,,2,,,,,,,,,100,99,
2013,06,01280000,Haverhill,"High Needs",391,359,27,1,,4,,389,355,28,2,,4,,,,,,,,,100,99,
2013,06,01280000,Haverhill,"African American",28,26,2,,,,,28,26,2,,,,,,,,,,,,100,100,
2013,06,01280000,Haverhill,Asian,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,06,01280000,Haverhill,Hispanic/Latino,164,151,10,,,3,,163,150,10,,,3,,,,,,,,,100,100,
2013,06,01280000,Haverhill,White,393,375,15,2,,1,,393,373,16,3,,1,,,,,,,,,99,99,
2013,07,01280000,Haverhill,"All Students",577,538,21,4,6,8,,574,537,23,2,4,8,,,,,,,,,98,99,
2013,07,01280000,Haverhill,"Students with Disabilities",127,100,21,1,5,,,127,102,23,1,1,,,,,,,,,,95,98,
2013,07,01280000,Haverhill,"ELL and Former ELL",55,43,5,,,7,,53,40,5,,1,7,,,,,,,,,100,98,
2013,07,01280000,Haverhill,"Low Income",296,271,17,3,4,1,,292,268,18,1,4,1,,,,,,,,,98,98,
2013,07,01280000,Haverhill,"High Needs",342,304,21,4,6,7,,338,302,23,2,4,7,,,,,,,,,97,98,
2013,07,01280000,Haverhill,"African American",24,23,1,,,,,24,23,1,,,,,,,,,,,,100,100,
2013,07,01280000,Haverhill,Asian,13,12,,,,1,,13,11,1,,,1,,,,,,,,,100,100,
2013,07,01280000,Haverhill,Hispanic/Latino,134,117,10,2,1,4,,132,116,10,,2,4,,,,,,,,,98,98,
2013,07,01280000,Haverhill,White,399,380,10,2,5,2,,398,381,11,2,2,2,,,,,,,,,98,99,
2013,08,01280000,Haverhill,"All Students",646,607,25,5,4,5,,646,606,25,6,4,5,,646,603,24,9,5,5,,99,98,98
2013,08,01280000,Haverhill,"Students with Disabilities",164,134,25,3,2,,,164,132,25,5,2,,,164,132,24,6,2,,,97,96,95
2013,08,01280000,Haverhill,"ELL and Former ELL",41,32,3,1,,5,,40,31,3,1,,5,,40,31,3,1,,5,,98,98,98
2013,08,01280000,Haverhill,"Low Income",362,338,18,5,1,,,361,336,18,5,2,,,361,334,17,8,2,,,98,98,97
2013,08,01280000,Haverhill,"High Needs",414,377,25,5,2,5,,413,375,25,5,3,5,,413,373,24,8,3,5,,98,98,97
2013,08,01280000,Haverhill,"African American",18,18,,,,,,18,18,,,,,,18,18,,,,,,100,100,100
2013,08,01280000,Haverhill,Asian,12,11,1,,,,,12,11,1,,,,,12,11,1,,,,,100,100,100
2013,08,01280000,Haverhill,Hispanic/Latino,180,164,9,3,,4,,179,162,9,4,,4,,179,162,9,4,,4,,98,98,98
2013,08,01280000,Haverhill,White,431,409,15,2,4,1,,431,409,15,2,4,1,,431,406,14,5,5,1,,99,99,98
2013,10,01280000,Haverhill,"All Students",430,375,21,28,1,5,,430,377,21,27,,5,,427,333,6,17,,2,69,93,94,96
2013,10,01280000,Haverhill,"Students with Disabilities",101,65,21,15,,,,102,70,21,11,,,,101,70,6,8,,,17,85,89,92
2013,10,01280000,Haverhill,"ELL and Former ELL",38,30,2,2,,4,,38,30,2,2,,4,,37,25,,3,,1,8,92,95,92
2013,10,01280000,Haverhill,"Low Income",214,173,17,23,1,,,215,175,17,23,,,,215,166,5,12,,,32,88,89,94
