adminyear,grade,org_code,DistrictName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2008,08,01550000,Lexington,ELA,534,,,0.96,0.79,0.97,0.93,0.84,0.96,0.93,0.91,3.03,0.93,0.92,0.96,0.75,0.91,0.84,0.95,0.89,0.94,3.06,0.94,0.89,0.84,0.82,0.8,0.93,0.83,0.84,2.68,0.95,0.93,0.95,0.89,0.87,0.8,0.94,3.02,0.88,0.93,0.86,0.81,,,,,
2008,08,01550000,Lexington,MATH,538,,,0.96,0.88,0.67,0.9,0.84,0.86,0.91,0.8,2.91,0.91,0.78,0.74,0.92,0.7,0.89,0.89,0.91,0.86,0.7,0.85,0.9,3.17,0.92,0.87,0.8,0.96,0.67,2.87,2.92,0.92,0.79,0.83,0.94,0.78,0.84,0.91,0.91,0.88,3.18,,,,,,
2008,08,01550000,Lexington,SCI,538,,,0.96,0.92,0.89,0.85,0.91,0.45,0.88,0.86,0.72,0.7,0.74,0.81,0.58,0.82,0.83,0.8,0.79,2.99,3.01,0.95,0.62,0.74,0.8,0.92,0.89,0.88,0.96,0.88,0.81,0.47,0.83,0.79,0.62,0.75,0.37,0.85,1.98,3.06,2.87,,,,,,
2008,10,01550000,Lexington,ELA,464,7.84,7.57,0.94,0.97,0.99,0.96,0.96,0.83,0.92,3.05,0.94,0.83,0.84,0.79,0.92,0.9,0.97,0.91,0.86,2.98,0.93,0.97,0.86,0.86,0.82,0.9,0.95,0.84,3.04,0.95,0.78,0.88,0.9,0.89,0.92,0.88,3.01,0.79,0.98,0.91,0.86,0.85,,,,,
2008,10,01550000,Lexington,MATH,469,,,0.9,0.91,0.84,0.86,0.84,0.86,0.86,0.81,0.88,0.81,0.85,0.83,0.86,0.87,0.93,0.88,3.12,0.8,0.86,3.11,3.28,0.83,0.93,0.89,0.98,0.69,0.81,0.69,0.83,0.75,3.62,0.63,0.94,0.81,0.87,0.89,0.82,0.84,0.93,0.87,3.14,3.45,,,
2008,HS,01550000,Lexington,BIO,459,,,0.88,0.85,0.72,0.6,0.81,0.65,0.94,0.81,0.71,0.87,0.69,1.98,0.87,0.63,0.93,0.87,0.83,0.85,0.85,0.95,0.74,0.95,3,0.88,0.74,0.92,0.63,0.93,0.93,0.86,0.81,3.34,0.72,0.87,0.78,0.8,0.9,0.66,0.85,0.86,0.88,0.63,0.96,2.9,3.01
2008,03,01570000,Lincoln,ELA,149,,,0.7,0.86,0.89,0.74,0.93,0.9,0.88,0.81,0.75,0.9,0.81,0.91,0.82,0.89,0.77,0.75,0.65,0.92,0.9,0.83,1.68,0.72,0.85,0.83,0.89,0.95,0.96,0.87,0.88,0.87,0.95,0.91,0.76,1.89,0.89,0.79,0.73,0.68,0.64,0.67,0.65,0.79,,,
2008,03,01570000,Lincoln,MATH,150,,,0.95,0.59,0.96,0.84,0.83,0.85,1.47,0.68,0.81,0.83,0.81,0.76,0.86,0.65,0.86,0.68,0.94,0.93,0.62,0.96,0.81,0.91,1.21,0.79,0.89,0.85,0.93,0.46,0.76,0.95,0.87,0.95,0.93,0.61,1.17,,,,,,,,,,
2008,04,01570000,Lincoln,ELA,122,6.81,6.63,0.9,0.82,0.82,0.92,0.75,0.9,0.84,2.04,0.89,0.92,0.89,0.73,0.86,0.87,0.82,0.8,2.01,0.93,0.98,0.78,0.91,0.85,0.84,0.91,0.89,2.04,0.74,0.79,0.89,0.88,0.87,0.8,0.9,0.86,2.19,0.93,0.89,0.82,0.85,0.88,,,,,
2008,04,01570000,Lincoln,MATH,124,,,0.98,0.85,0.94,0.91,0.86,0.97,0.68,0.82,0.88,2.63,0.92,0.29,1.48,0.65,0.81,0.52,1.89,0.91,0.81,0.85,0.96,0.71,0.7,0.91,0.9,0.79,2.36,0.71,0.71,0.25,1.91,0.95,0.92,0.7,0.65,0.78,0.73,0.89,0.84,,,,,,
2008,05,01570000,Lincoln,ELA,158,,,0.81,0.87,0.85,0.83,0.75,0.78,0.92,2.18,0.76,0.77,0.81,0.87,0.89,0.82,0.61,0.76,0.87,1.92,0.89,0.83,0.7,0.74,0.75,0.9,0.73,0.82,2.13,0.77,0.8,0.9,0.8,0.93,0.95,0.9,2.22,0.85,0.78,0.89,0.94,0.77,,,,,
2008,05,01570000,Lincoln,MATH,156,,,0.91,0.88,0.88,0.81,0.75,0.77,0.78,0.56,0.84,2.72,0.71,0.71,2.83,0.74,0.71,0.68,2.1,0.89,0.87,0.8,0.77,0.56,0.6,0.63,0.68,0.76,1.34,0.81,0.8,0.47,2.57,0.62,0.35,0.53,0.61,0.62,0.71,0.69,0.6,,,,,,
2008,05,01570000,Lincoln,SCI,156,,,0.94,0.82,0.76,0.84,0.81,0.78,0.92,0.96,0.78,0.75,0.56,0.67,0.82,0.85,0.4,0.65,0.94,2.71,0.67,0.87,0.78,0.94,0.79,0.63,0.53,0.9,0.65,0.83,0.77,0.59,0.84,0.4,0.85,0.87,0.7,0.86,2.85,1.97,2.96,,,,,,
2008,06,01570000,Lincoln,ELA,114,,,0.87,0.87,0.96,0.89,0.88,0.89,0.93,2.82,0.88,0.89,0.96,0.85,0.82,0.73,0.84,0.89,0.75,2.37,0.61,0.89,0.83,0.81,0.89,0.79,0.82,0.74,2.18,0.89,0.83,0.68,0.91,0.72,0.8,0.91,2.46,0.86,0.92,0.86,0.9,0.93,,,,,
2008,06,01570000,Lincoln,MATH,114,,,0.96,0.94,0.87,0.92,0.87,0.89,0.77,0.68,0.56,3.11,0.75,0.93,2.83,0.86,0.87,0.75,2.88,0.92,0.91,0.84,0.85,0.77,0.8,0.95,0.81,0.76,2.94,0.72,0.7,0.65,1.79,0.8,0.8,0.73,0.86,0.61,0.88,0.65,0.89,,,,,,
2008,07,01570000,Lincoln,ELA,123,7.76,7.02,0.97,0.96,0.96,0.64,0.86,0.97,0.91,2.68,0.89,0.93,0.75,0.87,0.75,0.83,0.8,0.83,2.68,0.85,0.76,0.82,0.91,0.76,0.89,0.92,0.73,2.38,0.81,0.72,0.92,0.85,0.82,0.84,0.86,0.97,2.79,0.91,0.76,0.87,0.85,0.82,,,,,
2008,07,01570000,Lincoln,MATH,123,,,0.85,0.89,0.45,0.54,0.76,0.7,0.54,0.83,2.78,0.76,0.5,0.8,0.88,0.61,0.76,0.68,0.47,0.72,0.8,0.78,0.79,2.52,0.88,0.84,0.69,0.57,0.75,2.36,2.99,0.69,0.8,0.67,0.63,0.76,0.87,0.74,0.74,0.8,2.11,,,,,,
2008,08,01570000,Lincoln,ELA,104,,,0.92,0.79,0.96,0.9,0.85,0.94,0.89,0.88,2.75,0.92,0.96,0.98,0.72,0.92,0.72,0.93,0.87,0.94,2.61,0.91,0.85,0.74,0.79,0.78,0.9,0.75,0.83,2.3,0.98,0.9,0.97,0.86,0.8,0.71,0.93,2.7,0.88,0.88,0.84,0.75,,,,,
2008,08,01570000,Lincoln,MATH,103,,,0.92,0.82,0.49,0.83,0.79,0.74,0.84,0.7,2.56,0.87,0.75,0.61,0.88,0.64,0.73,0.83,0.83,0.59,0.61,0.74,0.84,2.82,0.92,0.76,0.7,0.87,0.52,2.88,2.62,0.83,0.77,0.64,0.91,0.73,0.79,0.93,0.88,0.79,2.72,,,,,,
2008,08,01570000,Lincoln,SCI,102,,,0.92,0.92,0.89,0.9,0.75,0.47,0.81,0.76,0.7,0.72,0.52,0.77,0.42,0.72,0.82,0.75,0.75,2.89,2.59,0.97,0.68,0.66,0.67,0.8,0.82,0.86,0.98,0.78,0.67,0.36,0.66,0.69,0.78,0.63,0.32,0.76,2.53,3.07,2.63,,,,,,
2008,03,01580000,Littleton,ELA,133,,,0.73,0.87,0.88,0.86,0.92,0.86,0.91,0.78,0.85,0.92,0.75,0.95,0.87,0.94,0.8,0.68,0.8,0.95,0.98,0.84,1.59,0.72,0.86,0.83,0.9,0.95,0.95,0.92,0.96,0.87,0.94,0.94,0.79,1.9,0.95,0.86,0.83,0.67,0.69,0.68,0.81,0.91,,,
2008,03,01580000,Littleton,MATH,133,,,0.95,0.89,0.97,0.89,0.82,0.85,1.59,0.76,0.82,0.9,0.92,0.86,0.86,0.8,0.95,1.38,0.96,0.95,0.76,0.95,0.83,0.95,1.49,0.91,0.92,0.83,0.91,0.61,0.77,1.14,0.94,0.93,0.95,0.73,1.33,,,,,,,,,,
2008,04,01580000,Littleton,ELA,116,7.28,6.87,0.91,0.84,0.84,0.91,0.78,0.95,0.84,1.99,0.91,0.91,0.91,0.72,0.92,0.94,0.72,0.84,1.97,0.89,0.95,0.81,0.93,0.9,0.94,0.91,0.9,1.95,0.78,0.84,0.93,0.84,0.83,0.87,0.94,0.84,2.24,0.93,0.95,0.81,0.86,0.92,,,,,
2008,04,01580000,Littleton,MATH,117,,,0.98,0.96,0.95,0.96,0.95,1,0.5,0.84,0.85,2.89,0.85,0.62,1.9,0.79,0.86,0.54,2.16,0.91,0.91,0.89,0.98,0.7,0.79,0.91,0.78,0.81,2.78,0.86,0.8,0.26,1.39,0.92,0.91,0.85,0.74,0.85,0.85,0.94,0.79,,,,,,
2008,05,01580000,Littleton,ELA,138,,,0.85,0.83,0.78,0.91,0.8,0.73,0.93,2.06,0.78,0.84,0.78,0.88,0.85,0.77,0.71,0.7,0.91,1.83,0.91,0.85,0.77,0.75,0.73,0.83,0.79,0.92,2.14,0.86,0.8,0.91,0.82,0.97,0.95,0.93,2.03,0.85,0.83,0.89,0.96,0.77,,,,,
2008,05,01580000,Littleton,MATH,138,,,0.93,0.88,0.87,0.98,0.81,0.82,0.86,0.53,0.83,2.65,0.7,0.72,3.07,0.83,0.58,0.74,2.2,0.9,0.92,0.83,0.85,0.62,0.57,0.72,0.7,0.81,2.22,0.81,0.89,0.4,2.43,0.71,0.58,0.57,0.77,0.71,0.72,0.83,0.72,,,,,,
2008,05,01580000,Littleton,SCI,138,,,0.95,0.83,0.83,0.75,0.71,0.81,0.9,0.89,0.68,0.78,0.64,0.72,0.49,0.91,0.44,0.61,0.92,2.93,1.51,0.91,0.7,0.95,0.75,0.59,0.46,0.93,0.7,0.93,0.75,0.63,0.91,0.64,0.84,0.93,0.83,0.91,3.05,2.13,2.75,,,,,,
2008,06,01580000,Littleton,ELA,124,,,0.8,0.92,0.98,0.85,0.86,0.82,0.85,2.7,0.75,0.86,0.87,0.88,0.8,0.77,0.88,0.86,0.77,2.16,0.52,0.88,0.83,0.84,0.86,0.85,0.82,0.86,2.12,0.93,0.85,0.67,0.91,0.66,0.83,0.92,2.35,0.82,0.91,0.89,0.86,0.88,,,,,
2008,06,01580000,Littleton,MATH,124,,,0.94,0.88,0.9,0.85,0.77,0.86,0.78,0.69,0.65,3.07,0.77,0.99,2.49,0.85,0.85,0.69,2.77,0.93,0.93,0.72,0.89,0.92,0.76,0.95,0.71,0.94,3.23,0.76,0.81,0.73,2.1,0.83,0.81,0.66,0.84,0.67,0.9,0.73,0.85,,,,,,
2008,07,01580000,Littleton,ELA,98,8.18,7.36,0.97,1,0.99,0.73,0.91,1,0.93,2.69,0.96,0.97,0.79,0.95,0.87,0.92,0.83,0.84,2.59,0.9,0.93,0.84,0.97,0.87,0.99,1,0.81,2.61,0.87,0.82,1,0.89,0.83,0.85,0.95,0.98,2.69,0.98,0.8,0.85,0.91,0.87,,,,,
2008,07,01580000,Littleton,MATH,98,,,0.91,0.97,0.72,0.78,0.85,0.85,0.79,0.88,3.44,0.9,0.53,0.9,0.89,0.73,0.94,0.65,0.66,0.81,0.85,0.91,0.89,3.08,0.95,0.9,0.84,0.68,0.9,2.73,3.48,0.71,0.92,0.74,0.76,0.86,0.95,0.76,0.81,0.86,2.51,,,,,,
2008,08,01580000,Littleton,ELA,133,,,0.86,0.78,0.97,0.88,0.71,0.93,0.88,0.86,2.43,0.88,0.87,0.9,0.66,0.89,0.71,0.91,0.89,0.95,2.38,0.9,0.89,0.66,0.77,0.76,0.84,0.83,0.71,1.82,0.97,0.89,0.93,0.87,0.85,0.77,0.92,2.25,0.82,0.92,0.74,0.78,,,,,
2008,08,01580000,Littleton,MATH,134,,,0.86,0.81,0.6,0.76,0.67,0.59,0.8,0.75,2.4,0.77,0.66,0.61,0.87,0.5,0.66,0.78,0.83,0.7,0.36,0.68,0.82,2.5,0.85,0.77,0.58,0.89,0.4,2.57,2.28,0.85,0.69,0.41,0.83,0.58,0.66,0.89,0.85,0.78,2.83,,,,,,
2008,08,01580000,Littleton,SCI,133,,,0.94,0.98,0.86,0.81,0.74,0.4,0.83,0.76,0.58,0.51,0.68,0.77,0.48,0.62,0.62,0.77,0.68,2.82,2.48,0.95,0.51,0.69,0.81,0.83,0.86,0.74,0.95,0.66,0.76,0.38,0.61,0.71,0.57,0.59,0.34,0.83,1.67,1.31,2.3,,,,,,
2008,10,01580000,Littleton,ELA,100,7.35,7.25,0.92,0.99,0.99,0.9,0.95,0.79,0.89,2.9,0.92,0.7,0.74,0.75,0.9,0.86,0.84,0.84,0.77,2.84,0.89,0.89,0.8,0.86,0.69,0.87,0.9,0.7,3.01,0.94,0.68,0.81,0.84,0.87,0.88,0.87,2.83,0.71,0.99,0.91,0.85,0.83,,,,,
2008,10,01580000,Littleton,MATH,100,,,0.78,0.89,0.83,0.66,0.73,0.77,0.8,0.67,0.84,0.7,0.78,0.8,0.66,0.79,0.92,0.76,2.65,0.79,0.73,2.48,2.65,0.83,0.95,0.85,0.97,0.69,0.75,0.74,0.72,0.58,3.37,0.43,0.91,0.64,0.65,0.82,0.7,0.79,0.84,0.82,2.8,3.33,,,
2008,HS,01580000,Littleton,BIO,111,,,0.91,0.81,0.67,0.62,0.74,0.56,0.95,0.71,0.43,0.86,0.62,1.5,0.82,0.77,0.89,0.74,0.73,0.86,0.84,0.92,0.61,0.96,2.9,0.77,0.68,0.93,0.56,0.9,0.95,0.84,0.77,2.7,0.6,0.81,0.74,0.73,0.77,0.55,0.64,0.95,0.77,0.55,0.9,2.23,2.75
2008,03,01590000,Longmeadow,ELA,219,,,0.71,0.83,0.89,0.89,0.95,0.88,0.9,0.85,0.84,0.94,0.78,0.97,0.85,0.95,0.83,0.83,0.75,0.97,0.92,0.83,1.72,0.72,0.78,0.86,0.94,0.97,0.98,0.91,0.94,0.93,0.98,0.92,0.85,1.87,0.95,0.84,0.79,0.77,0.67,0.76,0.69,0.88,,,
2008,03,01590000,Longmeadow,MATH,218,,,0.91,0.93,0.94,0.78,0.85,0.78,1.67,0.78,0.91,0.83,0.85,0.84,0.86,0.85,0.94,1.01,0.95,0.93,0.9,0.98,0.93,0.96,1.4,0.91,0.89,0.84,0.94,0.76,0.76,1.03,0.9,0.97,0.96,0.71,1.44,,,,,,,,,,
2008,04,01590000,Longmeadow,ELA,258,7.32,7,0.93,0.81,0.86,0.91,0.82,0.94,0.9,1.98,0.93,0.91,0.86,0.83,0.89,0.91,0.76,0.8,2.03,0.94,0.95,0.8,0.92,0.88,0.91,0.91,0.88,2.01,0.83,0.78,0.95,0.87,0.88,0.86,0.94,0.88,1.93,0.96,0.96,0.83,0.86,0.94,,,,,
2008,04,01590000,Longmeadow,MATH,258,,,0.99,0.93,0.95,0.95,0.95,0.97,0.69,0.86,0.82,2.87,0.91,0.42,2.15,0.74,0.86,0.59,2.09,0.96,0.82,0.91,0.91,0.74,0.71,0.92,0.9,0.86,2.72,0.78,0.71,0.43,2.64,0.92,0.95,0.88,0.74,0.88,0.76,0.94,0.83,,,,,,
2008,05,01590000,Longmeadow,ELA,247,,,0.86,0.88,0.9,0.9,0.9,0.84,0.95,2.1,0.81,0.83,0.86,0.84,0.91,0.79,0.72,0.83,0.91,1.85,0.89,0.83,0.79,0.79,0.86,0.89,0.83,0.87,2.08,0.86,0.87,0.92,0.83,0.95,0.96,0.95,2.09,0.83,0.86,0.91,0.96,0.81,,,,,
2008,05,01590000,Longmeadow,MATH,251,,,0.95,0.87,0.93,0.93,0.86,0.74,0.88,0.64,0.94,2.66,0.75,0.79,3.05,0.79,0.67,0.84,2.19,0.97,0.93,0.88,0.81,0.7,0.75,0.75,0.87,0.77,1.97,0.86,0.91,0.61,2.49,0.64,0.27,0.55,0.77,0.73,0.8,0.82,0.66,,,,,,
2008,05,01590000,Longmeadow,SCI,250,,,0.94,0.81,0.89,0.89,0.82,0.94,0.93,0.95,0.8,0.76,0.82,0.78,0.61,0.9,0.47,0.71,0.93,2.67,1.49,0.89,0.86,0.96,0.72,0.7,0.66,0.92,0.64,0.85,0.81,0.67,0.92,0.6,0.92,0.94,0.84,0.95,3.16,2.14,2.97,,,,,,
2008,06,01590000,Longmeadow,ELA,226,,,0.92,0.9,1,0.91,0.92,0.88,0.85,2.72,0.89,0.88,0.93,0.85,0.8,0.79,0.87,0.91,0.88,2.3,0.57,0.92,0.89,0.87,0.84,0.82,0.86,0.86,2.13,0.9,0.86,0.74,0.96,0.81,0.83,0.92,2.54,0.91,0.97,0.92,0.89,0.94,,,,,
2008,06,01590000,Longmeadow,MATH,227,,,0.99,0.97,0.91,0.95,0.91,0.94,0.84,0.74,0.67,3.41,0.92,0.96,2.92,0.97,0.94,0.87,3.04,0.96,0.95,0.91,0.87,0.85,0.85,0.94,0.89,0.81,3.4,0.78,0.79,0.7,2.44,0.86,0.84,0.89,0.84,0.69,0.92,0.78,0.94,,,,,,
2008,07,01590000,Longmeadow,ELA,265,7.48,7.04,0.96,0.98,0.94,0.78,0.92,1,0.96,2.33,0.95,0.98,0.77,0.94,0.92,0.85,0.86,0.87,2.33,0.86,0.88,0.87,0.95,0.83,0.94,0.97,0.82,2.33,0.82,0.82,0.96,0.91,0.82,0.88,0.94,0.97,2.68,0.92,0.77,0.9,0.95,0.88,,,,,
2008,07,01590000,Longmeadow,MATH,265,,,0.93,0.98,0.68,0.78,0.79,0.77,0.62,0.92,3.05,0.94,0.49,0.93,0.96,0.66,0.9,0.71,0.71,0.8,0.86,0.82,0.86,2.94,0.95,0.75,0.83,0.7,0.88,2.66,3.52,0.77,0.84,0.77,0.67,0.93,0.92,0.72,0.63,0.88,2.95,,,,,,
2008,08,01590000,Longmeadow,ELA,266,,,0.94,0.83,0.95,0.89,0.82,0.96,0.91,0.83,2.77,0.91,0.92,0.96,0.68,0.93,0.82,0.93,0.86,0.94,2.82,0.94,0.88,0.77,0.82,0.78,0.89,0.82,0.82,2.6,0.98,0.94,0.95,0.79,0.83,0.75,0.94,2.73,0.83,0.92,0.82,0.76,,,,,
2008,08,01590000,Longmeadow,MATH,265,,,0.95,0.83,0.64,0.85,0.85,0.75,0.88,0.74,2.56,0.91,0.71,0.58,0.86,0.55,0.74,0.82,0.8,0.82,0.56,0.68,0.93,2.9,0.92,0.84,0.64,0.91,0.56,2.67,2.63,0.92,0.75,0.6,0.93,0.78,0.82,0.91,0.92,0.81,3.08,,,,,,
2008,08,01590000,Longmeadow,SCI,264,,,0.96,0.95,0.88,0.8,0.91,0.48,0.86,0.76,0.84,0.61,0.7,0.8,0.58,0.75,0.79,0.8,0.78,2.99,2.74,0.96,0.52,0.72,0.87,0.86,0.86,0.8,0.95,0.82,0.73,0.45,0.78,0.77,0.86,0.83,0.36,0.7,2.29,2.8,2.95,,,,,,
2008,10,01590000,Longmeadow,ELA,257,7.42,7.23,0.95,0.94,1,0.92,0.96,0.75,0.88,2.8,0.95,0.79,0.82,0.63,0.84,0.85,0.89,0.83,0.79,2.63,0.93,0.92,0.81,0.83,0.72,0.86,0.91,0.72,2.73,0.97,0.66,0.84,0.81,0.83,0.82,0.87,2.7,0.76,0.97,0.85,0.79,0.8,,,,,
2008,10,01590000,Longmeadow,MATH,259,,,0.88,0.85,0.78,0.59,0.8,0.7,0.79,0.69,0.85,0.69,0.78,0.71,0.75,0.78,0.81,0.73,2.48,0.73,0.78,2.69,2.83,0.78,0.87,0.78,0.95,0.66,0.72,0.61,0.76,0.69,3.39,0.46,0.86,0.64,0.75,0.69,0.69,0.81,0.9,0.76,2.91,3.29,,,
2008,HS,01590000,Longmeadow,BIO,263,,,0.88,0.82,0.59,0.54,0.81,0.69,0.87,0.7,0.58,0.79,0.57,1.21,0.76,0.63,0.87,0.82,0.68,0.81,0.65,0.9,0.59,0.91,2.75,0.87,0.54,0.93,0.33,0.86,0.92,0.79,0.71,2.84,0.68,0.81,0.78,0.73,0.83,0.56,0.66,0.8,0.78,0.54,0.96,2.1,2.62
2008,03,01600000,Lowell,ELA,952,,,0.52,0.68,0.7,0.58,0.75,0.72,0.64,0.65,0.53,0.75,0.48,0.81,0.66,0.79,0.6,0.53,0.53,0.82,0.78,0.66,1.29,0.56,0.65,0.7,0.79,0.83,0.86,0.76,0.77,0.71,0.87,0.77,0.56,1.58,0.85,0.64,0.57,0.61,0.5,0.49,0.45,0.67,,,
2008,03,01600000,Lowell,MATH,961,,,0.81,0.71,0.84,0.62,0.68,0.55,1.23,0.6,0.62,0.63,0.64,0.62,0.69,0.63,0.81,0.62,0.86,0.82,0.52,0.81,0.77,0.75,1.2,0.68,0.71,0.7,0.7,0.31,0.49,0.71,0.77,0.83,0.82,0.36,1.04,,,,,,,,,,
2008,04,01600000,Lowell,ELA,997,6.2,6.05,0.74,0.67,0.56,0.71,0.67,0.75,0.75,1.47,0.84,0.73,0.75,0.57,0.71,0.7,0.65,0.6,1.38,0.83,0.81,0.66,0.74,0.66,0.66,0.7,0.78,1.55,0.62,0.55,0.74,0.7,0.65,0.71,0.77,0.71,1.8,0.8,0.82,0.64,0.7,0.74,,,,,
2008,04,01600000,Lowell,MATH,1001,,,0.88,0.75,0.8,0.87,0.69,0.9,0.54,0.64,0.71,2.08,0.74,0.24,1.04,0.46,0.71,0.46,1.57,0.84,0.71,0.72,0.88,0.52,0.42,0.77,0.74,0.7,1.63,0.5,0.64,0.11,2.32,0.8,0.83,0.5,0.43,0.64,0.57,0.71,0.72,,,,,,
2008,05,01600000,Lowell,ELA,965,,,0.67,0.77,0.71,0.61,0.61,0.55,0.8,1.65,0.49,0.63,0.62,0.71,0.68,0.6,0.49,0.48,0.82,1.45,0.85,0.75,0.54,0.49,0.61,0.71,0.58,0.63,1.62,0.61,0.64,0.74,0.62,0.85,0.81,0.71,1.85,0.7,0.6,0.72,0.81,0.56,,,,,
2008,05,01600000,Lowell,MATH,965,,,0.83,0.77,0.87,0.63,0.61,0.67,0.59,0.42,0.63,1.57,0.45,0.6,2.62,0.66,0.38,0.58,1.75,0.79,0.79,0.79,0.5,0.52,0.43,0.54,0.53,0.55,1.29,0.64,0.74,0.39,1.6,0.58,0.28,0.32,0.57,0.49,0.58,0.54,0.61,,,,,,
2008,05,01600000,Lowell,SCI,967,,,0.86,0.68,0.62,0.6,0.62,0.6,0.62,0.8,0.39,0.61,0.53,0.4,0.46,0.76,0.22,0.47,0.83,1.95,0.32,0.79,0.62,0.81,0.54,0.47,0.43,0.74,0.45,0.73,0.69,0.41,0.73,0.36,0.67,0.79,0.68,0.74,2.02,1.33,2.11,,,,,,
2008,06,01600000,Lowell,ELA,1065,,,0.63,0.74,0.9,0.69,0.65,0.75,0.67,2.25,0.69,0.65,0.77,0.72,0.67,0.62,0.67,0.64,0.64,1.94,0.28,0.67,0.69,0.65,0.74,0.62,0.58,0.66,1.67,0.77,0.73,0.66,0.78,0.54,0.72,0.77,2.05,0.67,0.84,0.62,0.67,0.7,,,,,
2008,06,01600000,Lowell,MATH,1065,,,0.86,0.68,0.71,0.66,0.69,0.74,0.63,0.53,0.42,2.61,0.71,0.72,1.85,0.75,0.72,0.6,1.97,0.83,0.74,0.69,0.77,0.74,0.63,0.78,0.64,0.63,2.57,0.49,0.6,0.43,1.34,0.66,0.6,0.61,0.71,0.42,0.73,0.49,0.77,,,,,,
2008,07,01600000,Lowell,ELA,1066,6.63,6.31,0.76,0.85,0.88,0.57,0.6,0.9,0.75,1.87,0.86,0.88,0.58,0.77,0.64,0.62,0.56,0.64,1.73,0.74,0.68,0.63,0.81,0.67,0.84,0.89,0.53,1.7,0.54,0.55,0.82,0.65,0.57,0.69,0.84,0.89,1.88,0.8,0.67,0.67,0.73,0.6,,,,,
2008,07,01600000,Lowell,MATH,1073,,,0.79,0.8,0.47,0.39,0.62,0.59,0.46,0.71,2.73,0.65,0.31,0.74,0.75,0.45,0.65,0.57,0.61,0.59,0.6,0.59,0.6,1.9,0.77,0.78,0.48,0.51,0.6,1.28,2.38,0.56,0.67,0.49,0.45,0.62,0.81,0.57,0.46,0.64,1.58,,,,,,
2008,08,01600000,Lowell,ELA,1054,,,0.71,0.69,0.82,0.79,0.7,0.77,0.78,0.73,2.24,0.74,0.81,0.79,0.42,0.78,0.59,0.8,0.74,0.73,2.12,0.79,0.73,0.35,0.57,0.5,0.69,0.69,0.63,1.85,0.88,0.66,0.77,0.6,0.52,0.52,0.73,2.04,0.64,0.73,0.58,0.61,,,,,
2008,08,01600000,Lowell,MATH,1053,,,0.8,0.76,0.34,0.73,0.55,0.46,0.68,0.38,1.78,0.62,0.49,0.43,0.72,0.41,0.55,0.58,0.62,0.37,0.26,0.36,0.64,1.75,0.83,0.56,0.39,0.75,0.3,2.08,1.25,0.79,0.54,0.39,0.69,0.56,0.55,0.68,0.67,0.53,2.07,,,,,,
2008,08,01600000,Lowell,SCI,1057,,,0.81,0.79,0.86,0.55,0.54,0.38,0.58,0.48,0.49,0.52,0.55,0.74,0.31,0.52,0.45,0.33,0.42,1.78,1.31,0.8,0.35,0.44,0.45,0.71,0.72,0.63,0.88,0.49,0.55,0.22,0.4,0.61,0.45,0.36,0.18,0.51,1.1,1.29,1.81,,,,,,
2008,10,01600000,Lowell,ELA,746,6.49,6.5,0.84,0.86,0.96,0.8,0.88,0.56,0.68,2.23,0.85,0.64,0.64,0.48,0.69,0.72,0.78,0.64,0.59,2.19,0.75,0.82,0.61,0.65,0.56,0.73,0.78,0.5,2.24,0.85,0.41,0.71,0.69,0.61,0.68,0.71,2.26,0.55,0.89,0.75,0.68,0.66,,,,,
2008,10,01600000,Lowell,MATH,733,,,0.84,0.66,0.6,0.54,0.71,0.59,0.61,0.51,0.51,0.55,0.69,0.57,0.53,0.55,0.65,0.53,1.54,0.56,0.64,1.87,2.18,0.66,0.66,0.66,0.9,0.51,0.45,0.53,0.49,0.54,2.68,0.31,0.64,0.41,0.49,0.53,0.49,0.59,0.77,0.61,2.03,2.4,,,
2008,HS,01600000,Lowell,BIO,286,,,0.71,0.29,0.34,0.12,0.43,0.36,0.4,0.27,0.23,0.33,0.21,0.27,0.48,0.38,0.41,0.45,0.32,0.6,0.4,0.55,0.34,0.57,0.97,0.58,0.35,0.54,0.24,0.56,0.43,0.34,0.54,0.63,0.16,0.48,0.41,0.49,0.57,0.17,0.23,0.36,0.42,0.18,0.53,0.42,0.76
2008,HS,01600000,Lowell,CHE,17,,,0.47,0.29,0.65,0.71,0.41,0.53,0.35,0.76,0.65,0.35,0.59,0.82,0.71,0.24,0.35,0.35,0.94,0.71,0.35,0.41,0.12,0.18,1.82,0.53,0.59,0.35,0.82,0.35,0.47,0.41,0.35,1.18,0.35,0.24,0.29,0.47,0.53,0.41,0.88,0.65,0.24,0.65,0.41,1.24,1.35
2008,HS,01600000,Lowell,PHY,636,,,0.75,0.72,0.69,0.47,0.58,0.49,0.62,0.8,0.28,0.5,0.17,2.18,0.51,0.69,0.64,0.68,0.6,0.32,0.31,0.58,0.63,0.42,1.57,0.76,0.22,0.7,0.55,0.47,0.57,0.66,0.79,1.49,0.68,0.44,0.42,0.51,0.42,0.61,0.42,0.29,0.43,0.26,0.82,2.45,1.92
