FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ARH_SCH_PERCENTILE,ARH_SCH_TYPE,ARH_LEVEL,ARH_LEVEL_REASON_PERF,CUMPPI_ALL,CUMPPI_HN
2012,02740000,Somerville,02740505,"Somerville High",18,"High School","Level 3","Among lowest performing 20% of schools",74,72
2012,02740000,Somerville,02740510,"Full Circle High School",,"High School","Insufficient data","Insufficient data",,
2012,02750000,Southampton,02750005,"William E Norris",44,"Elementary School","Level 2","Not meeting gap narrowing goals",70,81
2012,02760000,Southborough,02760008,"Mary E Finn School",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02760000,Southborough,02760020,"Margaret A Neary",68,"Elementary School","Level 2","Not meeting gap narrowing goals",75,70
2012,02760000,Southborough,02760050,"Albert S. Woodward Memorial School",,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2012,02760000,Southborough,02760305,"P Brent Trottier",71,"Middle School","Level 2","Not meeting gap narrowing goals",68,58
2012,02770000,Southbridge,02770005,"Charlton Street",,"Elementary School","Level 2","Not meeting gap narrowing goals",50,48
2012,02770000,Southbridge,02770010,"Eastford Road",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02770000,Southbridge,02770020,"West Street",8,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",44,48
2012,02770000,Southbridge,02770305,"Mary E Wells Jr High",7,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",46,44
2012,02770000,Southbridge,02770505,"Southbridge High",28,"High School","Level 1","Meeting gap narrowing goals",82,79
2012,02780000,"South Hadley",02780015,"Plains Elementary",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02780000,"South Hadley",02780020,Mosier,62,"Elementary School","Level 2","Not meeting gap narrowing goals",81,63
2012,02780000,"South Hadley",02780305,"Michael E. Smith Middle School",31,"Middle School","Level 2","Not meeting gap narrowing goals",57,64
2012,02780000,"South Hadley",02780505,"South Hadley High",51,"High School","Level 1","Meeting gap narrowing goals",91,90
2012,02810000,Springfield,02810005,"Springfield Public Day Elementary School",,"Elementary School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810010,"Boland School",11,"Elementary School","Level 3","Among lowest performing 20% of schools",75,79
2012,02810000,Springfield,02810015,"Thomas M Balliet",3,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",31,27
2012,02810000,Springfield,02810020,"Samuel Bowles",13,"Elementary School","Level 3","Among lowest performing 20% of schools",69,63
2012,02810000,Springfield,02810023,"Milton Bradley School",2,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",38,36
2012,02810000,Springfield,02810025,Brightwood,1,"Elementary School","Level 4","Among lowest achieving and least improving schools",53,52
2012,02810000,Springfield,02810030,"Elias Brookings",3,"Elementary School","Level 4","Among lowest achieving and least improving schools",86,89
2012,02810000,Springfield,02810035,"Daniel B Brunton",21,"Elementary School","Level 2","Not meeting gap narrowing goals",65,70
2012,02810000,Springfield,02810045,"William N. DeBerry",1,"Elementary School","Level 4","Among lowest achieving and least improving schools",46,46
2012,02810000,Springfield,02810050,"Hiram L Dorman",5,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",35,43
2012,02810000,Springfield,02810055,"Rebecca M Johnson",10,"Elementary School","Level 3","Among lowest performing 20% of schools",78,83
2012,02810000,Springfield,02810060,"Margaret C Ells",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810065,Glenwood,19,"Elementary School","Level 3","Among lowest performing 20% of schools",58,49
2012,02810000,Springfield,02810068,"Glickman Elementary",12,"Elementary School","Level 3","Among lowest performing 20% of schools",52,55
2012,02810000,Springfield,02810075,"Frank H Freedman",18,"Elementary School","Level 3","Among lowest performing 20% of schools",57,57
2012,02810000,Springfield,02810080,"Frederick Harris",28,"Elementary School","Level 3","Very low MCAS participation (Less than 90%)",60,60
2012,02810000,Springfield,02810085,"Homer Street",9,"Elementary School","Level 4","Among lowest achieving and least improving schools",83,83
2012,02810000,Springfield,02810095,"Alfred G Zanetti",58,"Elementary-Middle School","Level 4","Among lowest achieving and least improving schools",100,100
2012,02810000,Springfield,02810100,"Indian Orchard Elementary",3,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",25,20
2012,02810000,Springfield,02810110,"Kensington Avenue",19,"Elementary School","Level 3","Among lowest performing 20% of schools",70,74
2012,02810000,Springfield,02810115,Liberty,13,"Elementary School","Level 3","Among lowest performing 20% of schools",55,53
2012,02810000,Springfield,02810120,Lincoln,24,"Elementary School","Level 1","Meeting gap narrowing goals",78,76
2012,02810000,Springfield,02810125,"Dryden Memorial",57,"Elementary School","Level 1","Meeting gap narrowing goals",78,76
2012,02810000,Springfield,02810140,"Mary M Lynch",25,"Elementary School","Level 2","Not meeting gap narrowing goals",60,58
2012,02810000,Springfield,02810145,"Mary O Pottenger",18,"Elementary School","Level 3","Among lowest performing 20% of schools",64,69
2012,02810000,Springfield,02810155,"Mary M Walsh",17,"Elementary School","Level 3","Among lowest performing 20% of schools",72,72
2012,02810000,Springfield,02810160,"Sumner Avenue",11,"Elementary School","Level 3","Among lowest performing 20% of schools",75,78
2012,02810000,Springfield,02810165,"Arthur T Talmadge",58,"Elementary School","Level 2","Not meeting gap narrowing goals",53,77
2012,02810000,Springfield,02810175,"Alice B Beal Elementary",42,"Elementary School","Level 2","Not meeting gap narrowing goals",68,78
2012,02810000,Springfield,02810180,Warner,27,"Elementary School","Level 2","Not meeting gap narrowing goals",43,45
2012,02810000,Springfield,02810185,Washington,14,"Elementary School","Level 3","Among lowest performing 20% of schools",48,54
2012,02810000,Springfield,02810190,"White Street",3,"Elementary School","Level 4","Among lowest achieving and least improving schools",54,54
2012,02810000,Springfield,02810195,Gerena,4,"Elementary School","Level 4","Among lowest achieving and least improving schools",81,79
2012,02810000,Springfield,02810205,"The Springfield Renaissance School",18,"Middle-High School or K-12","Level 3","Among lowest performing 20% of schools",67,67
2012,02810000,Springfield,02810310,"Chestnut Street Middle",2,"Middle School","Level 4","Among lowest achieving and least improving schools",33,38
2012,02810000,Springfield,02810320,"John J Duggan Middle",3,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",58,60
2012,02810000,Springfield,02810325,"Forest Park Middle",4,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",44,42
2012,02810000,Springfield,02810328,"John F Kennedy Middle",1,"Middle School","Level 4","Among lowest achieving and least improving schools",35,34
2012,02810000,Springfield,02810330,"M Marcus Kiley Middle",1,"Middle School","Level 4","Among lowest achieving and least improving schools",49,43
2012,02810000,Springfield,02810340,"Van Sickle Middle School",2,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",40,36
2012,02810000,Springfield,02810345,"Springfield Public Day Middle School",,"Middle School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810350,"STEM Middle Academy",7,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",44,46
2012,02810000,Springfield,02810355,"South End Middle School",,"Middle School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810360,"Balliet Middle School",,"Middle School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810500,"Springfield Central High",5,"High School","Level 3","Among lowest performing 20% of schools and subgroups",67,73
2012,02810000,Springfield,02810510,"High School Of Commerce",1,"High School","Level 4","Among lowest achieving and least improving schools",35,36
2012,02810000,Springfield,02810530,"High School/Science-Tech",2,"High School","Level 3","Among lowest performing 20% of schools and subgroups",46,48
2012,02810000,Springfield,02810550,"Springfield Public Day High School",,"High School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810560,"Liberty Preparatory Academy",,"High School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810565,"Early College High School",,"High School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810570,"Springfield High School",,"High School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810575,"Gateway to College",,"High School","Insufficient data","Insufficient data",,
2012,02810000,Springfield,02810620,"Putnam Vocational Technical High School",7,"High School","Level 3","Among lowest performing 20% of schools and subgroups",75,74
2012,02840000,Stoneham,02840003,Central,47,"Elementary School","Level 1","Meeting gap narrowing goals",80,83
2012,02840000,Stoneham,02840005,"Colonial Park",73,"Elementary School","Level 1","Meeting gap narrowing goals",91,
2012,02840000,Stoneham,02840025,"Robin Hood",83,"Elementary School","Level 2","Not meeting gap narrowing goals",87,68
2012,02840000,Stoneham,02840030,South,53,"Elementary School","Level 2","Not meeting gap narrowing goals",64,73
2012,02840000,Stoneham,02840405,"Stoneham Middle School",60,"Middle School","Level 1","Meeting gap narrowing goals",86,91
2012,02840000,Stoneham,02840505,"Stoneham High",74,"High School","Level 1","Meeting gap narrowing goals",92,76
2012,02850000,Stoughton,02850010,"Helen Hansen Elementary",53,"Elementary School","Level 1","Meeting gap narrowing goals",76,79
2012,02850000,Stoughton,02850012,"Edwin A Jones Early Childhood Center",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02850000,Stoughton,02850014,"Joseph R Dawe Jr Elementary",54,"Elementary School","Level 2","Not meeting gap narrowing goals",73,66
2012,02850000,Stoughton,02850015,"South Elementary",50,"Elementary School","Level 2","Not meeting gap narrowing goals",82,74
2012,02850000,Stoughton,02850020,"West Elementary",16,"Elementary School","Level 3","Among lowest performing 20% of schools",70,72
2012,02850000,Stoughton,02850025,"Joseph H Gibbons",40,"Elementary School","Level 2","Not meeting gap narrowing goals",64,33
2012,02850000,Stoughton,02850405,"O'Donnell Middle School",55,"Middle School","Level 2","Not meeting gap narrowing goals",65,58
2012,02850000,Stoughton,02850505,"Stoughton High",43,"High School","Level 2","Not meeting gap narrowing goals",90,70
2012,02870000,Sturbridge,02870005,"Burgess Elementary",76,"Elementary School","Level 2","Not meeting gap narrowing goals",88,69
2012,02880000,Sudbury,02880010,"Josiah Haynes",97,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2012,02880000,Sudbury,02880015,"Israel Loring School",95,"Elementary School","Level 2","Not meeting gap narrowing goals",100,66
2012,02880000,Sudbury,02880025,"General John Nixon Elementary",99,"Elementary School","Level 1","Meeting gap narrowing goals",100,91
2012,02880000,Sudbury,02880030,"Peter Noyes",97,"Elementary School","Level 1","Meeting gap narrowing goals",100,96
2012,02880000,Sudbury,02880305,"Ephraim Curtis Middle",92,"Middle School","Level 2","Not meeting gap narrowing goals",96,66
2012,02890000,Sunderland,02890005,"Sunderland Elementary",78,"Elementary School","Level 1","Meeting gap narrowing goals",93,100
2012,02900000,Sutton,02900003,"Sutton Early Learning",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02900000,Sutton,02900005,"Sutton Elementary",50,"Elementary School","Level 2","Not meeting gap narrowing goals",80,68
2012,02900000,Sutton,02900305,"Sutton Middle School",68,"Middle School","Level 2","Not meeting gap narrowing goals",63,73
2012,02900000,Sutton,02900510,"Sutton High School",79,"High School","Level 1","Meeting gap narrowing goals",85,
2012,02910000,Swampscott,02910005,Clarke,78,"Elementary School","Level 1","Meeting gap narrowing goals",96,
2012,02910000,Swampscott,02910010,Hadley,81,"Elementary School","Level 1","Meeting gap narrowing goals",83,
2012,02910000,Swampscott,02910020,Stanley,71,"Elementary School","Level 2","Not meeting gap narrowing goals",65,
2012,02910000,Swampscott,02910305,"Swampscott Middle",74,"Middle School","Level 1","Meeting gap narrowing goals",82,85
2012,02910000,Swampscott,02910505,"Swampscott High",83,"High School","Level 1","Meeting gap narrowing goals",100,98
2012,02920000,Swansea,02920006,"Elizabeth S Brown",41,"Elementary School","Level 2","Not meeting gap narrowing goals",72,73
2012,02920000,Swansea,02920015,Gardner,,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02920000,Swansea,02920017,"Mark G Hoyle Elementary",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02920000,Swansea,02920020,"Joseph G Luther",59,"Elementary School","Level 1","Meeting gap narrowing goals",77,83
2012,02920000,Swansea,02920305,"Joseph Case Jr High",47,"Middle School","Level 2","Not meeting gap narrowing goals",76,63
2012,02920000,Swansea,02920505,"Joseph Case High",56,"High School","Level 1","Meeting gap narrowing goals",87,
2012,02930000,Taunton,02930005,"Caleb Barnum",,"Early Elementary School","Insufficient data","Insufficient data",,
2012,02930000,Taunton,02930007,"Edmund Hatch Bennett",27,"Elementary School","Level 2","Not meeting gap narrowing goals",71,58
2012,02930000,Taunton,02930008,"Joseph C Chamberlain",75,"Elementary School","Level 2","Not meeting gap narrowing goals",69,50
2012,02930000,Taunton,02930010,"East Taunton Elementary",69,"Elementary School","Level 2","Not meeting gap narrowing goals",67,80
2012,02930000,Taunton,02930015,"Mulcahey Elementary School",,"Elementary School","Insufficient data","Insufficient data",,
2012,02930000,Taunton,02930027,"Elizabeth Pole",28,"Elementary School","Level 2","Not meeting gap narrowing goals",50,44
2012,02930000,Taunton,02930035,Hopewell,54,"Elementary School","Level 2","Not meeting gap narrowing goals",58,62
2012,02930000,Taunton,02930042,"Joseph H Martin",42,"Middle School","Level 2","Not meeting gap narrowing goals",47,55
2012,02930000,Taunton,02930056,"Edward F Leddy",19,"Elementary School","Level 3","Among lowest performing 20% of schools",68,
2012,02930000,Taunton,02930057,"H H Galligan",70,"Elementary School","Level 2","Not meeting gap narrowing goals",83,65
