FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ESTATUS,MSTATUS,EAAYP,ESAYP,MAAYP,MSAYP,MPRFCPI,EPRFCPI,MIMPCPI,EIMPCPI,CHOICE,SES
2007,02070000,Newton,02070070,Lincoln-Eliot,,,Yes,Yes,Yes,No,83.3,88.7,-2.8,3.7,No,No
2007,02070000,Newton,02070075,"Horace Mann",,,Yes,Yes,Yes,Yes,93.4,91.9,8.8,6.7,No,No
2007,02070000,Newton,02070080,Mason-Rice,,,Yes,Yes,Yes,Yes,94.6,94.5,4.5,-0.2,No,No
2007,02070000,Newton,02070100,Peirce,,,Yes,Yes,Yes,Yes,94.5,93.4,3.3,-1.1,No,No
2007,02070000,Newton,02070105,"Memorial Spaulding",,,Yes,Yes,Yes,Yes,91.1,90.6,2.1,1.4,No,No
2007,02070000,Newton,02070115,Underwood,,,Yes,Yes,Yes,Yes,94.3,97,3.2,2.9,No,No
2007,02070000,Newton,02070120,"John Ward",,,Yes,Yes,Yes,Yes,97.7,97.5,3.8,2.5,No,No
2007,02070000,Newton,02070125,Williams,,,Yes,Yes,Yes,Yes,89.3,90.3,0.6,-2.1,No,No
2007,02070000,Newton,02070130,Zervas,,,Yes,Yes,Yes,Yes,92.2,92.1,0.7,-3.5,No,No
2007,02070000,Newton,02070305,"Bigelow Middle",,,Yes,Yes,Yes,No,86.5,95.7,0.4,2,No,No
2007,02070000,Newton,02070310,"Charles E Brown Middle",,,Yes,No,Yes,Yes,90.2,97,3.6,1.6,No,No
2007,02070000,Newton,02070315,"F A Day Middle",,"Improvement Year 2 - Subgroups",Yes,No,Yes,No,85.8,94.4,0.6,-0.4,No,No
2007,02070000,Newton,02070320,"Oak Hill Middle",,,Yes,No,Yes,Yes,86.9,93.2,1.1,-2.3,No,No
2007,02070000,Newton,02070505,"Newton North High",,,Yes,No,Yes,Yes,94.5,94.9,0.3,0,No,No
2007,02070000,Newton,02070510,"Newton South High",,,Yes,No,Yes,Yes,95.6,96.6,0.1,1.2,No,No
2007,02080000,Norfolk,02080005,Freeman-Centennial,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,89.4,94,4.1,2,,
2007,02080000,Norfolk,02080015,"H Olive Day",,,Yes,Yes,Yes,Yes,90.6,92.5,0.4,1.7,,
2007,02090000,"North Adams",02090008,"J S Sullivan",,,Yes,Yes,Yes,Yes,76.4,76.7,12.5,-1.6,No,No
2007,02090000,"North Adams",02090015,Greylock,,,No,No,Yes,Yes,83.4,83.2,0.8,-0.5,No,No
2007,02090000,"North Adams",02090035,Brayton,,,Yes,Yes,Yes,Yes,73.8,77.3,6.6,1.4,No,No
2007,02090000,"North Adams",02090305,"Silvio O Conte Middle","Improvement Year 1","Restructuring Year 1",Yes,Yes,Yes,Yes,63.9,79.4,12.4,4.5,No,No
2007,02090000,"North Adams",02090505,"Drury High",,,Yes,Yes,No,Yes,74.8,85.5,-1.1,1.3,No,No
2007,02100000,Northampton,02100005,"Bridge Street","Improvement Year 1",,Yes,No,Yes,Yes,68.7,82.1,11.8,2.2,No,No
2007,02100000,Northampton,02100020,"Jackson Street",,,Yes,Yes,Yes,Yes,73.4,83.4,3.4,1.9,No,No
2007,02100000,Northampton,02100025,Leeds,,,Yes,Yes,No,No,67.6,85.1,-5.4,3.8,No,No
2007,02100000,Northampton,02100029,"R. K. Finn Ryan Road",,,Yes,No,Yes,Yes,78.3,85.9,5.9,4.2,No,No
2007,02100000,Northampton,02100410,"John F Kennedy Middle School","Improvement Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,Yes,Yes,No,68.2,89.5,1.7,1.7,Yes,Yes
2007,02100000,Northampton,02100505,"Northampton High",,,Yes,Yes,Yes,Yes,91.2,94.6,-2.1,0.1,No,No
2007,02110000,"North Andover",02110001,Atkinson,,,Yes,Yes,Yes,Yes,80.8,86.9,2.2,-3,No,No
2007,02110000,"North Andover",02110010,Franklin,,,Yes,Yes,Yes,Yes,89.6,92.7,1.7,-0.3,No,No
2007,02110000,"North Andover",02110015,Kittredge,,,Yes,Yes,Yes,Yes,92.1,92.9,2.9,0.9,No,No
2007,02110000,"North Andover",02110018,"Annie L Sargent School",,,Yes,Yes,Yes,Yes,83.3,90.5,-0.4,-0.8,No,No
2007,02110000,"North Andover",02110020,Thomson,,,No,No,Yes,Yes,75.9,83.7,2.6,-0.1,No,No
2007,02110000,"North Andover",02110305,"North Andover Middle","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",Yes,No,Yes,No,85.2,94,4.3,0.2,No,No
2007,02110000,"North Andover",02110505,"North Andover High",,,Yes,Yes,Yes,Yes,93.9,95.4,5.3,2.8,No,No
2007,02120000,"North Attleborough",02120005,"Allen Avenue",,,Yes,Yes,Yes,Yes,89.4,92.8,6.7,5.3,No,No
2007,02120000,"North Attleborough",02120007,"Amvet Boulevard",,,Yes,Yes,Yes,Yes,87.2,92.9,5.4,2.5,No,No
2007,02120000,"North Attleborough",02120010,Falls,,,Yes,Yes,Yes,Yes,88.1,91.6,-0.9,-1.8,No,No
2007,02120000,"North Attleborough",02120013,"Joseph W Martin Jr Elem","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,90.9,96,4.9,3.8,No,No
2007,02120000,"North Attleborough",02120015,"Roosevelt Avenue",,,Yes,Yes,Yes,Yes,88.5,92.9,1.7,-0.4,No,No
2007,02120000,"North Attleborough",02120030,Community,,,No,No,Yes,Yes,82.9,84.8,4.7,-4.7,No,No
2007,02120000,"North Attleborough",02120305,"North Attleborough Middle",,"Corrective Action - Subgroups",Yes,Yes,Yes,Yes,82.5,94.4,5.2,1.3,No,No
2007,02120000,"North Attleborough",02120505,"North Attleboro High",,,Yes,Yes,Yes,Yes,91.3,93.7,-0.3,-1.2,No,No
2007,02130000,Northborough,02130003,"Lincoln Street",,,Yes,Yes,Yes,Yes,83.1,89.4,2.1,1.7,No,No
2007,02130000,Northborough,02130014,"Marguerite E Peaslee",,,Yes,Yes,Yes,Yes,81.8,93,1.9,2.3,No,No
2007,02130000,Northborough,02130015,"Fannie E Proctor",,,Yes,Yes,Yes,Yes,88.4,94.4,6.4,4.8,No,No
2007,02130000,Northborough,02130020,"Marion E Zeh",,,Yes,Yes,Yes,Yes,89.9,91,3,-2,No,No
2007,02130000,Northborough,02130305,"Robert E. Melican Middle School",,,Yes,No,Yes,No,85.3,95.9,2.8,0.5,No,No
2007,02140000,Northbridge,02140001,"W Edward Balmer",,,No,No,Yes,No,86.3,87.7,5.5,3.5,No,No
2007,02140000,Northbridge,02140020,"Northbridge Elementary",,,No,No,Yes,No,77.5,81.4,,,No,No
2007,02140000,Northbridge,02140305,"Northbridge Middle",,"Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,75.8,92,7.5,3.2,Yes,No
2007,02140000,Northbridge,02140505,"Northbridge High",,,Yes,Yes,Yes,Yes,89.4,92.6,3.7,2.2,No,No
2007,02150000,"North Brookfield",02150015,"North Brookfield Elem","Improvement Year 1","Improvement Year 1",Yes,Yes,Yes,Yes,71.9,83.6,8.2,5.3,Yes,No
2007,02150000,"North Brookfield",02150505,"North Brookfield High",,,Yes,No,No,No,68.4,85.9,0.3,-3.1,No,No
2007,02170000,"North Reading",02170003,"E Ethel Little School",,,Yes,Yes,Yes,Yes,92.9,93,4.8,-0.2,No,No
2007,02170000,"North Reading",02170005,"L D Batchelder",,,Yes,Yes,Yes,Yes,93.8,93.2,5.9,2,No,No
2007,02170000,"North Reading",02170010,"J Turner Hood",,,Yes,Yes,Yes,Yes,89.2,93.1,7.6,2.6,No,No
2007,02170000,"North Reading",02170305,"North Reading Middle",,,Yes,Yes,Yes,Yes,89.5,96.6,1.7,0.2,No,No
2007,02170000,"North Reading",02170505,"North Reading High",,,Yes,Yes,Yes,Yes,91.9,95.2,-0.1,-0.6,No,No
2007,02180000,Norton,02180010,"L G Nourse Elementary",,,Yes,Yes,No,No,75.3,87,-5.1,1,No,No
2007,02180000,Norton,02180015,"J C Solmonese",,,Yes,Yes,Yes,Yes,83.8,89.5,2.1,-1,No,No
2007,02180000,Norton,02180060,"Henri A. Yelle","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,75.3,88.1,6.1,6.6,No,No
2007,02180000,Norton,02180305,"Norton Middle",,"Corrective Action - Subgroups",Yes,Yes,Yes,Yes,77.1,93.8,8.1,2.3,No,No
2007,02180000,Norton,02180505,"Norton High",,,Yes,Yes,Yes,Yes,89.7,93.6,2.3,0.1,No,No
2007,02190000,Norwell,02190005,"Grace Farrar Cole",,,Yes,No,Yes,Yes,91.4,94,0.3,1.2,No,No
2007,02190000,Norwell,02190020,"William G Vinal",,,Yes,Yes,Yes,Yes,89.7,93.4,6.6,1.9,No,No
2007,02190000,Norwell,02190405,"Norwell Middle School",,"Improvement Year 1 - Subgroups",Yes,Yes,Yes,No,87.9,96.2,1.2,-0.8,No,No
2007,02190000,Norwell,02190505,"Norwell High",,,Yes,Yes,Yes,Yes,95.6,95.3,-0.4,-1.9,No,No
2007,02200000,Norwood,02200005,Balch,,,Yes,Yes,Yes,No,77.3,84,5.2,5.7,No,No
2007,02200000,Norwood,02200010,"Cornelius M Callahan",,,Yes,Yes,Yes,Yes,87.4,90.4,5.1,1,No,No
2007,02200000,Norwood,02200015,"F A Cleveland",,,No,No,Yes,Yes,78.4,84.5,0.5,-2.1,No,No
2007,02200000,Norwood,02200020,"John P Oldham",,,No,No,Yes,Yes,78.2,80.9,3.7,-3.6,No,No
2007,02200000,Norwood,02200025,"Charles J Prescott",,,Yes,Yes,Yes,Yes,86.9,88.8,11,3.8,No,No
2007,02200000,Norwood,02200305,"Dr. Philip O. Coakley Middle School",,"Restructuring Year 1 - Subgroups",Yes,Yes,Yes,No,74.2,92,2.2,1.7,Yes,Yes
2007,02200000,Norwood,02200505,"Norwood High",,,Yes,No,Yes,Yes,88.2,92.7,-1.4,-2.1,No,No
2007,02210000,"Oak Bluffs",02210005,"Oak Bluffs Elementary",,,Yes,No,Yes,Yes,82.3,91.3,1.1,-3,No,No
2007,02230000,Orange,02230003,Butterfield,,,Yes,No,Yes,Yes,67.3,81,3,0.8,No,No
2007,02230000,Orange,02230010,"Dexter Park",,,Yes,Yes,Yes,No,80.3,83.7,0.1,4.5,No,No
2007,02230000,Orange,02230015,"Fisher Hill",,,Yes,Yes,Yes,Yes,86.6,90.1,8.4,8.5,,
2007,02240000,Orleans,02240005,"Orleans Elementary",,,Yes,Yes,Yes,Yes,93.4,93.7,2.1,1.6,No,No
2007,02260000,Oxford,02260005,"Clara Barton",,,Yes,Yes,Yes,Yes,80.5,82.8,1.7,-1.8,No,No
2007,02260000,Oxford,02260010,"Alfred M Chaffee",,,,,,,79,83.2,0.4,2.2,No,No
2007,02260000,Oxford,02260405,"Oxford Middle",,"Corrective Action - Subgroups",Yes,Yes,Yes,No,70.9,87.1,3.9,1.3,Yes,Yes
2007,02260000,Oxford,02260505,"Oxford High",,,Yes,Yes,Yes,Yes,79.3,86.9,-5.4,-1.4,No,No
2007,02270000,Palmer,02270008,"Old Mill Pond","Improvement Year 1 - Subgroups",,Yes,No,Yes,Yes,76.2,80.1,4.5,1.7,Yes,No
2007,02270000,Palmer,02270305,"Converse Middle",,"Corrective Action - Subgroups",Yes,Yes,Yes,No,68.3,86.7,1.9,2.1,Yes,Yes
2007,02270000,Palmer,02270505,"Palmer High",,"Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,75.7,90.2,8.2,1.7,No,No
2007,02290000,Peabody,02290005,"Captain Samuel Brown",,,No,No,Yes,Yes,77.9,84.4,-2.4,-3.8,No,No
2007,02290000,Peabody,02290007,"John E Burke",,,Yes,Yes,Yes,Yes,86.4,88.2,1.5,-0.7,No,No
2007,02290000,Peabody,02290010,"Thomas Carroll","Improvement Year 1",,Yes,Yes,Yes,No,70.9,85,3.5,6.1,Yes,No
2007,02290000,Peabody,02290015,Center,,,Yes,Yes,Yes,Yes,75.1,85.2,7,4.9,No,No
2007,02290000,Peabody,02290016,"John E. McCarthy",,,Yes,Yes,Yes,Yes,81.7,86.9,5.2,0.5,No,No
2007,02290000,Peabody,02290027,"William A Welch Sr","Corrective Action - Subgroups",,No,No,Yes,Yes,71,78,3.9,-1.3,Yes,Yes
2007,02290000,Peabody,02290035,"South Memorial",,,Yes,Yes,Yes,Yes,77.3,87.8,5.7,0.8,No,No
2007,02290000,Peabody,02290045,"West Memorial",,,Yes,Yes,Yes,Yes,86.9,92.5,2.7,1.4,No,No
2007,02290000,Peabody,02290305,"J Henry Higgins Middle",,"Restructuring Year 1 - Subgroups",Yes,Yes,No,No,70.5,88.1,0.5,1.2,No,No
2007,02290000,Peabody,02290510,"Peabody Veterans Memorial High",,"Improvement Year 2 - Subgroups",Yes,No,Yes,No,85.3,86.9,-0.1,-1.1,No,No
2007,02300000,Pelham,02300005,"Pelham Elementary",,,Yes,Yes,Yes,Yes,98,97.7,3.2,1.5,No,No
2007,02310000,Pembroke,02310003,"Bryantville Elementary",,,No,No,Yes,Yes,77.6,83.3,7.2,-0.9,No,No
2007,02310000,Pembroke,02310010,"Hobomock Elementary",,,Yes,Yes,Yes,Yes,80,90.4,8.2,4.8,No,No
2007,02310000,Pembroke,02310015,"North Pembroke Elem",,,Yes,No,Yes,Yes,85.8,91.3,6,1.2,No,No
2007,02310000,Pembroke,02310305,"Pembroke Community Middle School",,"Improvement Year 1 - Subgroups",Yes,No,Yes,No,74.3,90.4,6.4,-0.6,Yes,No
2007,02310000,Pembroke,02310505,"Pembroke High School",,,Yes,Yes,Yes,Yes,88.4,95.4,1.6,3.5,No,No
2007,02340000,Petersham,02340005,"Petersham Center",,,Yes,Yes,Yes,Yes,86,96.3,11.3,3.2,No,No
2007,02360000,Pittsfield,02360010,Allendale,,,Yes,Yes,Yes,Yes,85.2,89.8,12.5,6.8,No,No
2007,02360000,Pittsfield,02360035,Egremont,,,Yes,Yes,Yes,Yes,79.1,86.4,0,0.8,No,No
2007,02360000,Pittsfield,02360045,"Robert T. Capeless Elementary School",,,Yes,Yes,Yes,Yes,71.6,86.9,7.6,4,No,No
2007,02360000,Pittsfield,02360055,"Morningside Comm Sch","Improvement Year 2","Improvement Year 2",No,No,No,No,57,60.8,0.1,-7.6,Yes,Yes
2007,02360000,Pittsfield,02360065,Crosby,"Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,65,82.8,6.4,8.2,Yes,No
2007,02360000,Pittsfield,02360090,Stearns,,,Yes,Yes,Yes,Yes,89.6,90.7,11.6,8,No,No
2007,02360000,Pittsfield,02360100,Williams,,,Yes,Yes,Yes,Yes,87.3,91,4.1,4.3,No,No
2007,02360000,Pittsfield,02360105,"Silvio O Conte Community","Improvement Year 1",,Yes,Yes,Yes,Yes,72.6,78.3,13.7,3.4,Yes,No
2007,02360000,Pittsfield,02360305,"John T Reid Middle","Corrective Action - Subgroups","Corrective Action",Yes,Yes,Yes,Yes,61.2,83,5.2,5.9,Yes,Yes
2007,02360000,Pittsfield,02360310,"Theodore Herberg Middle","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,72.1,85.1,13.8,5.6,Yes,Yes
2007,02360000,Pittsfield,02360505,"Pittsfield High","Improvement Year 1",,Yes,No,Yes,No,81.9,85.3,6.6,6.7,No,No
2007,02360000,Pittsfield,02360510,"Taconic High",,,Yes,No,Yes,No,79.7,83.5,3,0.9,No,No
2007,02380000,Plainville,02380005,"Beatrice H Wood Elem",,,Yes,Yes,Yes,Yes,81.1,88.4,6.5,3.2,No,No
2007,02380000,Plainville,02380010,"Anna Ware Jackson",,,Yes,Yes,Yes,Yes,79.4,87.4,9.2,4.3,No,No
2007,02390000,Plymouth,02390005,"Cold Spring",,,Yes,Yes,Yes,Yes,83.5,90.6,3,4.8,No,No
2007,02390000,Plymouth,02390010,Hedge,,,Yes,Yes,Yes,Yes,85.8,86.6,10.2,4,No,No
2007,02390000,Plymouth,02390011,"Federal Furnace Sch",,,Yes,No,Yes,Yes,87,89.2,4.6,0.5,No,No
2007,02390000,Plymouth,02390012,"Indian Brook",,,Yes,No,Yes,Yes,84.4,89.8,5.9,-0.1,No,No
2007,02390000,Plymouth,02390015,"Manomet Elementary",,,No,No,Yes,Yes,85.4,84,7,-0.6,No,No
2007,02390000,Plymouth,02390030,"Nathaniel Morton Elem",,,Yes,No,Yes,Yes,87.6,92.5,3.2,-0.2,No,No
2007,02390000,Plymouth,02390046,"South Elementary",,,Yes,No,Yes,Yes,82.5,87.3,5.8,1.1,No,No
2007,02390000,Plymouth,02390047,"West Elementary",,,Yes,Yes,Yes,Yes,78.4,86.1,0.1,-1.3,No,No
2007,02390000,Plymouth,02390305,"Plymouth South Middle",,,Yes,Yes,Yes,No,76.2,91.3,6,3.2,No,No
2007,02390000,Plymouth,02390405,"Plymouth Commun Intermed","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,75.3,92.2,4.1,1.7,No,No
2007,02390000,Plymouth,02390505,"Plymouth North High",,,Yes,Yes,Yes,Yes,87.7,91.3,3.1,3.2,No,No
2007,02390000,Plymouth,02390515,"Plymouth South High",,,Yes,Yes,Yes,Yes,86.1,93.1,-1.6,1.4,No,No
2007,02390000,Plymouth,02390605,"Plymouth South Technical",,,Yes,Yes,Yes,Yes,86.8,87.4,6.8,3.1,No,No
2007,02400000,Plympton,02400010,"Dennett Elementary",,,Yes,Yes,Yes,Yes,83,87.9,-1.6,-2.6,No,No
2007,02420000,Provincetown,02420010,"Veterans Memorial Elem",,,Yes,,No,,70.7,87.2,-6.8,-0.3,No,No
2007,02420000,Provincetown,02420505,"Provincetown High",,,Yes,Yes,No,Yes,75,88.4,-4,0,No,No
2007,02430000,Quincy,02430020,"Beechwood Knoll Elem",,,Yes,Yes,Yes,Yes,81.2,82.8,2.6,0.2,No,No
2007,02430000,Quincy,02430025,"Charles A Bernazzani Elem",,,No,No,Yes,Yes,77.8,81.2,0.5,-6.9,No,No
2007,02430000,Quincy,02430035,"Lincoln-Hancock Comm Sch","Improvement Year 2 - Subgroups","Improvement Year 1",Yes,No,Yes,Yes,64.8,79.3,2.4,2.7,Yes,Yes
2007,02430000,Quincy,02430040,"Atherton Hough","Improvement Year 1",,Yes,Yes,Yes,Yes,71.9,81.2,2.9,0,No,No
2007,02430000,Quincy,02430055,"Clifford H Marshall Elem","Improvement Year 2",,No,No,No,No,71.2,79.2,-6.4,-1.4,Yes,Yes
2007,02430000,Quincy,02430060,Merrymount,,,Yes,Yes,Yes,Yes,85.2,88.8,10,-0.3,No,No
2007,02430000,Quincy,02430065,Montclair,"Improvement Year 2 - Subgroups","Improvement Year 1",Yes,No,Yes,Yes,74.6,81.1,6.2,0.9,No,No
2007,02430000,Quincy,02430075,"Francis W Parker",,,No,No,Yes,Yes,76.6,77.7,-1.5,-4,No,No
2007,02430000,Quincy,02430090,"Snug Harbor Comm School","Improvement Year 1",,Yes,Yes,Yes,Yes,71.9,80.5,4.8,4.7,Yes,No
2007,02430000,Quincy,02430095,Squantum,,,No,No,Yes,Yes,85.5,84.4,5.1,-5.7,No,No
2007,02430000,Quincy,02430110,"Wollaston School",,,No,No,Yes,Yes,83.8,82.1,-3.1,-6.2,No,No
2007,02430000,Quincy,02430305,"Atlantic Middle",,"Corrective Action - Subgroups",Yes,No,Yes,Yes,74.4,88.7,7.1,0.6,No,No
2007,02430000,Quincy,02430310,"Broad Meadows Middle",,,Yes,No,No,No,70.4,89.2,1,2.3,No,No
2007,02430000,Quincy,02430315,"Central Middle",,,Yes,Yes,Yes,Yes,83.2,95.4,6,1.6,No,No
2007,02430000,Quincy,02430320,"Reay E Sterling Middle",,"Restructuring Year 1 - Subgroups",Yes,Yes,No,No,62.9,85.3,1.8,2.2,No,No
2007,02430000,Quincy,02430325,"Point Webster Middle",,"Improvement Year 2 - Subgroups",Yes,No,Yes,No,65.7,81.8,3.7,0.8,No,No
2007,02430000,Quincy,02430505,"Quincy High","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",Yes,No,Yes,Yes,81.6,81.2,6.1,1.3,No,No
2007,02430000,Quincy,02430510,"North Quincy High",,,Yes,Yes,Yes,No,87.1,89.2,2.8,0.6,No,No
2007,02440000,Randolph,02440010,"Charles G Devine",,,,,,,,,,,,
2007,02440000,Randolph,02440015,"Margaret L Donovan","Improvement Year 1","Improvement Year 2 - Subgroups",Yes,Yes,No,No,65.4,78,-2.8,2.6,Yes,Yes
2007,02440000,Randolph,02440018,"J F Kennedy Elem","Restructuring Year 1 - Subgroups","Improvement Year 2",No,No,No,No,61.2,74.4,0.1,-0.2,Yes,Yes
2007,02440000,Randolph,02440020,"Elizabeth G Lyons Elem","Improvement Year 1",,Yes,Yes,Yes,Yes,68.8,84.1,4.6,5.1,Yes,No
2007,02440000,Randolph,02440040,"Martin E Young Elem",,"Improvement Year 2 - Subgroups",No,No,No,No,67.3,81.4,-1.7,-1.7,Yes,Yes
2007,02440000,Randolph,02440410,"Randolph Community Middle","Restructuring Year 1 - Subgroups","Restructuring Year 2",Yes,No,Yes,No,61.2,81.6,9.4,2.5,No,No
2007,02440000,Randolph,02440505,"Randolph High","Improvement Year 2 - Subgroups",,Yes,No,Yes,Yes,79.3,84.4,4.7,0.6,No,No
2007,02460000,Reading,02460002,"Alice M Barrows",,,Yes,Yes,Yes,Yes,90.9,93.9,3.3,1.9,No,No
2007,02460000,Reading,02460005,"Birch Meadow",,,Yes,Yes,Yes,Yes,85.6,92.1,0.6,-0.6,No,No
2007,02460000,Reading,02460010,"Joshua Eaton",,,Yes,Yes,Yes,Yes,85.6,93.2,0.6,1.9,No,No
2007,02460000,Reading,02460017,"J Warren Killam",,,Yes,Yes,Yes,No,87.7,92.9,-1.2,0.2,No,No
2007,02460000,Reading,02460020,"Wood End Elementary School",,,Yes,Yes,Yes,Yes,88.3,91.4,1.2,-1,No,No
2007,02460000,Reading,02460305,"Arthur W Coolidge Middle",,,Yes,Yes,Yes,Yes,90.6,96.7,1.8,0.8,No,No
2007,02460000,Reading,02460310,"Walter S Parker Middle",,"Improvement Year 2 - Subgroups",Yes,Yes,Yes,Yes,89.8,96.6,4.5,0.8,Yes,Yes
2007,02460000,Reading,02460505,"Reading Memorial High",,,Yes,Yes,Yes,Yes,95.7,94.8,1.2,-0.5,No,No
2007,02480000,Revere,02480003,"A. C. Whelan Elementary School",,,Yes,No,Yes,No,79.2,85.9,-1.1,-2.7,No,No
2007,02480000,Revere,02480013,"Beachmont Veterans Memorial School",,,Yes,Yes,Yes,Yes,71,82.2,4.4,8,No,No
2007,02480000,Revere,02480014,"Rumney Marsh Academy","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",Yes,No,No,No,60.9,80.5,-2.3,1,Yes,Yes
2007,02480000,Revere,02480025,"Abraham Lincoln",,,Yes,Yes,Yes,Yes,81.5,85,5.4,1.6,No,No
2007,02480000,Revere,02480035,"William McKinley",,,Yes,No,Yes,Yes,77.7,83,6.8,1.3,No,No
2007,02480000,Revere,02480050,"Paul Revere",,,Yes,Yes,Yes,Yes,82.4,83.8,11.4,4.4,No,No
2007,02480000,Revere,02480056,"Garfield Elementary School",,,Yes,Yes,Yes,Yes,79.7,80.4,5.4,4.4,No,No
2007,02480000,Revere,02480057,"Garfield Middle School",,"Corrective Action - Subgroups",Yes,Yes,No,No,68.2,84.8,1.3,4.6,Yes,Yes
2007,02480000,Revere,02480305,"Susan B. Anthony Middle School",,,Yes,No,No,No,71.2,87.4,,,No,No
2007,02480000,Revere,02480505,"Revere High",,,No,No,Yes,Yes,83.7,83.9,0.7,-0.9,No,No
2007,02480000,Revere,02480520,"Seacoast School",,"Corrective Action",No,,No,,49.4,62.8,14.3,10.3,Yes,Yes
2007,02490000,Richmond,02490005,"Richmond Consolidated",,,Yes,Yes,No,No,75.2,91.5,-0.2,-0.8,No,No
2007,02500000,Rochester,02500005,"Rochester Memorial",,,Yes,No,Yes,Yes,84.5,89.2,1.6,-0.5,No,No
2007,02510000,Rockland,02510020,"Memorial Park",,,Yes,Yes,Yes,No,73.7,79.9,3.4,0.8,No,No
2007,02510000,Rockland,02510025,"R Stewart Esten","Improvement Year 1",,Yes,Yes,Yes,Yes,82.1,82.7,6.2,2.3,Yes,No
2007,02510000,Rockland,02510060,"Jefferson Elementary School",,,No,No,No,Yes,72.6,81.7,0.7,-1.5,No,No
2007,02510000,Rockland,02510305,"John W Rogers Middle",,"Improvement Year 2 - Subgroups",Yes,No,No,No,65,88.2,1.8,0.3,No,No
2007,02510000,Rockland,02510505,"Rockland Senior High",,,Yes,Yes,Yes,Yes,90.5,90.4,5.1,-0.9,No,No
2007,02520000,Rockport,02520005,"Rockport Elementary",,,Yes,No,Yes,No,84.2,90.2,-4.3,-0.6,No,No
2007,02520000,Rockport,02520305,"Rockport Middle",,,Yes,No,Yes,Yes,80.8,89.7,6.2,0.8,No,No
2007,02520000,Rockport,02520510,"Rockport High",,,Yes,Yes,Yes,Yes,87.5,97.3,-1.1,0.9,No,No
2007,02530000,Rowe,02530005,"Rowe Elem",,,Yes,,Yes,,89.2,93.1,8.6,4.2,No,No
2007,02580000,Salem,02580003,Bates,"Improvement Year 1","Improvement Year 2",No,No,No,No,69.5,78.8,-2.4,-1.3,Yes,Yes
2007,02580000,Salem,02580005,Bentley,"Improvement Year 2",,No,No,No,No,64.7,72.7,0.3,-3.7,Yes,Yes
2007,02580000,Salem,02580015,Carlton,,,No,No,Yes,Yes,74.7,82.6,8.9,-0.5,No,No
2007,02580000,Salem,02580025,"Nathaniel Bowditch","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",Yes,Yes,No,No,67.2,81.4,0.9,2.6,Yes,Yes
2007,02580000,Salem,02580030,"Horace Mann Laboratory","Improvement Year 1",,Yes,Yes,Yes,Yes,79.3,84.1,11.1,10.5,Yes,No
2007,02580000,Salem,02580050,"Saltonstall School",,"Improvement Year 1",Yes,Yes,Yes,Yes,84.7,86.4,14.5,5.5,No,No
2007,02580000,Salem,02580070,"Witchcraft Heights","Improvement Year 2",,No,No,Yes,No,74.9,80.3,1.6,-0.7,Yes,Yes
2007,02580000,Salem,02580305,"Collins Middle","Improvement Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,65.2,82.9,4.4,2.3,Yes,Yes
2007,02580000,Salem,02580505,"Salem High","Improvement Year 2 - Subgroups","Improvement Year 1",No,No,No,No,72.1,77.6,-9.3,-7.1,No,No
2007,02610000,Sandwich,02610005,"Henry T Wing","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,88.2,92.9,4.5,1,No,No
2007,02610000,Sandwich,02610010,Forestdale,"Restructuring Year 1 - Subgroups",,Yes,No,Yes,No,79.5,91.1,3.3,0.7,Yes,Yes
2007,02610000,Sandwich,02610025,"Oak Ridge",,"Improvement Year 2 - Subgroups",Yes,No,Yes,No,83.7,91.4,2.4,1.2,No,No
2007,02610000,Sandwich,02610505,"Sandwich High",,,Yes,Yes,Yes,Yes,94.8,96,0.4,0.6,No,No
2007,02620000,Saugus,02620040,Lynnhurst,,,Yes,Yes,Yes,Yes,79.5,86.8,5.2,2.2,No,No
2007,02620000,Saugus,02620050,Oaklandvale,,,No,No,Yes,Yes,75.6,82,6.3,-1.5,No,No
2007,02620000,Saugus,02620065,"Veterans Memorial",,"Improvement Year 1",Yes,Yes,Yes,Yes,74.5,85.4,7.7,3.4,Yes,No
2007,02620000,Saugus,02620067,"Douglas Waybright",,,No,No,Yes,Yes,78.5,84.3,3,-0.3,No,No
